
time,ax,ay,az,wx,wy,wz,
0.003,-0.06,-0.13,-1.16,-0.11,0.18,-0.12,
0.003,-0.06,-0.13,-1.16,-0.13,0.19,-0.11,
0.004,-0.06,-0.13,-1.16,-0.14,0.21,-0.11,
0.004,-0.06,-0.13,-1.16,-0.16,0.23,-0.10,
0.005,-0.06,-0.13,-1.16,-0.17,0.24,-0.10,
0.005,-0.06,-0.13,-1.16,-0.19,0.25,-0.09,
0.007,0.02,-0.06,-0.93,-0.19,0.25,-0.09,
0.007,0.02,-0.06,-0.93,-0.20,0.27,-0.09,
0.008,0.02,-0.06,-0.93,-0.21,0.28,-0.09,
0.012,0.02,-0.06,-0.93,-0.24,0.30,-0.09,
0.013,0.02,-0.06,-0.93,-0.24,0.31,-0.08,
0.014,0.02,-0.06,-0.93,-0.26,0.33,-0.08,
0.017,0.22,-0.01,-0.83,-0.26,0.33,-0.08,
0.017,0.22,-0.01,-0.83,-0.27,0.34,-0.08,
0.018,0.22,-0.01,-0.83,-0.29,0.36,-0.08,
0.021,0.22,-0.01,-0.83,-0.31,0.38,-0.08,
0.022,0.22,-0.01,-0.83,-0.32,0.39,-0.08,
0.024,0.22,-0.01,-0.83,-0.34,0.40,-0.09,
0.026,0.38,0.04,-0.73,-0.34,0.40,-0.09,
0.026,0.38,0.04,-0.73,-0.35,0.42,-0.08,
0.028,0.38,0.04,-0.73,-0.36,0.43,-0.09,
0.032,0.38,0.04,-0.73,-0.39,0.45,-0.09,
0.032,0.38,0.04,-0.73,-0.40,0.46,-0.09,
0.034,0.38,0.04,-0.73,-0.42,0.48,-0.09,
0.036,0.52,0.15,-0.67,-0.42,0.48,-0.09,
0.036,0.52,0.15,-0.67,-0.43,0.49,-0.09,
0.038,0.52,0.15,-0.67,-0.45,0.50,-0.10,
0.041,0.52,0.15,-0.67,-0.47,0.52,-0.10,
0.042,0.52,0.15,-0.67,-0.48,0.53,-0.10,
0.045,0.52,0.15,-0.67,-0.50,0.55,-0.10,
0.047,0.63,0.20,-0.55,-0.50,0.55,-0.10,
0.047,0.63,0.20,-0.55,-0.52,0.56,-0.10,
0.048,0.63,0.20,-0.55,-0.53,0.57,-0.10,
0.051,0.63,0.20,-0.55,-0.55,0.59,-0.10,
0.052,0.63,0.20,-0.55,-0.56,0.59,-0.10,
0.055,0.63,0.20,-0.55,-0.57,0.60,-0.10,
0.056,0.61,0.20,-0.27,-0.57,0.60,-0.10,
0.057,0.61,0.20,-0.27,-0.58,0.61,-0.10,
0.058,0.61,0.20,-0.27,-0.59,0.62,-0.10,
0.072,0.61,0.20,-0.27,-0.60,0.62,-0.10,
