
time,ax,ay,az,wx,wy,wz,
0.009,0.89,0.32,-1.27,-0.63,-0.87,-1.14,
0.009,0.89,0.32,-1.27,-0.68,-0.86,-1.14,
0.009,0.89,0.32,-1.27,-0.73,-0.86,-1.14,
0.01,0.89,0.32,-1.27,-0.80,-0.85,-1.14,
0.01,0.89,0.32,-1.27,-0.82,-0.85,-1.15,
0.01,0.89,0.32,-1.27,-0.85,-0.85,-1.16,
0.01,1.75,-0.03,-0.20,-0.85,-0.85,-1.16,
0.011,1.75,-0.03,-0.20,-0.88,-0.85,-1.17,
0.011,1.75,-0.03,-0.20,-0.90,-0.84,-1.19,
0.011,1.75,-0.03,-0.20,-0.92,-0.84,-1.22,
0.012,1.75,-0.03,-0.20,-0.92,-0.84,-1.23,
0.012,1.75,-0.03,-0.20,-0.92,-0.84,-1.26,
0.012,2.00,-0.43,0.84,-0.92,-0.84,-1.26,
0.013,2.00,-0.43,0.84,-0.92,-0.84,-1.28,
0.013,2.00,-0.43,0.84,-0.91,-0.84,-1.31,
0.013,2.00,-0.43,0.84,-0.88,-0.84,-1.36,
0.013,2.00,-0.43,0.84,-0.86,-0.84,-1.37,
0.029,2.00,-0.43,0.84,-0.83,-0.84,-1.40,
0.03,2.03,-0.77,1.80,-0.83,-0.84,-1.40,
0.03,2.03,-0.77,1.80,-0.79,-0.84,-1.43,
0.03,2.03,-0.77,1.80,-0.75,-0.84,-1.46,
0.031,2.03,-0.77,1.80,-0.69,-0.84,-1.51,
0.031,2.03,-0.77,1.80,-0.67,-0.84,-1.52,
0.031,2.03,-0.77,1.80,-0.62,-0.84,-1.56,
0.032,1.95,-0.84,2.23,-0.62,-0.84,-1.56,
0.032,1.95,-0.84,2.23,-0.57,-0.84,-1.59,
0.032,1.95,-0.84,2.23,-0.52,-0.85,-1.62,
0.033,1.95,-0.84,2.23,-0.46,-0.85,-1.67,
0.033,1.95,-0.84,2.23,-0.43,-0.86,-1.69,
0.07,1.95,-0.84,2.23,-0.39,-0.87,-1.71,
0.071,1.86,-0.79,2.32,-0.39,-0.87,-1.71,
0.071,1.86,-0.79,2.32,-0.34,-0.88,-1.74,
0.072,1.86,-0.79,2.32,-0.30,-0.88,-1.77,
0.072,1.86,-0.79,2.32,-0.25,-0.89,-1.80,
0.072,1.86,-0.79,2.32,-0.23,-0.89,-1.81,
0.072,1.86,-0.79,2.32,-0.19,-0.89,-1.83,
0.073,1.44,-0.61,2.13,-0.19,-0.89,-1.83,
0.073,1.44,-0.61,2.13,-0.16,-0.89,-1.84,
0.073,1.44,-0.61,2.13,-0.13,-0.89,-1.85,
0.074,1.44,-0.61,2.13,-0.09,-0.88,-1.87,
0.074,1.44,-0.61,2.13,-0.08,-0.88,-1.88,
0.074,1.44,-0.61,2.13,-0.06,-0.86,-1.88,
0.074,1.03,-0.55,1.69,-0.06,-0.86,-1.88,
