
time,ax,ay,az,wx,wy,wz,
0.003,-0.65,-0.65,1.33,0.29,-1.07,-1.77,
0.003,-0.65,-0.65,1.33,0.27,-1.07,-1.76,
0.004,-0.75,-0.44,0.54,0.27,-1.07,-1.76,
0.004,-0.75,-0.44,0.54,0.24,-1.06,-1.75,
0.004,-0.75,-0.44,0.54,0.22,-1.05,-1.74,
0.005,-0.75,-0.44,0.54,0.19,-1.04,-1.73,
0.005,-0.75,-0.44,0.54,0.15,-1.03,-1.72,
0.012,-0.75,-0.44,0.54,0.12,-1.02,-1.71,
0.012,-0.72,-0.21,-0.21,0.12,-1.02,-1.71,
0.013,-0.72,-0.21,-0.21,0.08,-1.00,-1.69,
0.013,-0.72,-0.21,-0.21,0.03,-0.98,-1.68,
0.013,-0.72,-0.21,-0.21,0.01,-0.98,-1.67,
0.015,-0.72,-0.21,-0.21,-0.03,-0.96,-1.66,
0.016,-0.72,-0.21,-0.21,-0.07,-0.94,-1.65,
0.019,-0.47,-0.17,-0.59,-0.07,-0.94,-1.65,
0.019,-0.47,-0.17,-0.59,-0.11,-0.92,-1.64,
0.021,-0.47,-0.17,-0.59,-0.15,-0.90,-1.64,
0.027,-0.47,-0.17,-0.59,-0.19,-0.89,-1.63,
0.027,-0.47,-0.17,-0.59,-0.23,-0.88,-1.62,
0.028,-0.47,-0.17,-0.59,-0.27,-0.86,-1.61,
0.029,-0.13,-0.27,-0.73,-0.27,-0.86,-1.61,
0.029,-0.13,-0.27,-0.73,-0.30,-0.84,-1.61,
0.031,-0.13,-0.27,-0.73,-0.33,-0.83,-1.60,
0.032,-0.13,-0.27,-0.73,-0.37,-0.82,-1.60,
0.034,-0.13,-0.27,-0.73,-0.40,-0.80,-1.60,
0.037,-0.13,-0.27,-0.73,-0.42,-0.79,-1.60,
0.046,0.34,-0.41,-0.76,-0.42,-0.79,-1.60,
0.047,0.34,-0.41,-0.76,-0.45,-0.78,-1.61,
0.047,0.34,-0.41,-0.76,-0.47,-0.77,-1.62,
0.048,0.34,-0.41,-0.76,-0.50,-0.77,-1.63,
0.048,0.34,-0.41,-0.76,-0.51,-0.76,-1.64,
0.048,0.34,-0.41,-0.76,-0.53,-0.75,-1.65,
0.052,0.81,-0.60,-0.63,-0.53,-0.75,-1.65,
0.052,0.81,-0.60,-0.63,-0.54,-0.74,-1.67,
0.052,0.81,-0.60,-0.63,-0.55,-0.73,-1.68,
0.053,0.81,-0.60,-0.63,-0.56,-0.72,-1.70,
0.055,0.81,-0.60,-0.63,-0.57,-0.71,-1.72,
0.076,0.81,-0.60,-0.63,-0.57,-0.69,-1.73,
0.077,0.93,-0.57,-0.41,-0.57,-0.69,-1.73,
0.082,0.93,-0.57,-0.41,-0.57,-0.68,-1.75,
0.085,0.93,-0.57,-0.41,-0.57,-0.67,-1.77,
0.088,0.93,-0.57,-0.41,-0.57,-0.66,-1.79,
0.089,0.93,-0.57,-0.41,-0.58,-0.65,-1.80,
0.089,0.93,-0.57,-0.41,-0.57,-0.64,-1.82,
0.09,1.02,-0.44,-0.35,-0.57,-0.64,-1.82,
0.09,1.02,-0.44,-0.35,-0.57,-0.63,-1.84,
0.091,1.02,-0.44,-0.35,-0.57,-0.61,-1.87,
0.091,1.02,-0.44,-0.35,-0.57,-0.60,-1.88,
0.092,1.02,-0.44,-0.35,-0.57,-0.58,-1.90,
0.092,1.02,-0.44,-0.35,-0.56,-0.57,-1.92,
0.093,1.14,-0.36,-0.29,-0.56,-0.57,-1.92,
0.093,1.14,-0.36,-0.29,-0.56,-0.56,-1.94,
0.093,1.14,-0.36,-0.29,-0.56,-0.55,-1.96,
0.094,1.14,-0.36,-0.29,-0.57,-0.55,-1.98,
0.094,1.14,-0.36,-0.29,-0.58,-0.55,-1.99,
0.095,1.14,-0.36,-0.29,-0.59,-0.55,-2.00,
0.095,0.97,-0.43,-0.59,-0.59,-0.55,-2.00,
0.095,0.97,-0.43,-0.59,-0.60,-0.55,-2.01,
0.096,0.97,-0.43,-0.59,-0.62,-0.55,-2.02,
0.096,0.97,-0.43,-0.59,-0.63,-0.56,-2.02,
0.109,0.97,-0.43,-0.59,-0.65,-0.56,-2.02,
0.11,0.97,-0.43,-0.59,-0.67,-0.56,-2.02,
0.11,0.60,-0.58,-0.94,-0.67,-0.56,-2.02,
0.111,0.60,-0.58,-0.94,-0.69,-0.57,-2.01,
0.111,0.60,-0.58,-0.94,-0.71,-0.57,-2.00,
0.112,0.60,-0.58,-0.94,-0.73,-0.57,-2.00,
0.112,0.60,-0.58,-0.94,-0.75,-0.57,-1.99,
0.112,0.60,-0.58,-0.94,-0.77,-0.57,-1.98,
0.113,0.24,-0.74,-0.97,-0.77,-0.57,-1.98,
0.113,0.24,-0.74,-0.97,-0.79,-0.58,-1.97,
0.114,0.24,-0.74,-0.97,-0.80,-0.58,-1.96,
0.114,0.24,-0.74,-0.97,-0.82,-0.58,-1.94,
0.114,0.24,-0.74,-0.97,-0.83,-0.59,-1.94,
0.119,0.24,-0.74,-0.97,-0.85,-0.59,-1.92,
0.12,0.04,-0.84,-0.74,-0.85,-0.59,-1.92,
0.12,0.04,-0.84,-0.74,-0.86,-0.59,-1.91,
0.121,0.04,-0.84,-0.74,-0.87,-0.59,-1.90,
0.123,0.04,-0.84,-0.74,-0.88,-0.59,-1.89,
0.124,0.04,-0.84,-0.74,-0.89,-0.58,-1.88,
0.126,0.04,-0.84,-0.74,-0.89,-0.58,-1.87,
