
time,ax,ay,az,wx,wy,wz,
0.002,-0.12,0.65,-1.52,-0.52,-0.58,0.06,
0.002,-0.12,0.65,-1.52,-0.53,-0.59,0.06,
0.003,-0.12,0.65,-1.52,-0.56,-0.62,0.07,
0.003,-0.27,0.83,-1.33,-0.56,-0.62,0.07,
0.003,-0.27,0.83,-1.33,-0.58,-0.65,0.08,
0.004,-0.27,0.83,-1.33,-0.59,-0.66,0.08,
0.008,-0.27,0.83,-1.33,-0.62,-0.68,0.09,
0.01,-0.27,0.83,-1.33,-0.63,-0.68,0.09,
0.01,-0.27,0.83,-1.33,-0.63,-0.69,0.10,
0.013,-0.15,0.95,-0.90,-0.63,-0.69,0.10,
0.013,-0.15,0.95,-0.90,-0.64,-0.69,0.10,
0.014,-0.15,0.95,-0.90,-0.65,-0.69,0.10,
0.016,-0.15,0.95,-0.90,-0.66,-0.68,0.11,
0.017,-0.15,0.95,-0.90,-0.66,-0.67,0.11,
0.019,-0.15,0.95,-0.90,-0.66,-0.67,0.11,
0.021,0.21,0.90,-0.38,-0.66,-0.67,0.11,
0.021,0.21,0.90,-0.38,-0.66,-0.66,0.10,
0.026,0.21,0.90,-0.38,-0.66,-0.65,0.10,
0.027,0.21,0.90,-0.38,-0.66,-0.63,0.09,
0.03,0.21,0.90,-0.38,-0.65,-0.63,0.08,
0.03,0.21,0.90,-0.38,-0.65,-0.61,0.07,
0.031,0.68,0.80,0.01,-0.65,-0.61,0.07,
0.031,0.68,0.80,0.01,-0.64,-0.60,0.06,
0.033,0.68,0.80,0.01,-0.63,-0.59,0.05,
0.036,0.68,0.80,0.01,-0.62,-0.56,0.03,
0.037,0.68,0.80,0.01,-0.61,-0.55,0.02,
0.041,0.68,0.80,0.01,-0.60,-0.53,0.00,
0.042,1.02,0.69,0.32,-0.60,-0.53,0.00,
0.042,1.02,0.69,0.32,-0.59,-0.50,-0.01,
0.043,1.02,0.69,0.32,-0.58,-0.47,-0.03,
0.046,1.02,0.69,0.32,-0.56,-0.43,-0.05,
0.047,1.02,0.69,0.32,-0.56,-0.42,-0.06,
0.049,1.02,0.69,0.32,-0.54,-0.39,-0.07,
0.051,1.00,0.60,0.58,-0.54,-0.39,-0.07,
0.051,1.00,0.60,0.58,-0.52,-0.36,-0.09,
0.053,1.00,0.60,0.58,-0.51,-0.33,-0.10,
0.065,1.00,0.60,0.58,-0.48,-0.30,-0.11,
0.065,1.00,0.60,0.58,-0.47,-0.29,-0.11,
0.066,1.00,0.60,0.58,-0.45,-0.27,-0.12,
0.066,0.74,0.64,0.80,-0.45,-0.27,-0.12,
0.066,0.74,0.64,0.80,-0.43,-0.24,-0.13,
0.067,0.74,0.64,0.80,-0.42,-0.23,-0.13,
0.067,0.74,0.64,0.80,-0.39,-0.20,-0.14,
0.068,0.74,0.64,0.80,-0.38,-0.19,-0.14,
0.072,0.74,0.64,0.80,-0.35,-0.19,-0.13,
0.1,0.32,0.59,0.88,-0.35,-0.19,-0.13,
0.1,0.32,0.59,0.88,-0.34,-0.18,-0.13,
0.1,0.32,0.59,0.88,-0.32,-0.17,-0.13,
0.101,0.32,0.59,0.88,-0.28,-0.16,-0.12,
0.101,0.32,0.59,0.88,-0.27,-0.16,-0.11,
0.101,0.32,0.59,0.88,-0.25,-0.16,-0.10,
0.102,-0.28,0.55,0.95,-0.25,-0.16,-0.10,
0.102,-0.28,0.55,0.95,-0.23,-0.16,-0.09,
0.102,-0.28,0.55,0.95,-0.21,-0.17,-0.07,
0.103,-0.28,0.55,0.95,-0.17,-0.17,-0.05,
0.103,-0.28,0.55,0.95,-0.15,-0.17,-0.04,
0.103,-0.28,0.55,0.95,-0.12,-0.18,-0.02,
0.103,-0.75,0.60,1.06,-0.12,-0.18,-0.02,
0.104,-0.75,0.60,1.06,-0.09,-0.18,0.00,
0.104,-0.75,0.60,1.06,-0.07,-0.18,0.02,
0.104,-0.75,0.60,1.06,-0.02,-0.19,0.06,
0.105,-0.75,0.60,1.06,-0.00,-0.20,0.07,
0.105,-0.75,0.60,1.06,0.02,-0.21,0.08,
0.118,-1.00,0.61,1.08,0.02,-0.21,0.08,
0.118,-1.00,0.61,1.08,0.06,-0.22,0.10,
0.119,-1.00,0.61,1.08,0.08,-0.23,0.12,
0.119,-1.00,0.61,1.08,0.13,-0.25,0.15,
0.12,-1.00,0.61,1.08,0.15,-0.25,0.15,
0.12,-1.00,0.61,1.08,0.18,-0.27,0.17,
0.121,-0.91,0.55,0.96,0.18,-0.27,0.17,
0.121,-0.91,0.55,0.96,0.20,-0.28,0.19,
0.121,-0.91,0.55,0.96,0.23,-0.29,0.20,
0.122,-0.91,0.55,0.96,0.27,-0.31,0.22,
0.122,-0.91,0.55,0.96,0.28,-0.32,0.23,
0.123,-0.91,0.55,0.96,0.30,-0.33,0.24,
0.123,-0.74,0.55,0.74,0.30,-0.33,0.24,
0.123,-0.74,0.55,0.74,0.32,-0.34,0.25,
0.124,-0.74,0.55,0.74,0.34,-0.35,0.26,
0.138,-0.74,0.55,0.74,0.37,-0.37,0.28,
0.138,-0.74,0.55,0.74,0.37,-0.38,0.29,
0.139,-0.74,0.55,0.74,0.39,-0.39,0.30,
0.139,-0.63,0.46,0.47,0.39,-0.39,0.30,
0.139,-0.63,0.46,0.47,0.40,-0.41,0.32,
0.139,-0.63,0.46,0.47,0.41,-0.42,0.33,
0.14,-0.63,0.46,0.47,0.43,-0.43,0.35,
0.14,-0.63,0.46,0.47,0.43,-0.43,0.35,
0.14,-0.63,0.46,0.47,0.44,-0.44,0.37,
0.144,-0.67,0.49,0.38,0.44,-0.44,0.37,
0.144,-0.67,0.49,0.38,0.46,-0.44,0.38,
0.144,-0.67,0.49,0.38,0.47,-0.45,0.39,
0.146,-0.67,0.49,0.38,0.48,-0.46,0.41,
0.147,-0.67,0.49,0.38,0.48,-0.46,0.42,
0.149,-0.67,0.49,0.38,0.49,-0.47,0.43,
0.151,-0.60,0.56,0.25,0.49,-0.47,0.43,
0.151,-0.60,0.56,0.25,0.50,-0.47,0.44,
0.153,-0.60,0.56,0.25,0.50,-0.48,0.46,
0.166,-0.60,0.56,0.25,0.52,-0.49,0.47,
0.166,-0.60,0.56,0.25,0.52,-0.49,0.48,
0.167,-0.60,0.56,0.25,0.52,-0.50,0.48,
0.167,-0.43,0.63,0.13,0.52,-0.50,0.48,
0.167,-0.43,0.63,0.13,0.53,-0.50,0.49,
0.167,-0.43,0.63,0.13,0.53,-0.50,0.49,
0.168,-0.43,0.63,0.13,0.54,-0.51,0.50,
0.168,-0.43,0.63,0.13,0.54,-0.51,0.50,
0.169,-0.43,0.63,0.13,0.55,-0.51,0.50,
0.172,-0.15,0.63,0.06,0.55,-0.51,0.50,
0.172,-0.15,0.63,0.06,0.56,-0.51,0.51,
