
time,ax,ay,az,wx,wy,wz,
0.002,0.56,0.52,-0.06,-0.07,0.59,1.36,
0.003,0.60,0.66,-0.09,-0.07,0.59,1.36,
0.003,0.60,0.66,-0.09,-0.08,0.60,1.36,
0.003,0.60,0.66,-0.09,-0.10,0.62,1.37,
0.004,0.60,0.66,-0.09,-0.13,0.65,1.41,
0.019,0.60,0.66,-0.09,-0.14,0.65,1.42,
0.02,0.60,0.66,-0.09,-0.17,0.67,1.43,
0.02,-0.27,0.52,-0.57,-0.17,0.67,1.43,
0.02,-0.27,0.52,-0.57,-0.20,0.69,1.45,
0.02,-0.27,0.52,-0.57,-0.23,0.71,1.46,
0.02,-0.27,0.52,-0.57,-0.26,0.74,1.47,
0.021,-0.27,0.52,-0.57,-0.28,0.75,1.48,
0.021,-0.27,0.52,-0.57,-0.30,0.78,1.48,
0.021,-0.09,0.31,-0.45,-0.30,0.78,1.48,
0.021,-0.09,0.31,-0.45,-0.32,0.80,1.49,
0.021,-0.09,0.31,-0.45,-0.33,0.83,1.50,
0.031,-0.09,0.31,-0.45,-0.33,0.86,1.50,
0.031,-0.09,0.31,-0.45,-0.33,0.86,1.49,
0.031,-0.09,0.31,-0.45,-0.32,0.87,1.48,
0.031,0.32,0.38,0.66,-0.32,0.87,1.48,
0.032,0.32,0.38,0.66,-0.29,0.88,1.46,
0.032,0.32,0.38,0.66,-0.26,0.88,1.43,
0.034,0.32,0.38,0.66,-0.20,0.87,1.38,
0.035,0.32,0.38,0.66,-0.18,0.86,1.36,
0.036,0.32,0.38,0.66,-0.15,0.85,1.33,
0.041,1.19,0.37,1.79,-0.15,0.85,1.33,
0.041,1.19,0.37,1.79,-0.12,0.83,1.30,
0.042,1.19,0.37,1.79,-0.08,0.82,1.27,
0.044,1.19,0.37,1.79,-0.04,0.80,1.23,
0.045,1.19,0.37,1.79,-0.03,0.79,1.22,
0.046,1.19,0.37,1.79,0.00,0.78,1.21,
0.049,1.04,0.43,1.59,0.00,0.78,1.21,
0.049,1.04,0.43,1.59,0.03,0.77,1.20,
0.05,1.04,0.43,1.59,0.05,0.76,1.19,
0.054,1.04,0.43,1.59,0.09,0.76,1.19,
0.056,1.04,0.43,1.59,0.10,0.76,1.20,
0.058,1.04,0.43,1.59,0.12,0.76,1.20,
0.059,0.34,0.26,1.27,0.12,0.76,1.20,
0.059,0.34,0.26,1.27,0.14,0.77,1.22,
0.061,0.34,0.26,1.27,0.16,0.78,1.23,
0.064,0.34,0.26,1.27,0.18,0.80,1.26,
0.065,0.34,0.26,1.27,0.19,0.81,1.27,
0.067,0.34,0.26,1.27,0.19,0.82,1.29,
0.07,-0.25,-0.06,0.88,0.19,0.82,1.29,
0.07,-0.25,-0.06,0.88,0.20,0.84,1.31,
0.07,-0.25,-0.06,0.88,0.21,0.86,1.33,
0.074,-0.25,-0.06,0.88,0.21,0.89,1.37,
0.074,-0.25,-0.06,0.88,0.21,0.90,1.38,
0.077,-0.25,-0.06,0.88,0.21,0.93,1.41,
0.079,-0.62,-0.26,0.52,0.21,0.93,1.41,
0.079,-0.62,-0.26,0.52,0.21,0.95,1.44,
0.081,-0.62,-0.26,0.52,0.21,0.97,1.46,
0.085,-0.62,-0.26,0.52,0.20,0.99,1.51,
0.085,-0.62,-0.26,0.52,0.20,1.00,1.52,
0.087,-0.62,-0.26,0.52,0.20,1.02,1.54,
0.09,-0.69,-0.33,0.26,0.20,1.02,1.54,
0.09,-0.69,-0.33,0.26,0.19,1.03,1.56,
