
time,ax,ay,az,wx,wy,wz,
0.005,-0.66,-0.53,0.48,0.05,0.17,1.44,
0.005,-0.69,-0.41,-0.18,0.05,0.17,1.44,
0.006,-0.69,-0.41,-0.18,0.03,0.17,1.45,
0.006,-0.69,-0.41,-0.18,0.02,0.15,1.47,
0.007,-0.69,-0.41,-0.18,0.01,0.12,1.48,
0.008,-0.69,-0.41,-0.18,0.03,0.09,1.50,
0.008,-0.69,-0.41,-0.18,0.01,0.07,1.50,
0.008,-0.59,-0.38,-0.09,0.01,0.07,1.50,
0.009,-0.59,-0.38,-0.09,-0.00,0.04,1.51,
0.009,-0.59,-0.38,-0.09,0.00,0.02,1.51,
0.01,-0.59,-0.38,-0.09,0.01,-0.00,1.52,
0.01,-0.59,-0.38,-0.09,-0.01,-0.03,1.51,
0.01,-0.59,-0.38,-0.09,0.01,-0.04,1.51,
0.012,-0.22,-0.34,0.13,0.01,-0.04,1.51,
0.012,-0.22,-0.34,0.13,0.02,-0.05,1.51,
0.022,-0.22,-0.34,0.13,0.02,-0.06,1.51,
0.023,-0.22,-0.34,0.13,0.02,-0.06,1.50,
0.023,-0.22,-0.34,0.13,0.02,-0.06,1.49,
0.023,-0.22,-0.34,0.13,0.02,-0.05,1.48,
0.023,0.07,-0.25,0.05,0.02,-0.05,1.48,
0.024,0.07,-0.25,0.05,0.00,-0.06,1.48,
0.024,0.07,-0.25,0.05,-0.00,-0.05,1.47,
0.026,0.07,-0.25,0.05,-0.01,-0.05,1.47,
0.027,0.07,-0.25,0.05,-0.02,-0.04,1.46,
0.029,0.07,-0.25,0.05,-0.02,-0.03,1.46,
0.031,0.26,-0.24,0.04,-0.02,-0.03,1.46,
0.031,0.26,-0.24,0.04,-0.03,-0.02,1.45,
0.032,0.26,-0.24,0.04,-0.03,-0.00,1.44,
0.035,0.26,-0.24,0.04,-0.04,0.01,1.44,
0.037,0.26,-0.24,0.04,-0.04,0.02,1.43,
0.038,0.26,-0.24,0.04,-0.04,0.03,1.42,
0.051,0.39,-0.23,0.19,-0.04,0.03,1.42,
0.052,0.39,-0.23,0.19,-0.04,0.04,1.41,
0.052,0.39,-0.23,0.19,-0.04,0.05,1.41,
0.052,0.39,-0.23,0.19,-0.04,0.06,1.39,
0.053,0.39,-0.23,0.19,-0.03,0.06,1.39,
0.053,0.39,-0.23,0.19,-0.03,0.07,1.38,
0.053,0.41,-0.23,0.45,-0.03,0.07,1.38,
0.053,0.41,-0.23,0.45,-0.02,0.08,1.37,
0.054,0.41,-0.23,0.45,-0.00,0.09,1.36,
0.054,0.41,-0.23,0.45,0.01,0.09,1.35,
0.058,0.41,-0.23,0.45,0.02,0.10,1.35,
0.06,0.41,-0.23,0.45,0.03,0.11,1.34,
