
time,ax,ay,az,wx,wy,wz,
0.002,-0.54,0.12,-0.55,-0.42,0.07,0.66,
0.003,-0.54,0.12,-0.55,-0.42,0.08,0.67,
0.032,-0.54,0.12,-0.55,-0.42,0.10,0.68,
0.032,-0.42,0.02,-0.44,-0.42,0.10,0.68,
0.032,-0.42,0.02,-0.44,-0.42,0.13,0.70,
0.033,-0.42,0.02,-0.44,-0.42,0.16,0.71,
0.033,-0.42,0.02,-0.44,-0.42,0.18,0.73,
0.033,-0.42,0.02,-0.44,-0.41,0.20,0.74,
0.033,-0.42,0.02,-0.44,-0.40,0.21,0.76,
0.033,-0.14,0.15,0.06,-0.40,0.21,0.76,
0.034,-0.14,0.15,0.06,-0.39,0.23,0.77,
0.034,-0.14,0.15,0.06,-0.38,0.24,0.77,
0.034,-0.14,0.15,0.06,-0.36,0.25,0.77,
0.034,-0.14,0.15,0.06,-0.34,0.26,0.77,
0.034,-0.14,0.15,0.06,-0.32,0.26,0.77,
0.035,-0.04,0.30,0.38,-0.32,0.26,0.77,
0.035,-0.04,0.30,0.38,-0.30,0.26,0.77,
0.035,-0.04,0.30,0.38,-0.28,0.26,0.77,
0.035,-0.04,0.30,0.38,-0.26,0.26,0.76,
0.035,-0.04,0.30,0.38,-0.23,0.25,0.76,
0.036,-0.04,0.30,0.38,-0.22,0.24,0.76,
0.036,-0.19,0.44,0.40,-0.22,0.24,0.76,
0.036,-0.19,0.44,0.40,-0.20,0.24,0.76,
0.036,-0.19,0.44,0.40,-0.18,0.23,0.76,
0.046,-0.19,0.44,0.40,-0.17,0.22,0.75,
0.047,-0.19,0.44,0.40,-0.15,0.21,0.76,
0.047,-0.19,0.44,0.40,-0.14,0.20,0.75,
0.047,-0.35,0.43,0.18,-0.14,0.20,0.75,
0.047,-0.35,0.43,0.18,-0.14,0.19,0.76,
0.047,-0.35,0.43,0.18,-0.14,0.18,0.76,
0.048,-0.35,0.43,0.18,-0.14,0.17,0.76,
0.049,-0.35,0.43,0.18,-0.14,0.16,0.76,
0.051,-0.35,0.43,0.18,-0.14,0.16,0.76,
0.054,-0.42,0.34,-0.10,-0.14,0.16,0.76,
0.054,-0.42,0.34,-0.10,-0.15,0.15,0.76,
0.067,-0.42,0.34,-0.10,-0.16,0.15,0.76,
0.068,-0.42,0.34,-0.10,-0.17,0.14,0.76,
0.069,-0.42,0.34,-0.10,-0.17,0.14,0.76,
0.069,-0.42,0.34,-0.10,-0.18,0.14,0.76,
0.07,-0.43,0.25,-0.17,-0.18,0.14,0.76,
0.07,-0.43,0.25,-0.17,-0.19,0.14,0.77,
0.071,-0.43,0.25,-0.17,-0.20,0.14,0.77,
0.071,-0.43,0.25,-0.17,-0.21,0.15,0.76,
0.072,-0.43,0.25,-0.17,-0.22,0.16,0.76,
0.072,-0.43,0.25,-0.17,-0.22,0.16,0.76,
0.081,-0.39,0.33,-0.04,-0.22,0.16,0.76,
0.087,-0.39,0.33,-0.04,-0.23,0.17,0.76,
0.097,-0.39,0.33,-0.04,-0.24,0.18,0.76,
0.098,-0.39,0.33,-0.04,-0.25,0.20,0.76,
0.114,-0.39,0.33,-0.04,-0.26,0.21,0.76,
0.115,-0.39,0.33,-0.04,-0.27,0.22,0.75,
0.121,-0.27,0.38,0.03,-0.27,0.22,0.75,
0.122,-0.27,0.38,0.03,-0.27,0.23,0.75,
0.122,-0.27,0.38,0.03,-0.28,0.24,0.75,
0.123,-0.27,0.38,0.03,-0.29,0.25,0.74,
0.124,-0.27,0.38,0.03,-0.29,0.26,0.74,
0.125,-0.27,0.38,0.03,-0.30,0.26,0.74,
0.127,-0.22,0.32,0.04,-0.30,0.26,0.74,
0.128,-0.22,0.32,0.04,-0.30,0.27,0.73,
0.129,-0.22,0.32,0.04,-0.30,0.27,0.73,
0.129,-0.22,0.32,0.04,-0.31,0.27,0.73,
0.13,-0.22,0.32,0.04,-0.31,0.27,0.73,
0.131,-0.22,0.32,0.04,-0.32,0.27,0.72,
0.131,-0.28,0.25,0.16,-0.32,0.27,0.72,
0.132,-0.28,0.25,0.16,-0.32,0.26,0.72,
0.133,-0.28,0.25,0.16,-0.31,0.26,0.71,
0.133,-0.28,0.25,0.16,-0.29,0.22,0.71,
0.134,-0.30,0.28,0.35,-0.29,0.22,0.71,
0.134,-0.30,0.28,0.35,-0.26,0.20,0.72,
0.135,-0.30,0.28,0.35,-0.26,0.20,0.72,
0.137,-0.30,0.28,0.35,-0.25,0.19,0.73,
0.137,-0.27,0.32,0.53,-0.25,0.19,0.73,
0.138,-0.27,0.32,0.53,-0.24,0.19,0.73,
0.139,-0.27,0.32,0.53,-0.24,0.19,0.73,
0.139,-0.27,0.32,0.53,-0.24,0.19,0.73,
0.14,-0.27,0.32,0.53,-0.24,0.19,0.73,
0.14,-0.27,0.32,0.53,-0.22,0.19,0.74,
0.141,-0.27,0.32,0.53,-0.22,0.19,0.74,
0.141,-0.27,0.32,0.53,-0.21,0.19,0.74,
0.142,-0.27,0.32,0.53,-0.21,0.19,0.74,
0.142,-0.16,0.28,0.53,-0.21,0.19,0.74,
0.143,-0.16,0.28,0.53,-0.20,0.18,0.74,
0.143,-0.16,0.28,0.53,-0.20,0.18,0.74,
0.144,-0.16,0.28,0.53,-0.19,0.18,0.74,
0.145,-0.16,0.28,0.53,-0.18,0.17,0.74,
0.146,-0.16,0.28,0.53,-0.18,0.17,0.74,
0.147,-0.16,0.28,0.53,-0.17,0.17,0.74,
