
time,ax,ay,az,wx,wy,wz,
0.004,-1.32,-0.21,-2.09,-0.41,-0.92,0.35,
0.005,-1.32,-0.21,-2.09,-0.43,-0.92,0.36,
0.005,-1.32,-0.21,-2.09,-0.47,-0.92,0.39,
0.005,-1.14,-0.38,-2.12,-0.47,-0.92,0.39,
0.005,-1.14,-0.38,-2.12,-0.51,-0.92,0.41,
0.005,-1.14,-0.38,-2.12,-0.56,-0.92,0.43,
0.005,-1.14,-0.38,-2.12,-0.62,-0.93,0.46,
0.008,-1.14,-0.38,-2.12,-0.64,-0.94,0.47,
0.009,-1.14,-0.38,-2.12,-0.67,-0.95,0.48,
0.015,-0.65,-0.52,-1.87,-0.67,-0.95,0.48,
0.016,-0.65,-0.52,-1.87,-0.71,-0.98,0.49,
0.016,-0.65,-0.52,-1.87,-0.74,-1.00,0.51,
0.016,-0.65,-0.52,-1.87,-0.78,-1.04,0.52,
0.017,-0.65,-0.52,-1.87,-0.79,-1.06,0.52,
0.018,-0.65,-0.52,-1.87,-0.81,-1.09,0.53,
0.019,-0.36,-0.72,-1.34,-0.81,-1.09,0.53,
0.019,-0.36,-0.72,-1.34,-0.83,-1.13,0.54,
0.021,-0.36,-0.72,-1.34,-0.84,-1.16,0.55,
0.024,-0.36,-0.72,-1.34,-0.85,-1.22,0.55,
0.024,-0.36,-0.72,-1.34,-0.85,-1.24,0.55,
0.027,-0.36,-0.72,-1.34,-0.85,-1.27,0.56,
0.028,-0.28,-0.92,-0.89,-0.85,-1.27,0.56,
0.028,-0.28,-0.92,-0.89,-0.85,-1.30,0.56,
0.032,-0.28,-0.92,-0.89,-0.84,-1.34,0.56,
0.034,-0.28,-0.92,-0.89,-0.83,-1.38,0.55,
0.034,-0.28,-0.92,-0.89,-0.82,-1.39,0.55,
0.036,-0.28,-0.92,-0.89,-0.81,-1.42,0.55,
0.041,-0.39,-0.96,-0.63,-0.81,-1.42,0.55,
0.042,-0.39,-0.96,-0.63,-0.80,-1.44,0.55,
0.044,-0.39,-0.96,-0.63,-0.78,-1.47,0.55,
0.045,-0.39,-0.96,-0.63,-0.76,-1.50,0.55,
0.046,-0.39,-0.96,-0.63,-0.75,-1.51,0.55,
0.047,-0.39,-0.96,-0.63,-0.73,-1.53,0.55,
0.049,-0.56,-0.91,-0.27,-0.73,-1.53,0.55,
0.049,-0.56,-0.91,-0.27,-0.70,-1.55,0.56,
0.051,-0.56,-0.91,-0.27,-0.68,-1.55,0.56,
0.053,-0.56,-0.91,-0.27,-0.64,-1.56,0.57,
0.054,-0.56,-0.91,-0.27,-0.62,-1.56,0.57,
0.056,-0.56,-0.91,-0.27,-0.59,-1.56,0.58,
0.059,-0.67,-0.87,0.39,-0.59,-1.56,0.58,
0.06,-0.67,-0.87,0.39,-0.55,-1.55,0.58,
0.062,-0.67,-0.87,0.39,-0.52,-1.55,0.59,
0.064,-0.67,-0.87,0.39,-0.46,-1.53,0.60,
0.066,-0.67,-0.87,0.39,-0.43,-1.52,0.61,
0.067,-0.67,-0.87,0.39,-0.39,-1.52,0.61,
0.069,-0.67,-0.83,1.03,-0.39,-1.52,0.61,
0.069,-0.67,-0.83,1.03,-0.36,-1.51,0.62,
0.07,-0.67,-0.83,1.03,-0.32,-1.52,0.62,
0.074,-0.67,-0.83,1.03,-0.26,-1.54,0.63,
0.074,-0.67,-0.83,1.03,-0.24,-1.55,0.63,
0.078,-0.67,-0.83,1.03,-0.19,-1.59,0.63,
0.08,-0.55,-0.80,1.30,-0.19,-1.59,0.63,
0.081,-0.55,-0.80,1.30,-0.17,-1.60,0.63,
0.081,-0.55,-0.80,1.30,-0.14,-1.62,0.62,
0.083,-0.55,-0.80,1.30,-0.09,-1.63,0.61,
0.085,-0.55,-0.80,1.30,-0.08,-1.64,0.60,
0.086,-0.55,-0.80,1.30,-0.05,-1.64,0.59,
0.089,-0.27,-0.67,0.99,-0.05,-1.64,0.59,
0.089,-0.27,-0.67,0.99,-0.03,-1.64,0.58,
0.09,-0.27,-0.67,0.99,-0.01,-1.64,0.57,
0.093,-0.27,-0.67,0.99,0.01,-1.65,0.56,
0.095,-0.27,-0.67,0.99,0.01,-1.66,0.55,
0.097,-0.27,-0.67,0.99,0.02,-1.67,0.55,
0.1,-0.08,-0.51,0.24,0.02,-1.67,0.55,
0.1,-0.08,-0.51,0.24,0.02,-1.68,0.54,
0.104,-0.08,-0.51,0.24,0.03,-1.69,0.53,
0.104,-0.08,-0.51,0.24,0.02,-1.70,0.53,
0.105,-0.08,-0.51,0.24,0.02,-1.71,0.53,
0.107,-0.08,-0.51,0.24,0.01,-1.71,0.53,
0.109,-0.15,-0.35,-0.48,0.01,-1.71,0.53,
0.109,-0.15,-0.35,-0.48,0.00,-1.72,0.53,
0.112,-0.15,-0.35,-0.48,-0.01,-1.72,0.53,
0.115,-0.15,-0.35,-0.48,-0.04,-1.74,0.53,
0.116,-0.15,-0.35,-0.48,-0.05,-1.74,0.53,
0.116,-0.15,-0.35,-0.48,-0.08,-1.76,0.54,
0.119,-0.36,-0.30,-1.13,-0.08,-1.76,0.54,
0.119,-0.36,-0.30,-1.13,-0.10,-1.77,0.54,
0.122,-0.36,-0.30,-1.13,-0.13,-1.78,0.55,
0.123,-0.36,-0.30,-1.13,-0.17,-1.81,0.57,
0.125,-0.36,-0.30,-1.13,-0.19,-1.82,0.57,
0.129,-0.36,-0.30,-1.13,-0.21,-1.84,0.58,
0.129,-0.58,-0.42,-1.54,-0.21,-1.84,0.58,
0.13,-0.58,-0.42,-1.54,-0.24,-1.86,0.59,
0.131,-0.58,-0.42,-1.54,-0.27,-1.88,0.60,
0.134,-0.58,-0.42,-1.54,-0.30,-1.92,0.61,
0.135,-0.58,-0.42,-1.54,-0.31,-1.93,0.62,
0.137,-0.58,-0.42,-1.54,-0.33,-1.97,0.63,
0.139,-0.75,-0.54,-1.47,-0.33,-1.97,0.63,
0.139,-0.75,-0.54,-1.47,-0.35,-2.01,0.64,
0.141,-0.75,-0.54,-1.47,-0.37,-2.05,0.65,
0.152,-0.75,-0.54,-1.47,-0.39,-2.12,0.66,
0.153,-0.75,-0.54,-1.47,-0.40,-2.15,0.66,
0.154,-0.75,-0.54,-1.47,-0.41,-2.20,0.68,
0.154,-0.74,-0.70,-1.07,-0.41,-2.20,0.68,
0.154,-0.74,-0.70,-1.07,-0.42,-2.26,0.69,
0.155,-0.74,-0.70,-1.07,-0.44,-2.31,0.70,
0.155,-0.74,-0.70,-1.07,-0.45,-2.38,0.71,
0.156,-0.74,-0.70,-1.07,-0.45,-2.39,0.71,
0.158,-0.74,-0.70,-1.07,-0.45,-2.43,0.72,
0.161,-0.75,-0.86,-0.58,-0.45,-2.43,0.72,
0.162,-0.75,-0.86,-0.58,-0.46,-2.45,0.73,
0.162,-0.75,-0.86,-0.58,-0.45,-2.47,0.74,
0.206,-0.75,-0.86,-0.58,-0.45,-2.47,0.75,
0.207,-0.75,-0.86,-0.58,-0.45,-2.47,0.76,
0.207,-0.75,-0.86,-0.58,-0.44,-2.46,0.77,
0.208,-1.11,-0.78,-0.11,-0.44,-2.46,0.77,
0.208,-1.11,-0.78,-0.11,-0.43,-2.45,0.79,
0.208,-1.11,-0.78,-0.11,-0.42,-2.44,0.81,
0.209,-1.11,-0.78,-0.11,-0.40,-2.42,0.84,
0.209,-1.11,-0.78,-0.11,-0.39,-2.42,0.86,
0.209,-1.11,-0.78,-0.11,-0.38,-2.42,0.87,
0.209,-1.41,-0.55,-0.02,-0.38,-2.42,0.87,
0.21,-1.41,-0.55,-0.02,-0.36,-2.41,0.89,
0.21,-1.41,-0.55,-0.02,-0.34,-2.41,0.91,
0.21,-1.41,-0.55,-0.02,-0.31,-2.41,0.92,
0.211,-1.41,-0.55,-0.02,-0.31,-2.41,0.93,
0.211,-1.41,-0.55,-0.02,-0.30,-2.41,0.93,
0.211,-0.92,-0.54,0.01,-0.30,-2.41,0.93,
0.212,-0.92,-0.54,0.01,-0.28,-2.40,0.94,
0.212,-0.92,-0.54,0.01,-0.27,-2.33,0.93,
0.212,-0.92,-0.54,0.01,-0.27,-2.33,0.93,
0.212,-0.92,-0.54,0.01,-0.27,-2.33,0.93,
0.213,-0.92,-0.54,0.01,-0.26,-2.30,0.92,
0.213,-0.27,-0.87,0.02,-0.26,-2.30,0.92,
0.213,-0.27,-0.87,0.02,-0.27,-2.25,0.91,
0.214,-0.27,-0.87,0.02,-0.27,-2.19,0.90,
0.214,-0.27,-0.87,0.02,-0.28,-2.10,0.89,
0.214,-0.27,-0.87,0.02,-0.28,-2.08,0.88,
0.214,-0.27,-0.87,0.02,-0.29,-2.02,0.88,
0.215,0.06,-1.35,0.07,-0.29,-2.02,0.88,
0.215,0.06,-1.35,0.07,-0.30,-1.97,0.88,
0.215,0.06,-1.35,0.07,-0.31,-1.93,0.87,
0.246,0.06,-1.35,0.07,-0.31,-1.87,0.87,
0.247,0.06,-1.35,0.07,-0.31,-1.86,0.86,
0.247,0.06,-1.35,0.07,-0.30,-1.84,0.86,
0.247,0.42,-1.24,0.52,-0.30,-1.84,0.86,
0.248,0.42,-1.24,0.52,-0.30,-1.83,0.85,
0.248,0.42,-1.24,0.52,-0.29,-1.82,0.84,
0.249,0.42,-1.24,0.52,-0.26,-1.82,0.83,
0.249,0.42,-1.24,0.52,-0.25,-1.83,0.82,
0.25,0.42,-1.24,0.52,-0.22,-1.83,0.81,
0.25,0.48,-0.74,1.10,-0.22,-1.83,0.81,
0.25,0.48,-0.74,1.10,-0.18,-1.83,0.79,
0.251,0.48,-0.74,1.10,-0.14,-1.83,0.78,
0.251,0.48,-0.74,1.10,-0.08,-1.83,0.76,
0.252,0.48,-0.74,1.10,-0.06,-1.83,0.76,
0.252,0.48,-0.74,1.10,-0.02,-1.83,0.74,
0.253,0.30,-0.54,1.55,-0.02,-1.83,0.74,
0.253,0.30,-0.54,1.55,0.02,-1.84,0.72,
0.253,0.30,-0.54,1.55,0.06,-1.85,0.71,
0.254,0.30,-0.54,1.55,0.12,-1.87,0.68,
0.254,0.30,-0.54,1.55,0.14,-1.88,0.67,
0.254,0.30,-0.54,1.55,0.18,-1.91,0.65,
0.255,0.19,-0.70,1.53,0.18,-1.91,0.65,
0.255,0.19,-0.70,1.53,0.21,-1.93,0.63,
0.255,0.19,-0.70,1.53,0.24,-1.95,0.61,
0.256,0.19,-0.70,1.53,0.28,-1.99,0.58,
0.256,0.19,-0.70,1.53,0.30,-2.00,0.57,
0.271,0.19,-0.70,1.53,0.33,-2.03,0.56,
0.272,0.05,-0.97,1.45,0.33,-2.03,0.56,
0.272,0.05,-0.97,1.45,0.36,-2.05,0.54,
0.272,0.05,-0.97,1.45,0.39,-2.07,0.53,
0.273,0.05,-0.97,1.45,0.45,-2.10,0.51,
0.273,0.05,-0.97,1.45,0.47,-2.12,0.51,
0.273,0.05,-0.97,1.45,0.51,-2.14,0.50,
0.273,-0.27,-1.18,1.49,0.51,-2.14,0.50,
0.274,-0.27,-1.18,1.49,0.55,-2.16,0.50,
0.274,-0.27,-1.18,1.49,0.59,-2.19,0.50,
0.274,-0.27,-1.18,1.49,0.66,-2.23,0.50,
0.274,-0.27,-1.18,1.49,0.68,-2.25,0.50,
0.277,-0.27,-1.18,1.49,0.72,-2.28,0.49,
0.287,-0.54,-1.27,1.37,0.72,-2.28,0.49,
0.288,-0.54,-1.27,1.37,0.77,-2.31,0.48,
0.288,-0.54,-1.27,1.37,0.81,-2.35,0.47,
0.289,-0.54,-1.27,1.37,0.87,-2.39,0.46,
0.289,-0.54,-1.27,1.37,0.88,-2.41,0.46,
0.289,-0.54,-1.27,1.37,0.92,-2.46,0.45,
0.289,-0.53,-1.12,0.74,0.92,-2.46,0.45,
0.29,-0.53,-1.12,0.74,0.95,-2.49,0.45,
0.291,-0.53,-1.12,0.74,0.98,-2.52,0.44,
0.306,-0.53,-1.12,0.74,1.02,-2.57,0.43,
0.307,-0.53,-1.12,0.74,1.03,-2.59,0.43,
0.307,-0.53,-1.12,0.74,1.04,-2.64,0.42,
0.307,-0.20,-1.08,0.20,1.04,-2.64,0.42,
0.308,-0.20,-1.08,0.20,1.05,-2.68,0.41,
0.308,-0.20,-1.08,0.20,1.07,-2.72,0.41,
0.308,-0.20,-1.08,0.20,1.09,-2.76,0.40,
0.308,-0.20,-1.08,0.20,1.09,-2.77,0.40,
0.309,-0.20,-1.08,0.20,1.10,-2.80,0.39,
0.309,0.44,-1.12,-0.05,1.10,-2.80,0.39,
0.309,0.44,-1.12,-0.05,1.10,-2.84,0.37,
0.312,0.44,-1.12,-0.05,1.10,-2.88,0.35,
0.354,0.44,-1.12,-0.05,1.09,-2.94,0.32,
0.355,0.44,-1.12,-0.05,1.08,-2.95,0.31,
0.355,0.44,-1.12,-0.05,1.07,-2.96,0.28,
0.355,0.81,-0.96,-0.74,1.07,-2.96,0.28,
0.355,0.81,-0.96,-0.74,1.06,-2.97,0.27,
0.355,0.81,-0.96,-0.74,1.05,-2.96,0.25,
0.355,0.81,-0.96,-0.74,1.03,-2.94,0.24,
0.356,0.81,-0.96,-0.74,1.03,-2.93,0.23,
0.356,0.81,-0.96,-0.74,1.02,-2.91,0.23,
0.356,0.15,-0.47,-0.77,1.02,-2.91,0.23,
0.357,0.15,-0.47,-0.77,1.01,-2.89,0.24,
0.357,0.15,-0.47,-0.77,1.00,-2.87,0.24,
0.357,0.15,-0.47,-0.77,0.99,-2.84,0.26,
0.357,0.15,-0.47,-0.77,0.99,-2.84,0.27,
0.357,0.15,-0.47,-0.77,0.98,-2.82,0.29,
0.357,-0.73,0.13,-0.70,0.98,-2.82,0.29,
0.358,-0.73,0.13,-0.70,0.97,-2.79,0.30,
0.358,-0.73,0.13,-0.70,0.96,-2.76,0.32,
0.358,-0.73,0.13,-0.70,0.94,-2.70,0.36,
0.358,-0.73,0.13,-0.70,0.94,-2.68,0.37,
