
time,ax,ay,az,wx,wy,wz,
0.003,-0.84,-0.21,-0.88,-0.50,-0.57,0.47,
0.003,-0.84,-0.21,-0.88,-0.52,-0.58,0.48,
0.003,-0.84,-0.21,-0.88,-0.53,-0.59,0.50,
0.003,-1.22,-0.32,-0.54,-0.53,-0.59,0.50,
0.003,-1.22,-0.32,-0.54,-0.54,-0.60,0.53,
0.004,-1.22,-0.32,-0.54,-0.55,-0.61,0.55,
0.005,-1.22,-0.32,-0.54,-0.56,-0.63,0.57,
0.007,-1.22,-0.32,-0.54,-0.56,-0.64,0.60,
0.009,-1.22,-0.32,-0.54,-0.56,-0.66,0.62,
0.014,-1.54,-0.35,-0.35,-0.56,-0.66,0.62,
0.014,-1.54,-0.35,-0.35,-0.56,-0.69,0.64,
0.014,-1.54,-0.35,-0.35,-0.55,-0.71,0.66,
0.015,-1.54,-0.35,-0.35,-0.55,-0.74,0.68,
0.017,-1.54,-0.35,-0.35,-0.54,-0.77,0.70,
0.021,-1.54,-0.35,-0.35,-0.53,-0.79,0.72,
0.021,-1.71,-0.36,-0.08,-0.53,-0.79,0.72,
0.021,-1.71,-0.36,-0.08,-0.52,-0.82,0.74,
0.022,-1.71,-0.36,-0.08,-0.51,-0.85,0.76,
0.024,-1.71,-0.36,-0.08,-0.50,-0.88,0.78,
0.026,-1.71,-0.36,-0.08,-0.48,-0.89,0.81,
0.029,-1.71,-0.36,-0.08,-0.46,-0.91,0.83,
0.031,-1.62,-0.35,0.33,-0.46,-0.91,0.83,
0.031,-1.62,-0.35,0.33,-0.44,-0.92,0.84,
0.035,-1.62,-0.35,0.33,-0.42,-0.94,0.86,
0.036,-1.62,-0.35,0.33,-0.39,-0.95,0.87,
0.037,-1.62,-0.35,0.33,-0.37,-0.96,0.88,
0.04,-1.62,-0.35,0.33,-0.34,-0.98,0.90,
0.043,-1.11,-0.38,0.53,-0.34,-0.98,0.90,
0.044,-1.11,-0.38,0.53,-0.32,-1.01,0.91,
0.044,-1.11,-0.38,0.53,-0.30,-1.04,0.92,
0.059,-1.11,-0.38,0.53,-0.27,-1.08,0.93,
0.07,-1.11,-0.38,0.53,-0.25,-1.12,0.94,
0.07,-1.11,-0.38,0.53,-0.23,-1.16,0.94,
0.071,-0.65,-0.44,0.53,-0.23,-1.16,0.94,
0.071,-0.65,-0.44,0.53,-0.20,-1.21,0.94,
0.071,-0.65,-0.44,0.53,-0.18,-1.26,0.94,
0.071,-0.65,-0.44,0.53,-0.15,-1.30,0.94,
0.094,-0.65,-0.44,0.53,-0.12,-1.34,0.94,
0.094,-0.65,-0.44,0.53,-0.10,-1.38,0.94,
0.094,-0.46,-0.40,0.41,-0.10,-1.38,0.94,
0.094,-0.46,-0.40,0.41,-0.07,-1.41,0.94,
0.094,-0.46,-0.40,0.41,-0.04,-1.45,0.94,
0.095,-0.46,-0.40,0.41,-0.01,-1.48,0.94,
0.097,-0.46,-0.40,0.41,0.02,-1.50,0.94,
0.097,-0.46,-0.40,0.41,0.04,-1.52,0.94,
0.098,-0.52,-0.32,0.17,0.04,-1.52,0.94,
0.098,-0.52,-0.32,0.17,0.06,-1.54,0.94,
0.098,-0.52,-0.32,0.17,0.09,-1.56,0.94,
0.098,-0.52,-0.32,0.17,0.12,-1.59,0.94,
0.098,-0.52,-0.32,0.17,0.13,-1.59,0.95,
0.098,-0.52,-0.32,0.17,0.15,-1.61,0.95,
0.098,-0.59,-0.32,-0.07,0.15,-1.61,0.95,
0.098,-0.59,-0.32,-0.07,0.16,-1.62,0.95,
0.099,-0.59,-0.32,-0.07,0.17,-1.63,0.96,
0.099,-0.59,-0.32,-0.07,0.18,-1.64,0.96,
0.099,-0.59,-0.32,-0.07,0.19,-1.65,0.97,
0.099,-0.59,-0.32,-0.07,0.20,-1.66,0.98,
0.099,-0.81,-0.44,-0.29,0.20,-1.66,0.98,
0.099,-0.81,-0.44,-0.29,0.21,-1.67,0.99,
0.099,-0.81,-0.44,-0.29,0.21,-1.68,1.01,
0.099,-0.81,-0.44,-0.29,0.21,-1.69,1.02,
0.1,-0.81,-0.44,-0.29,0.22,-1.70,1.04,
0.1,-0.81,-0.44,-0.29,0.22,-1.70,1.05,
0.103,-0.89,-0.58,-0.27,0.22,-1.70,1.05,
0.104,-0.89,-0.58,-0.27,0.22,-1.70,1.07,
0.104,-0.89,-0.58,-0.27,0.22,-1.70,1.08,
0.104,-0.89,-0.58,-0.27,0.22,-1.68,1.10,
0.106,-0.89,-0.58,-0.27,0.22,-1.67,1.11,
0.108,-0.89,-0.58,-0.27,0.22,-1.65,1.13,
0.114,-0.85,-0.58,-0.32,0.22,-1.65,1.13,
0.114,-0.85,-0.58,-0.32,0.22,-1.63,1.14,
0.114,-0.85,-0.58,-0.32,0.22,-1.60,1.16,
0.115,-0.85,-0.58,-0.32,0.22,-1.58,1.17,
0.116,-0.85,-0.58,-0.32,0.22,-1.55,1.19,
0.118,-0.85,-0.58,-0.32,0.22,-1.53,1.22,
0.12,-1.08,-0.63,-0.36,0.22,-1.53,1.22,
0.121,-1.08,-0.63,-0.36,0.22,-1.50,1.24,
0.122,-1.08,-0.63,-0.36,0.23,-1.49,1.27,
0.124,-1.08,-0.63,-0.36,0.23,-1.47,1.29,
0.132,-1.08,-0.63,-0.36,0.23,-1.48,1.32,
0.132,-1.08,-0.63,-0.36,0.23,-1.48,1.33,
0.133,-1.43,-0.77,-0.25,0.23,-1.48,1.33,
0.133,-1.43,-0.77,-0.25,0.24,-1.50,1.35,
0.133,-1.43,-0.77,-0.25,0.24,-1.52,1.36,
0.134,-1.43,-0.77,-0.25,0.25,-1.56,1.36,
0.137,-1.43,-0.77,-0.25,0.25,-1.59,1.36,
0.138,-1.43,-0.77,-0.25,0.26,-1.63,1.36,
0.141,-1.07,-0.64,-0.29,0.26,-1.63,1.36,
0.141,-1.07,-0.64,-0.29,0.27,-1.68,1.35,
0.142,-1.07,-0.64,-0.29,0.28,-1.73,1.34,
0.146,-1.07,-0.64,-0.29,0.29,-1.78,1.33,
0.147,-1.07,-0.64,-0.29,0.31,-1.84,1.31,
0.148,-1.07,-0.64,-0.29,0.33,-1.89,1.29,
0.15,-0.75,-0.58,-0.18,0.33,-1.89,1.29,
0.151,-0.75,-0.58,-0.18,0.35,-1.95,1.27,
0.152,-0.75,-0.58,-0.18,0.37,-2.00,1.25,
0.154,-0.75,-0.58,-0.18,0.40,-2.06,1.23,
0.156,-0.75,-0.58,-0.18,0.42,-2.12,1.21,
0.158,-0.75,-0.58,-0.18,0.44,-2.18,1.19,
0.163,-0.56,-0.61,-0.03,0.44,-2.18,1.19,
0.163,-0.56,-0.61,-0.03,0.47,-2.23,1.17,
0.163,-0.56,-0.61,-0.03,0.49,-2.29,1.16,
0.164,-0.56,-0.61,-0.03,0.50,-2.34,1.14,
0.166,-0.56,-0.61,-0.03,0.52,-2.39,1.14,
0.168,-0.56,-0.61,-0.03,0.54,-2.43,1.13,
0.17,-0.60,-0.75,0.00,0.54,-2.43,1.13,
0.171,-0.60,-0.75,0.00,0.55,-2.47,1.13,
0.173,-0.60,-0.75,0.00,0.55,-2.50,1.13,
0.175,-0.60,-0.75,0.00,0.56,-2.52,1.14,
0.176,-0.60,-0.75,0.00,0.56,-2.53,1.15,
0.179,-0.60,-0.75,0.00,0.56,-2.53,1.16,
0.18,-0.78,-0.98,-0.40,0.56,-2.53,1.16,
0.181,-0.78,-0.98,-0.40,0.56,-2.52,1.18,
0.182,-0.78,-0.98,-0.40,0.55,-2.50,1.20,
0.184,-0.78,-0.98,-0.40,0.54,-2.48,1.22,
0.186,-0.78,-0.98,-0.40,0.53,-2.45,1.23,
0.188,-0.78,-0.98,-0.40,0.52,-2.42,1.25,
0.191,-0.87,-1.04,-0.97,0.52,-2.42,1.25,
0.191,-0.87,-1.04,-0.97,0.50,-2.38,1.26,
0.192,-0.87,-1.04,-0.97,0.49,-2.34,1.28,
0.198,-0.87,-1.04,-0.97,0.47,-2.29,1.29,
0.199,-0.87,-1.04,-0.97,0.46,-2.25,1.30,
0.199,-0.87,-1.04,-0.97,0.45,-2.20,1.31,
0.2,-0.92,-0.80,-1.33,0.45,-2.20,1.31,
0.201,-0.92,-0.80,-1.33,0.44,-2.16,1.32,
0.202,-0.92,-0.80,-1.33,0.43,-2.13,1.32,
0.204,-0.92,-0.80,-1.33,0.42,-2.10,1.33,
0.206,-0.92,-0.80,-1.33,0.41,-2.07,1.33,
0.209,-0.92,-0.80,-1.33,0.40,-2.05,1.33,
0.223,-0.89,-0.39,-1.48,0.40,-2.05,1.33,
0.223,-0.89,-0.39,-1.48,0.40,-2.04,1.33,
0.224,-0.89,-0.39,-1.48,0.39,-2.03,1.33,
0.224,-0.89,-0.39,-1.48,0.39,-2.01,1.33,
0.224,-0.89,-0.39,-1.48,0.38,-2.00,1.33,
0.225,-0.89,-0.39,-1.48,0.38,-1.99,1.33,
0.225,-0.86,-0.16,-1.38,0.38,-1.99,1.33,
0.225,-0.86,-0.16,-1.38,0.37,-1.97,1.33,
0.225,-0.86,-0.16,-1.38,0.37,-1.96,1.33,
0.225,-0.86,-0.16,-1.38,0.36,-1.95,1.33,
0.226,-0.86,-0.16,-1.38,0.35,-1.94,1.33,
0.262,-0.86,-0.16,-1.38,0.34,-1.93,1.33,
0.262,-1.03,-0.22,-1.27,0.34,-1.93,1.33,
0.262,-1.03,-0.22,-1.27,0.33,-1.93,1.34,
0.278,-1.03,-0.22,-1.27,0.33,-1.94,1.34,
0.278,-1.03,-0.22,-1.27,0.32,-1.95,1.35,
0.278,-1.03,-0.22,-1.27,0.30,-1.96,1.35,
0.278,-1.03,-0.22,-1.27,0.29,-1.98,1.36,
0.279,-1.34,-0.46,-1.30,0.29,-1.98,1.36,
0.279,-1.34,-0.46,-1.30,0.27,-2.00,1.37,
0.279,-1.34,-0.46,-1.30,0.25,-2.02,1.38,
0.279,-1.34,-0.46,-1.30,0.23,-2.04,1.39,
0.279,-1.34,-0.46,-1.30,0.20,-2.05,1.41,
0.28,-1.34,-0.46,-1.30,0.18,-2.05,1.42,
0.28,-1.63,-0.85,-1.56,0.18,-2.05,1.42,
0.28,-1.63,-0.85,-1.56,0.15,-2.05,1.44,
0.28,-1.63,-0.85,-1.56,0.12,-2.04,1.45,
0.28,-1.63,-0.85,-1.56,0.10,-2.02,1.47,
0.281,-1.63,-0.85,-1.56,0.08,-2.00,1.49,
0.281,-1.63,-0.85,-1.56,0.06,-1.96,1.50,
0.281,-1.62,-1.22,-1.40,0.06,-1.96,1.50,
0.281,-1.62,-1.22,-1.40,0.04,-1.92,1.52,
0.281,-1.62,-1.22,-1.40,0.01,-1.88,1.54,
0.281,-1.62,-1.22,-1.40,-0.01,-1.84,1.55,
0.282,-1.62,-1.22,-1.40,-0.03,-1.79,1.56,
0.282,-1.62,-1.22,-1.40,-0.05,-1.74,1.58,
