
time,ax,ay,az,wx,wy,wz,
0.001,-0.16,0.48,-1.07,-0.48,0.23,0.13,
0.002,-0.16,0.48,-1.07,-0.49,0.25,0.12,
0.002,-0.10,0.51,-0.95,-0.49,0.25,0.12,
0.002,-0.10,0.51,-0.95,-0.51,0.27,0.11,
0.002,-0.10,0.51,-0.95,-0.52,0.28,0.10,
0.003,-0.10,0.51,-0.95,-0.54,0.30,0.08,
0.005,-0.10,0.51,-0.95,-0.55,0.31,0.07,
0.008,-0.10,0.51,-0.95,-0.56,0.32,0.06,
0.009,-0.21,0.45,-0.82,-0.56,0.32,0.06,
0.01,-0.21,0.45,-0.82,-0.57,0.33,0.06,
0.011,-0.21,0.45,-0.82,-0.58,0.35,0.05,
0.012,-0.21,0.45,-0.82,-0.59,0.36,0.04,
0.014,-0.21,0.45,-0.82,-0.60,0.36,0.04,
0.016,-0.21,0.45,-0.82,-0.60,0.37,0.04,
0.019,-0.58,0.42,-0.52,-0.60,0.37,0.04,
0.019,-0.58,0.42,-0.52,-0.60,0.38,0.03,
0.021,-0.58,0.42,-0.52,-0.60,0.40,0.04,
0.026,-0.58,0.42,-0.52,-0.59,0.40,0.04,
0.026,-0.58,0.42,-0.52,-0.59,0.40,0.04,
0.028,-0.58,0.42,-0.52,-0.59,0.39,0.04,
0.03,-0.90,0.34,-0.21,-0.59,0.39,0.04,
0.03,-0.90,0.34,-0.21,-0.58,0.38,0.04,
0.03,-0.90,0.34,-0.21,-0.58,0.38,0.04,
0.038,-0.90,0.34,-0.21,-0.57,0.38,0.05,
0.038,-0.90,0.34,-0.21,-0.56,0.38,0.06,
0.038,-0.90,0.34,-0.21,-0.56,0.38,0.06,
0.041,-1.13,0.29,0.05,-0.56,0.38,0.06,
0.042,-1.13,0.29,0.05,-0.55,0.37,0.07,
0.042,-1.13,0.29,0.05,-0.53,0.35,0.07,
0.043,-1.13,0.29,0.05,-0.52,0.34,0.07,
0.045,-1.13,0.29,0.05,-0.50,0.33,0.08,
0.047,-1.13,0.29,0.05,-0.48,0.33,0.08,
0.049,-1.12,0.33,0.20,-0.48,0.33,0.08,
0.049,-1.12,0.33,0.20,-0.47,0.33,0.08,
0.051,-1.12,0.33,0.20,-0.45,0.32,0.08,
0.053,-1.12,0.33,0.20,-0.43,0.31,0.08,
0.055,-1.12,0.33,0.20,-0.42,0.31,0.08,
0.058,-1.12,0.33,0.20,-0.40,0.30,0.09,
0.063,-0.97,0.46,0.15,-0.40,0.30,0.09,
0.064,-0.97,0.46,0.15,-0.39,0.30,0.09,
0.064,-0.97,0.46,0.15,-0.38,0.29,0.09,
0.064,-0.97,0.46,0.15,-0.37,0.30,0.09,
0.067,-0.97,0.46,0.15,-0.35,0.29,0.08,
0.067,-0.97,0.46,0.15,-0.34,0.30,0.08,
0.069,-0.78,0.56,-0.04,-0.34,0.30,0.08,
0.069,-0.78,0.56,-0.04,-0.33,0.29,0.07,
0.071,-0.78,0.56,-0.04,-0.32,0.27,0.07,
0.074,-0.78,0.56,-0.04,-0.30,0.26,0.06,
0.076,-0.78,0.56,-0.04,-0.29,0.24,0.06,
0.077,-0.78,0.56,-0.04,-0.27,0.20,0.05,
0.079,-0.73,0.71,-0.26,-0.27,0.20,0.05,
0.079,-0.73,0.71,-0.26,-0.25,0.18,0.05,
0.081,-0.73,0.71,-0.26,-0.24,0.15,0.04,
0.086,-0.73,0.71,-0.26,-0.22,0.11,0.03,
0.086,-0.73,0.71,-0.26,-0.21,0.06,0.03,
0.087,-0.73,0.71,-0.26,-0.20,0.02,0.02,
0.091,-0.76,0.72,-0.70,-0.20,0.02,0.02,
0.091,-0.76,0.72,-0.70,-0.19,-0.03,0.02,
0.092,-0.76,0.72,-0.70,-0.18,-0.09,0.01,
0.099,-0.76,0.72,-0.70,-0.17,-0.15,0.01,
0.099,-0.76,0.72,-0.70,-0.17,-0.22,0.01,
0.099,-0.76,0.72,-0.70,-0.17,-0.29,0.01,
0.099,-0.86,0.48,-1.13,-0.17,-0.29,0.01,
0.1,-0.86,0.48,-1.13,-0.17,-0.36,0.01,
0.105,-0.86,0.48,-1.13,-0.17,-0.43,0.01,
0.105,-0.86,0.48,-1.13,-0.16,-0.51,0.01,
0.105,-0.86,0.48,-1.13,-0.16,-0.58,0.01,
0.113,-0.86,0.48,-1.13,-0.16,-0.66,0.01,
0.114,-1.20,0.30,-1.42,-0.16,-0.66,0.01,
0.114,-1.20,0.30,-1.42,-0.16,-0.74,0.01,
0.114,-1.20,0.30,-1.42,-0.17,-0.82,0.01,
