
time,ax,ay,az,wx,wy,wz,
0.001,-0.79,0.02,-0.71,-0.14,0.13,0.36,
0.002,-0.79,0.02,-0.71,-0.16,0.14,0.36,
0.002,-0.79,0.02,-0.71,-0.18,0.15,0.37,
0.004,-0.79,0.02,-0.71,-0.18,0.16,0.37,
0.004,-0.79,0.02,-0.71,-0.20,0.16,0.37,
0.004,-0.60,0.06,-0.70,-0.20,0.16,0.37,
0.004,-0.60,0.06,-0.70,-0.21,0.17,0.38,
0.005,-0.60,0.06,-0.70,-0.23,0.18,0.38,
0.008,-0.60,0.06,-0.70,-0.25,0.18,0.37,
0.009,-0.60,0.06,-0.70,-0.26,0.18,0.37,
0.017,-0.60,0.06,-0.70,-0.27,0.18,0.37,
0.018,-0.39,0.18,-0.73,-0.27,0.18,0.37,
0.018,-0.39,0.18,-0.73,-0.28,0.17,0.37,
0.018,-0.39,0.18,-0.73,-0.29,0.17,0.36,
0.02,-0.39,0.18,-0.73,-0.31,0.17,0.36,
0.02,-0.39,0.18,-0.73,-0.32,0.17,0.36,
0.026,-0.39,0.18,-0.73,-0.33,0.17,0.36,
0.026,-0.39,0.21,-0.75,-0.33,0.17,0.36,
0.027,-0.39,0.21,-0.75,-0.34,0.17,0.36,
0.027,-0.39,0.21,-0.75,-0.35,0.16,0.35,
0.029,-0.39,0.21,-0.75,-0.36,0.14,0.35,
0.029,-0.39,0.21,-0.75,-0.36,0.13,0.35,
0.032,-0.39,0.21,-0.75,-0.37,0.11,0.35,
0.034,-0.42,0.13,-0.67,-0.37,0.11,0.35,
0.035,-0.42,0.13,-0.67,-0.38,0.10,0.35,
0.036,-0.42,0.13,-0.67,-0.38,0.08,0.36,
0.038,-0.42,0.13,-0.67,-0.38,0.06,0.36,
0.039,-0.42,0.13,-0.67,-0.38,0.05,0.36,
0.041,-0.42,0.13,-0.67,-0.37,0.04,0.37,
0.048,-0.60,0.12,-0.32,-0.37,0.04,0.37,
0.049,-0.60,0.12,-0.32,-0.37,0.03,0.37,
0.051,-0.60,0.12,-0.32,-0.36,0.02,0.37,
0.051,-0.60,0.12,-0.32,-0.35,-0.01,0.37,
0.051,-0.60,0.12,-0.32,-0.35,-0.01,0.37,
0.053,-0.60,0.12,-0.32,-0.33,-0.04,0.37,
