
time,ax,ay,az,wx,wy,wz,
0.003,-1.28,-0.52,-1.21,-0.64,-0.71,0.66,
0.003,-1.28,-0.52,-1.21,-0.68,-0.70,0.69,
0.003,-1.28,-0.52,-1.21,-0.72,-0.69,0.73,
0.003,-1.28,-0.52,-1.21,-0.76,-0.68,0.76,
0.012,-1.28,-0.52,-1.21,-0.79,-0.66,0.79,
0.012,-1.28,-0.52,-1.21,-0.83,-0.64,0.81,
0.012,-1.00,-0.49,-1.43,-0.83,-0.64,0.81,
0.012,-1.00,-0.49,-1.43,-0.86,-0.62,0.83,
0.013,-1.00,-0.49,-1.43,-0.89,-0.61,0.85,
0.013,-1.00,-0.49,-1.43,-0.94,-0.59,0.88,
0.013,-1.00,-0.49,-1.43,-0.95,-0.58,0.88,
0.015,-1.00,-0.49,-1.43,-0.98,-0.57,0.89,
0.017,-0.71,-0.47,-1.61,-0.98,-0.57,0.89,
0.017,-0.71,-0.47,-1.61,-1.00,-0.57,0.90,
0.019,-0.71,-0.47,-1.61,-1.03,-0.57,0.91,
0.035,-0.71,-0.47,-1.61,-1.05,-0.57,0.91,
0.035,-0.71,-0.47,-1.61,-1.05,-0.57,0.91,
0.035,-0.71,-0.47,-1.61,-1.05,-0.58,0.92,
0.035,-0.33,-0.63,-1.24,-1.05,-0.58,0.92,
0.036,-0.33,-0.63,-1.24,-1.05,-0.59,0.92,
0.036,-0.33,-0.63,-1.24,-1.04,-0.60,0.92,
0.036,-0.33,-0.63,-1.24,-1.02,-0.63,0.92,
0.036,-0.33,-0.63,-1.24,-1.01,-0.63,0.92,
0.036,-0.33,-0.63,-1.24,-0.99,-0.65,0.92,
0.065,-0.11,-0.83,-0.74,-0.99,-0.65,0.92,
0.065,-0.11,-0.83,-0.74,-0.96,-0.68,0.91,
0.066,-0.11,-0.83,-0.74,-0.93,-0.70,0.91,
0.066,-0.11,-0.83,-0.74,-0.88,-0.76,0.90,
0.066,-0.11,-0.83,-0.74,-0.86,-0.78,0.90,
0.066,-0.11,-0.83,-0.74,-0.82,-0.84,0.90,
0.066,-0.21,-0.88,-0.25,-0.82,-0.84,0.90,
0.066,-0.21,-0.88,-0.25,-0.78,-0.90,0.90,
0.066,-0.21,-0.88,-0.25,-0.75,-0.97,0.90,
0.067,-0.21,-0.88,-0.25,-0.69,-1.11,0.91,
0.067,-0.21,-0.88,-0.25,-0.67,-1.16,0.92,
0.067,-0.21,-0.88,-0.25,-0.63,-1.28,0.93,
0.067,-0.68,-1.01,0.09,-0.63,-1.28,0.93,
0.067,-0.68,-1.01,0.09,-0.59,-1.40,0.95,
0.067,-0.68,-1.01,0.09,-0.55,-1.53,0.96,
0.068,-0.68,-1.01,0.09,-0.49,-1.69,0.99,
0.068,-0.68,-1.01,0.09,-0.47,-1.75,1.00,
0.068,-0.68,-1.01,0.09,-0.44,-1.85,1.01,
0.068,-1.32,-1.11,0.19,-0.44,-1.85,1.01,
0.07,-1.32,-1.11,0.19,-0.40,-1.94,1.03,
0.07,-1.32,-1.11,0.19,-0.36,-2.02,1.05,
0.086,-1.32,-1.11,0.19,-0.30,-2.14,1.09,
0.086,-1.32,-1.11,0.19,-0.28,-2.18,1.10,
0.087,-1.32,-1.11,0.19,-0.24,-2.25,1.13,
0.087,-2.00,-1.07,0.17,-0.24,-2.25,1.13,
0.087,-2.00,-1.07,0.17,-0.19,-2.32,1.16,
0.087,-2.00,-1.07,0.17,-0.15,-2.38,1.19,
0.087,-2.00,-1.07,0.17,-0.08,-2.46,1.24,
0.087,-2.00,-1.07,0.17,-0.06,-2.49,1.26,
0.087,-2.00,-1.07,0.17,-0.00,-2.55,1.30,
0.101,-2.35,-0.98,0.49,-0.00,-2.55,1.30,
0.102,-2.35,-0.98,0.49,0.05,-2.60,1.34,
0.102,-2.35,-0.98,0.49,0.10,-2.66,1.37,
0.102,-2.35,-0.98,0.49,0.18,-2.75,1.42,
0.102,-2.35,-0.98,0.49,0.20,-2.78,1.43,
0.102,-2.35,-0.98,0.49,0.25,-2.84,1.45,
0.102,-2.15,-0.86,0.87,0.25,-2.84,1.45,
0.102,-2.15,-0.86,0.87,0.29,-2.90,1.47,
0.103,-2.15,-0.86,0.87,0.34,-2.95,1.49,
0.103,-2.15,-0.86,0.87,0.39,-3.03,1.50,
0.103,-2.15,-0.86,0.87,0.41,-3.05,1.50,
0.117,-2.15,-0.86,0.87,0.43,-3.09,1.50,
0.117,-1.14,-0.64,0.46,0.43,-3.09,1.50,
0.117,-1.14,-0.64,0.46,0.45,-3.11,1.49,
0.117,-1.14,-0.64,0.46,0.47,-3.12,1.48,
0.117,-1.14,-0.64,0.46,0.47,-3.12,1.46,
0.118,-1.14,-0.64,0.46,0.47,-3.11,1.45,
0.118,-1.14,-0.64,0.46,0.45,-3.08,1.43,
0.118,-0.08,-0.40,-0.55,0.45,-3.08,1.43,
0.118,-0.08,-0.40,-0.55,0.43,-3.04,1.42,
0.119,-0.08,-0.40,-0.55,0.40,-2.99,1.40,
0.13,-0.08,-0.40,-0.55,0.34,-2.91,1.37,
0.13,-0.08,-0.40,-0.55,0.32,-2.88,1.37,
0.131,-0.08,-0.40,-0.55,0.28,-2.82,1.35,
0.131,0.17,-0.36,-1.32,0.28,-2.82,1.35,
0.131,0.17,-0.36,-1.32,0.24,-2.76,1.34,
0.156,0.17,-0.36,-1.32,0.19,-2.69,1.34,
0.156,0.17,-0.36,-1.32,0.13,-2.61,1.32,
0.157,0.17,-0.36,-1.32,0.10,-2.58,1.32,
0.157,0.17,-0.36,-1.32,0.06,-2.52,1.31,
0.157,-0.09,-0.45,-1.96,0.06,-2.52,1.31,
0.157,-0.09,-0.45,-1.96,0.01,-2.46,1.31,
0.157,-0.09,-0.45,-1.96,-0.04,-2.40,1.30,
0.158,-0.09,-0.45,-1.96,-0.11,-2.33,1.29,
0.158,-0.09,-0.45,-1.96,-0.13,-2.30,1.29,
0.158,-0.09,-0.45,-1.96,-0.18,-2.24,1.28,
0.158,-0.19,-0.72,-1.69,-0.18,-2.24,1.28,
0.158,-0.19,-0.72,-1.69,-0.22,-2.19,1.27,
0.159,-0.19,-0.72,-1.69,-0.26,-2.13,1.27,
0.159,-0.19,-0.72,-1.69,-0.31,-2.05,1.27,
0.159,-0.19,-0.72,-1.69,-0.32,-2.03,1.26,
0.173,-0.19,-0.72,-1.69,-0.35,-1.99,1.26,
0.173,-0.20,-1.01,-0.88,-0.35,-1.99,1.26,
0.173,-0.20,-1.01,-0.88,-0.37,-1.95,1.26,
0.173,-0.20,-1.01,-0.88,-0.38,-1.92,1.25,
0.174,-0.20,-1.01,-0.88,-0.40,-1.88,1.24,
0.174,-0.20,-1.01,-0.88,-0.40,-1.87,1.24,
0.174,-0.20,-1.01,-0.88,-0.40,-1.86,1.23,
0.174,-0.33,-1.16,-0.05,-0.40,-1.86,1.23,
0.174,-0.33,-1.16,-0.05,-0.40,-1.84,1.23,
0.174,-0.33,-1.16,-0.05,-0.40,-1.82,1.22,
0.174,-0.33,-1.16,-0.05,-0.39,-1.81,1.22,
0.175,-0.33,-1.16,-0.05,-0.38,-1.80,1.22,
0.175,-0.33,-1.16,-0.05,-0.37,-1.81,1.22,
0.177,-0.42,-1.24,0.70,-0.37,-1.81,1.22,
0.178,-0.42,-1.24,0.70,-0.35,-1.82,1.22,
0.179,-0.42,-1.24,0.70,-0.33,-1.83,1.22,
0.182,-0.42,-1.24,0.70,-0.30,-1.85,1.23,
0.183,-0.42,-1.24,0.70,-0.29,-1.86,1.24,
0.185,-0.42,-1.24,0.70,-0.26,-1.88,1.25,
0.196,-0.65,-1.27,1.16,-0.26,-1.88,1.25,
0.196,-0.65,-1.27,1.16,-0.23,-1.90,1.27,
0.196,-0.65,-1.27,1.16,-0.20,-1.94,1.28,
0.196,-0.65,-1.27,1.16,-0.15,-2.00,1.31,
0.196,-0.65,-1.27,1.16,-0.13,-2.02,1.32,
0.197,-0.65,-1.27,1.16,-0.09,-2.07,1.34,
0.197,-1.18,-1.45,1.32,-0.09,-2.07,1.34,
0.197,-1.18,-1.45,1.32,-0.05,-2.12,1.37,
0.199,-1.18,-1.45,1.32,-0.01,-2.16,1.40,
0.202,-1.18,-1.45,1.32,0.05,-2.24,1.45,
0.204,-1.18,-1.45,1.32,0.07,-2.26,1.46,
0.205,-1.18,-1.45,1.32,0.11,-2.31,1.50,
0.208,-1.62,-1.65,0.98,0.11,-2.31,1.50,
0.209,-1.62,-1.65,0.98,0.14,-2.35,1.54,
0.209,-1.62,-1.65,0.98,0.18,-2.40,1.58,
0.212,-1.62,-1.65,0.98,0.23,-2.46,1.63,
0.213,-1.62,-1.65,0.98,0.24,-2.47,1.65,
0.215,-1.62,-1.65,0.98,0.27,-2.50,1.69,
0.217,-1.73,-1.83,0.48,0.27,-2.50,1.69,
