
time,ax,ay,az,wx,wy,wz,
0.004,-0.72,-0.02,-0.85,0.06,-0.18,0.42,
0.004,-0.72,-0.02,-0.85,0.05,-0.23,0.43,
0.004,-0.72,-0.02,-0.85,0.04,-0.28,0.45,
0.004,-0.72,-0.02,-0.85,0.03,-0.32,0.46,
0.005,-0.72,-0.02,-0.85,0.02,-0.38,0.47,
0.005,-0.72,-0.02,-0.85,0.01,-0.44,0.49,
0.005,-0.91,0.22,-0.56,0.01,-0.44,0.49,
0.005,-0.91,0.22,-0.56,0.01,-0.49,0.50,
0.008,-0.91,0.22,-0.56,-0.00,-0.52,0.51,
0.009,-0.91,0.22,-0.56,-0.02,-0.56,0.54,
0.009,-0.91,0.22,-0.56,-0.03,-0.57,0.54,
0.01,-0.91,0.22,-0.56,-0.04,-0.57,0.56,
0.012,-0.98,-0.29,-0.37,-0.04,-0.57,0.56,
0.012,-0.98,-0.29,-0.37,-0.05,-0.57,0.57,
0.014,-0.98,-0.29,-0.37,-0.06,-0.55,0.58,
0.017,-0.98,-0.29,-0.37,-0.08,-0.52,0.59,
0.018,-0.98,-0.29,-0.37,-0.08,-0.51,0.60,
0.02,-0.98,-0.29,-0.37,-0.10,-0.50,0.61,
0.022,-0.78,-0.55,-0.60,-0.10,-0.50,0.61,
0.022,-0.78,-0.55,-0.60,-0.11,-0.48,0.61,
0.024,-0.78,-0.55,-0.60,-0.13,-0.47,0.62,
0.027,-0.78,-0.55,-0.60,-0.16,-0.46,0.63,
0.027,-0.78,-0.55,-0.60,-0.17,-0.46,0.63,
0.029,-0.78,-0.55,-0.60,-0.19,-0.46,0.64,
0.032,-0.25,-0.79,-0.60,-0.19,-0.46,0.64,
0.032,-0.25,-0.79,-0.60,-0.21,-0.46,0.64,
0.034,-0.25,-0.79,-0.60,-0.22,-0.45,0.65,
0.037,-0.25,-0.79,-0.60,-0.25,-0.45,0.65,
0.038,-0.25,-0.79,-0.60,-0.25,-0.45,0.65,
0.041,-0.25,-0.79,-0.60,-0.27,-0.44,0.65,
0.042,0.05,-0.91,-0.49,-0.27,-0.44,0.65,
0.042,0.05,-0.91,-0.49,-0.28,-0.44,0.65,
0.043,0.05,-0.91,-0.49,-0.29,-0.43,0.65,
0.046,0.05,-0.91,-0.49,-0.30,-0.43,0.63,
0.047,0.05,-0.91,-0.49,-0.30,-0.43,0.62,
0.05,0.05,-0.91,-0.49,-0.30,-0.43,0.61,
0.052,0.43,-0.73,-0.42,-0.30,-0.43,0.61,
0.053,0.43,-0.73,-0.42,-0.30,-0.42,0.60,
0.054,0.43,-0.73,-0.42,-0.29,-0.42,0.58,
0.058,0.43,-0.73,-0.42,-0.28,-0.41,0.56,
0.058,0.43,-0.73,-0.42,-0.27,-0.41,0.55,
0.059,0.43,-0.73,-0.42,-0.26,-0.41,0.54,
0.062,0.37,-0.55,-0.37,-0.26,-0.41,0.54,
0.067,0.37,-0.55,-0.37,-0.25,-0.41,0.52,
0.068,0.37,-0.55,-0.37,-0.24,-0.42,0.51,
0.068,0.37,-0.55,-0.37,-0.22,-0.44,0.49,
0.082,0.37,-0.55,-0.37,-0.22,-0.45,0.49,
0.083,0.37,-0.55,-0.37,-0.20,-0.47,0.48,
0.083,0.21,-0.46,-0.37,-0.20,-0.47,0.48,
0.083,0.21,-0.46,-0.37,-0.19,-0.48,0.47,
0.084,0.21,-0.46,-0.37,-0.18,-0.50,0.45,
0.084,0.21,-0.46,-0.37,-0.17,-0.53,0.44,
0.084,0.21,-0.46,-0.37,-0.16,-0.54,0.43,
0.084,0.21,-0.46,-0.37,-0.15,-0.56,0.43,
0.085,0.03,-0.46,-0.32,-0.15,-0.56,0.43,
0.085,0.03,-0.46,-0.32,-0.13,-0.58,0.42,
0.085,0.03,-0.46,-0.32,-0.12,-0.60,0.41,
0.088,0.03,-0.46,-0.32,-0.11,-0.63,0.39,
0.088,0.03,-0.46,-0.32,-0.10,-0.64,0.39,
0.094,0.03,-0.46,-0.32,-0.09,-0.67,0.39,
0.094,-0.11,-0.50,-0.28,-0.09,-0.67,0.39,
0.094,-0.11,-0.50,-0.28,-0.08,-0.70,0.38,
0.095,-0.11,-0.50,-0.28,-0.07,-0.73,0.38,
0.097,-0.11,-0.50,-0.28,-0.05,-0.78,0.39,
0.097,-0.11,-0.50,-0.28,-0.05,-0.80,0.39,
0.116,-0.11,-0.50,-0.28,-0.04,-0.84,0.39,
0.116,-0.46,-0.64,-0.34,-0.04,-0.84,0.39,
0.117,-0.46,-0.64,-0.34,-0.03,-0.88,0.40,
0.117,-0.46,-0.64,-0.34,-0.02,-0.92,0.40,
0.117,-0.46,-0.64,-0.34,-0.00,-0.97,0.42,
0.117,-0.46,-0.64,-0.34,0.00,-0.99,0.42,
0.118,-0.46,-0.64,-0.34,0.01,-1.02,0.43,
0.118,-0.71,-0.74,-0.40,0.01,-1.02,0.43,
0.118,-0.71,-0.74,-0.40,0.02,-1.05,0.44,
0.118,-0.71,-0.74,-0.40,0.03,-1.08,0.45,
0.118,-0.71,-0.74,-0.40,0.04,-1.11,0.46,
0.121,-0.71,-0.74,-0.40,0.04,-1.13,0.46,
0.121,-0.71,-0.74,-0.40,0.05,-1.15,0.47,
0.124,-0.42,-0.75,-0.21,0.05,-1.15,0.47,
0.124,-0.42,-0.75,-0.21,0.05,-1.18,0.47,
0.125,-0.42,-0.75,-0.21,0.06,-1.21,0.47,
0.127,-0.42,-0.75,-0.21,0.07,-1.24,0.47,
0.128,-0.42,-0.75,-0.21,0.07,-1.26,0.47,
0.131,-0.42,-0.75,-0.21,0.07,-1.27,0.47,
0.145,0.13,-0.73,-0.18,0.07,-1.27,0.47,
0.145,0.13,-0.73,-0.18,0.07,-1.29,0.46,
0.146,0.13,-0.73,-0.18,0.07,-1.29,0.46,
0.146,0.13,-0.73,-0.18,0.07,-1.29,0.45,
0.146,0.13,-0.73,-0.18,0.06,-1.29,0.45,
0.146,0.13,-0.73,-0.18,0.06,-1.29,0.45,
0.146,0.64,-0.70,-0.26,0.06,-1.29,0.45,
0.147,0.64,-0.70,-0.26,0.05,-1.28,0.45,
0.147,0.64,-0.70,-0.26,0.04,-1.26,0.44,
0.152,0.64,-0.70,-0.26,0.02,-1.24,0.44,
0.154,0.64,-0.70,-0.26,0.01,-1.24,0.44,
0.154,0.64,-0.70,-0.26,0.01,-1.22,0.43,
0.155,0.87,-0.46,0.12,0.01,-1.22,0.43,
0.155,0.87,-0.46,0.12,-0.01,-1.21,0.44,
0.155,0.87,-0.46,0.12,-0.01,-1.19,0.44,
0.159,0.87,-0.46,0.12,-0.03,-1.16,0.44,
0.159,0.87,-0.46,0.12,-0.04,-1.14,0.44,
0.16,0.87,-0.46,0.12,-0.05,-1.12,0.44,
0.163,0.80,-0.23,0.15,-0.05,-1.12,0.44,
0.164,0.80,-0.23,0.15,-0.06,-1.10,0.44,
0.164,0.80,-0.23,0.15,-0.07,-1.08,0.44,
0.167,0.80,-0.23,0.15,-0.09,-1.04,0.45,
0.168,0.80,-0.23,0.15,-0.10,-1.03,0.45,
0.17,0.80,-0.23,0.15,-0.11,-1.01,0.46,
0.173,0.42,-0.22,-0.24,-0.11,-1.01,0.46,
0.173,0.42,-0.22,-0.24,-0.12,-1.01,0.47,
0.173,0.42,-0.22,-0.24,-0.13,-1.00,0.48,
0.177,0.42,-0.22,-0.24,-0.14,-1.00,0.50,
0.177,0.42,-0.22,-0.24,-0.14,-1.01,0.50,
