
time,ax,ay,az,wx,wy,wz,
0.004,0.98,-0.01,-0.33,-0.09,-0.26,-0.48,
0.004,0.98,-0.01,-0.33,-0.11,-0.28,-0.48,
0.004,0.98,-0.01,-0.33,-0.12,-0.29,-0.49,
0.005,0.98,-0.01,-0.33,-0.13,-0.31,-0.49,
0.005,0.98,-0.01,-0.33,-0.16,-0.33,-0.50,
0.005,0.98,-0.01,-0.33,-0.17,-0.36,-0.51,
0.006,0.94,-0.00,-0.41,-0.17,-0.36,-0.51,
0.006,0.94,-0.00,-0.41,-0.19,-0.38,-0.51,
0.006,0.94,-0.00,-0.41,-0.21,-0.40,-0.52,
0.025,0.94,-0.00,-0.41,-0.22,-0.42,-0.52,
0.025,0.94,-0.00,-0.41,-0.24,-0.44,-0.53,
0.025,0.94,-0.00,-0.41,-0.25,-0.47,-0.53,
0.026,0.84,0.03,-0.37,-0.25,-0.47,-0.53,
0.026,0.84,0.03,-0.37,-0.27,-0.49,-0.54,
0.027,0.84,0.03,-0.37,-0.29,-0.51,-0.54,
0.027,0.84,0.03,-0.37,-0.31,-0.54,-0.54,
0.027,0.84,0.03,-0.37,-0.33,-0.56,-0.55,
0.03,0.84,0.03,-0.37,-0.34,-0.59,-0.55,
0.031,0.72,0.09,-0.31,-0.34,-0.59,-0.55,
0.031,0.72,0.09,-0.31,-0.36,-0.61,-0.55,
0.032,0.72,0.09,-0.31,-0.38,-0.63,-0.56,
0.033,0.72,0.09,-0.31,-0.39,-0.65,-0.56,
0.033,0.72,0.09,-0.31,-0.41,-0.67,-0.56,
0.034,0.72,0.09,-0.31,-0.42,-0.70,-0.56,
0.039,0.69,0.13,-0.16,-0.42,-0.70,-0.56,
0.04,0.69,0.13,-0.16,-0.44,-0.72,-0.57,
0.041,0.69,0.13,-0.16,-0.45,-0.74,-0.57,
0.042,0.69,0.13,-0.16,-0.47,-0.76,-0.57,
0.043,0.69,0.13,-0.16,-0.47,-0.78,-0.57,
0.044,0.69,0.13,-0.16,-0.48,-0.80,-0.57,
0.045,0.72,0.13,-0.06,-0.48,-0.80,-0.57,
0.045,0.72,0.13,-0.06,-0.49,-0.82,-0.57,
0.046,0.72,0.13,-0.06,-0.50,-0.84,-0.58,
0.053,0.72,0.13,-0.06,-0.50,-0.85,-0.58,
0.054,0.72,0.13,-0.06,-0.51,-0.87,-0.58,
0.054,0.72,0.13,-0.06,-0.51,-0.89,-0.58,
0.055,0.74,0.12,0.07,-0.51,-0.89,-0.58,
0.055,0.74,0.12,0.07,-0.52,-0.89,-0.58,
0.057,0.74,0.12,0.07,-0.52,-0.90,-0.58,
0.058,0.74,0.12,0.07,-0.52,-0.91,-0.58,
0.062,0.74,0.12,0.07,-0.51,-0.90,-0.58,
0.087,0.74,0.12,0.07,-0.51,-0.90,-0.58,
0.088,0.81,0.11,0.21,-0.51,-0.90,-0.58,
0.088,0.81,0.11,0.21,-0.50,-0.89,-0.59,
0.089,0.81,0.11,0.21,-0.49,-0.88,-0.60,
0.089,0.81,0.11,0.21,-0.47,-0.86,-0.60,
0.089,0.81,0.11,0.21,-0.45,-0.84,-0.61,
0.09,0.81,0.11,0.21,-0.44,-0.83,-0.62,
0.09,0.91,0.17,0.56,-0.44,-0.83,-0.62,
0.09,0.91,0.17,0.56,-0.42,-0.80,-0.62,
0.091,0.91,0.17,0.56,-0.40,-0.78,-0.63,
0.091,0.91,0.17,0.56,-0.37,-0.76,-0.63,
0.092,0.91,0.17,0.56,-0.35,-0.74,-0.63,
0.092,0.91,0.17,0.56,-0.33,-0.72,-0.64,
0.092,0.69,0.16,0.66,-0.33,-0.72,-0.64,
