
time,ax,ay,az,wx,wy,wz,
0.003,0.12,0.32,-0.23,0.42,0.18,-0.24,
0.003,0.12,0.32,-0.23,0.41,0.18,-0.25,
0.004,0.12,0.32,-0.23,0.41,0.18,-0.25,
0.004,0.12,0.32,-0.23,0.40,0.18,-0.25,
0.004,0.12,0.32,-0.23,0.39,0.17,-0.25,
0.004,0.12,0.32,-0.23,0.37,0.16,-0.25,
0.004,-0.03,0.33,-0.39,0.37,0.16,-0.25,
0.004,-0.03,0.33,-0.39,0.36,0.14,-0.24,
0.004,-0.03,0.33,-0.39,0.34,0.11,-0.24,
0.005,-0.03,0.33,-0.39,0.32,0.08,-0.22,
0.005,-0.03,0.33,-0.39,0.30,0.05,-0.21,
0.007,-0.03,0.33,-0.39,0.28,0.01,-0.20,
0.014,-0.29,0.44,-0.61,0.28,0.01,-0.20,
0.014,-0.29,0.44,-0.61,0.26,-0.03,-0.18,
0.014,-0.29,0.44,-0.61,0.24,-0.07,-0.17,
0.014,-0.29,0.44,-0.61,0.22,-0.10,-0.15,
0.015,-0.29,0.44,-0.61,0.19,-0.14,-0.14,
0.017,-0.29,0.44,-0.61,0.16,-0.18,-0.12,
0.021,-0.52,0.68,-0.90,0.16,-0.18,-0.12,
0.022,-0.52,0.68,-0.90,0.13,-0.21,-0.11,
0.022,-0.52,0.68,-0.90,0.10,-0.25,-0.10,
0.023,-0.52,0.68,-0.90,0.07,-0.28,-0.08,
0.029,-0.52,0.68,-0.90,0.03,-0.31,-0.08,
0.03,-0.52,0.68,-0.90,-0.01,-0.34,-0.07,
0.03,-0.60,0.98,-1.35,-0.01,-0.34,-0.07,
0.03,-0.60,0.98,-1.35,-0.05,-0.37,-0.06,
0.031,-0.60,0.98,-1.35,-0.09,-0.40,-0.05,
0.033,-0.60,0.98,-1.35,-0.13,-0.43,-0.05,
0.035,-0.60,0.98,-1.35,-0.17,-0.47,-0.04,
0.037,-0.60,0.98,-1.35,-0.22,-0.50,-0.03,
0.039,-0.68,0.85,-1.50,-0.22,-0.50,-0.03,
0.04,-0.68,0.85,-1.50,-0.26,-0.54,-0.03,
0.052,-0.68,0.85,-1.50,-0.30,-0.57,-0.02,
