
time,ax,ay,az,wx,wy,wz,
0.001,0.23,0.86,-1.28,-0.42,0.21,1.14,
0.001,0.23,0.86,-1.28,-0.46,0.20,1.14,
0.001,0.23,0.86,-1.28,-0.51,0.19,1.14,
0.002,0.23,0.86,-1.28,-0.53,0.19,1.14,
0.004,0.23,0.86,-1.28,-0.57,0.20,1.15,
0.006,0.23,0.86,-1.28,-0.61,0.20,1.15,
0.008,0.47,0.90,-1.38,-0.61,0.20,1.15,
0.008,0.47,0.90,-1.38,-0.65,0.21,1.15,
0.011,0.47,0.90,-1.38,-0.70,0.24,1.15,
0.012,0.47,0.90,-1.38,-0.72,0.25,1.15,
0.014,0.47,0.90,-1.38,-0.75,0.28,1.15,
0.016,0.47,0.90,-1.38,-0.78,0.31,1.16,
0.018,0.64,0.79,-0.78,-0.78,0.31,1.16,
0.018,0.64,0.79,-0.78,-0.80,0.34,1.16,
0.021,0.64,0.79,-0.78,-0.83,0.36,1.15,
0.022,0.64,0.79,-0.78,-0.83,0.37,1.15,
0.024,0.64,0.79,-0.78,-0.84,0.38,1.15,
0.026,0.64,0.79,-0.78,-0.84,0.40,1.14,
0.028,0.74,0.81,0.08,-0.84,0.40,1.14,
0.028,0.74,0.81,0.08,-0.84,0.41,1.14,
0.031,0.74,0.81,0.08,-0.83,0.42,1.12,
0.034,0.74,0.81,0.08,-0.83,0.43,1.12,
0.034,0.74,0.81,0.08,-0.81,0.43,1.10,
0.036,0.74,0.81,0.08,-0.80,0.44,1.09,
0.038,0.74,0.78,1.00,-0.80,0.44,1.09,
0.038,0.74,0.78,1.00,-0.78,0.44,1.07,
0.041,0.74,0.78,1.00,-0.75,0.43,1.05,
0.043,0.74,0.78,1.00,-0.74,0.42,1.04,
0.044,0.74,0.78,1.00,-0.72,0.41,1.02,
0.047,0.74,0.78,1.00,-0.70,0.39,1.00,
0.052,0.64,0.78,1.53,-0.70,0.39,1.00,
0.052,0.64,0.78,1.53,-0.68,0.37,0.98,
0.055,0.64,0.78,1.53,-0.65,0.32,0.95,
0.056,0.64,0.78,1.53,-0.64,0.31,0.94,
0.056,0.64,0.78,1.53,-0.62,0.27,0.92,
0.056,0.64,0.78,1.53,-0.61,0.24,0.91,
0.058,0.40,0.83,1.82,-0.61,0.24,0.91,
0.058,0.40,0.83,1.82,-0.59,0.22,0.89,
0.062,0.40,0.83,1.82,-0.57,0.20,0.87,
0.062,0.40,0.83,1.82,-0.57,0.19,0.86,
0.064,0.40,0.83,1.82,-0.56,0.19,0.85,
0.066,0.40,0.83,1.82,-0.54,0.19,0.84,
0.068,0.11,0.90,2.02,-0.54,0.19,0.84,
0.068,0.11,0.90,2.02,-0.53,0.19,0.83,
0.071,0.11,0.90,2.02,-0.52,0.19,0.82,
0.072,0.11,0.90,2.02,-0.52,0.19,0.82,
0.076,0.11,0.90,2.02,-0.51,0.19,0.81,
0.077,0.11,0.90,2.02,-0.50,0.19,0.80,
0.078,-0.05,0.86,1.89,-0.50,0.19,0.80,
0.079,-0.05,0.86,1.89,-0.50,0.19,0.79,
0.082,-0.05,0.86,1.89,-0.49,0.22,0.78,
0.082,-0.05,0.86,1.89,-0.49,0.24,0.78,
0.084,-0.05,0.86,1.89,-0.48,0.28,0.77,
0.086,-0.05,0.86,1.89,-0.48,0.34,0.77,
0.089,-0.01,0.70,1.82,-0.48,0.34,0.77,
0.089,-0.01,0.70,1.82,-0.48,0.38,0.77,
0.091,-0.01,0.70,1.82,-0.48,0.43,0.76,
0.093,-0.01,0.70,1.82,-0.48,0.43,0.76,
0.094,-0.01,0.70,1.82,-0.47,0.45,0.77,
0.097,-0.01,0.70,1.82,-0.46,0.46,0.77,
0.098,0.18,0.64,1.76,-0.46,0.46,0.77,
0.099,0.18,0.64,1.76,-0.46,0.47,0.77,
0.101,0.18,0.64,1.76,-0.44,0.49,0.77,
0.102,0.18,0.64,1.76,-0.44,0.49,0.77,
0.104,0.18,0.64,1.76,-0.42,0.51,0.78,
0.123,0.18,0.64,1.76,-0.41,0.52,0.78,
0.124,0.39,0.54,1.42,-0.41,0.52,0.78,
0.124,0.39,0.54,1.42,-0.40,0.53,0.79,
0.124,0.39,0.54,1.42,-0.40,0.51,0.81,
0.124,0.39,0.54,1.42,-0.39,0.50,0.82,
0.125,0.39,0.54,1.42,-0.39,0.47,0.83,
0.125,0.39,0.54,1.42,-0.39,0.45,0.84,
0.125,0.42,0.40,0.97,-0.39,0.45,0.84,
0.126,0.42,0.40,0.97,-0.39,0.42,0.85,
0.126,0.42,0.40,0.97,-0.39,0.39,0.87,
0.126,0.42,0.40,0.97,-0.39,0.38,0.87,
0.127,0.42,0.40,0.97,-0.39,0.36,0.88,
0.127,0.42,0.40,0.97,-0.39,0.34,0.89,
0.18,0.12,0.43,0.39,-0.39,0.34,0.89,
0.181,0.12,0.43,0.39,-0.39,0.31,0.89,
0.181,0.12,0.43,0.39,-0.40,0.27,0.91,
0.182,0.12,0.43,0.39,-0.40,0.25,0.92,
0.182,0.12,0.43,0.39,-0.41,0.22,0.93,
0.183,0.12,0.43,0.39,-0.41,0.17,0.95,
0.183,-0.52,0.64,0.06,-0.41,0.17,0.95,
0.184,-0.52,0.64,0.06,-0.42,0.12,0.96,
0.184,-0.52,0.64,0.06,-0.43,0.05,0.99,
0.185,-0.52,0.64,0.06,-0.43,0.02,1.00,
0.186,-0.52,0.64,0.06,-0.44,-0.04,1.02,
0.186,-0.52,0.64,0.06,-0.45,-0.10,1.04,
0.187,-1.16,0.85,0.03,-0.45,-0.10,1.04,
0.187,-1.16,0.85,0.03,-0.45,-0.16,1.05,
0.187,-1.16,0.85,0.03,-0.47,-0.25,1.08,
0.188,-1.16,0.85,0.03,-0.47,-0.27,1.09,
0.188,-1.16,0.85,0.03,-0.48,-0.31,1.11,
0.189,-1.16,0.85,0.03,-0.48,-0.33,1.14,
