
time,ax,ay,az,wx,wy,wz,
0.002,-1.21,-0.19,-1.35,-0.35,-0.60,-0.12,
0.003,-1.21,-0.19,-1.35,-0.41,-0.54,-0.08,
0.003,-0.94,-0.36,-1.62,-0.41,-0.54,-0.08,
0.003,-0.94,-0.36,-1.62,-0.47,-0.48,-0.05,
0.003,-0.94,-0.36,-1.62,-0.53,-0.42,-0.01,
0.005,-0.94,-0.36,-1.62,-0.59,-0.37,0.02,
0.007,-0.94,-0.36,-1.62,-0.64,-0.33,0.05,
0.017,-0.94,-0.36,-1.62,-0.69,-0.29,0.07,
0.017,-0.09,0.07,-1.25,-0.69,-0.29,0.07,
0.018,-0.09,0.07,-1.25,-0.73,-0.25,0.08,
0.018,-0.09,0.07,-1.25,-0.77,-0.21,0.09,
0.018,-0.09,0.07,-1.25,-0.80,-0.17,0.10,
0.018,-0.09,0.07,-1.25,-0.83,-0.13,0.10,
0.019,-0.09,0.07,-1.25,-0.85,-0.09,0.10,
0.021,0.56,0.31,-0.62,-0.85,-0.09,0.10,
0.021,0.56,0.31,-0.62,-0.86,-0.05,0.10,
0.022,0.56,0.31,-0.62,-0.87,-0.00,0.10,
0.029,0.56,0.31,-0.62,-0.88,0.03,0.09,
0.03,0.56,0.31,-0.62,-0.88,0.07,0.09,
0.03,0.56,0.31,-0.62,-0.88,0.10,0.09,
0.031,0.51,0.17,0.00,-0.88,0.10,0.09,
0.031,0.51,0.17,0.00,-0.89,0.13,0.08,
0.033,0.51,0.17,0.00,-0.88,0.16,0.08,
0.035,0.51,0.17,0.00,-0.88,0.19,0.07,
0.036,0.51,0.17,0.00,-0.88,0.21,0.07,
0.039,0.51,0.17,0.00,-0.87,0.22,0.06,
0.041,0.32,0.07,0.49,-0.87,0.22,0.06,
0.042,0.32,0.07,0.49,-0.86,0.23,0.06,
0.043,0.32,0.07,0.49,-0.85,0.25,0.05,
0.045,0.32,0.07,0.49,-0.84,0.26,0.04,
0.047,0.32,0.07,0.49,-0.82,0.27,0.04,
0.049,0.32,0.07,0.49,-0.80,0.28,0.03,
0.052,0.25,0.13,0.88,-0.80,0.28,0.03,
0.052,0.25,0.13,0.88,-0.78,0.29,0.03,
0.074,0.25,0.13,0.88,-0.75,0.29,0.02,
0.075,0.25,0.13,0.88,-0.72,0.29,0.01,
0.075,0.25,0.13,0.88,-0.69,0.29,0.01,
0.075,0.25,0.13,0.88,-0.66,0.29,0.00,
0.075,0.10,0.19,1.34,-0.66,0.29,0.00,
0.075,0.10,0.19,1.34,-0.62,0.29,-0.00,
0.076,0.10,0.19,1.34,-0.59,0.28,-0.01,
0.076,0.10,0.19,1.34,-0.55,0.27,-0.01,
0.076,0.10,0.19,1.34,-0.50,0.26,-0.02,
0.076,0.10,0.19,1.34,-0.46,0.25,-0.03,
0.076,0.01,0.18,1.69,-0.46,0.25,-0.03,
