
time,ax,ay,az,wx,wy,wz,
0.002,0.10,0.33,-0.61,-0.22,-0.57,-0.49,
0.003,0.10,0.33,-0.61,-0.23,-0.58,-0.49,
0.003,0.10,0.33,-0.61,-0.24,-0.60,-0.49,
0.003,0.06,0.34,-0.82,-0.24,-0.60,-0.49,
0.004,0.06,0.34,-0.82,-0.26,-0.62,-0.49,
0.004,0.06,0.34,-0.82,-0.28,-0.62,-0.49,
0.004,0.06,0.34,-0.82,-0.31,-0.64,-0.48,
0.007,0.06,0.34,-0.82,-0.32,-0.64,-0.48,
0.01,0.06,0.34,-0.82,-0.35,-0.64,-0.48,
0.011,0.06,0.55,-1.08,-0.35,-0.64,-0.48,
0.012,0.06,0.55,-1.08,-0.37,-0.64,-0.48,
0.012,0.06,0.55,-1.08,-0.40,-0.64,-0.48,
0.015,0.06,0.55,-1.08,-0.45,-0.64,-0.48,
0.015,0.06,0.55,-1.08,-0.46,-0.64,-0.47,
0.017,0.06,0.55,-1.08,-0.50,-0.63,-0.47,
0.019,0.12,0.71,-1.27,-0.50,-0.63,-0.47,
0.019,0.12,0.71,-1.27,-0.53,-0.63,-0.47,
0.026,0.12,0.71,-1.27,-0.57,-0.62,-0.46,
0.026,0.12,0.71,-1.27,-0.63,-0.61,-0.45,
0.026,0.12,0.71,-1.27,-0.65,-0.61,-0.45,
0.028,0.12,0.71,-1.27,-0.69,-0.60,-0.44,
0.029,0.07,0.82,-1.39,-0.69,-0.60,-0.44,
0.03,0.07,0.82,-1.39,-0.74,-0.59,-0.43,
0.031,0.07,0.82,-1.39,-0.78,-0.57,-0.42,
0.034,0.07,0.82,-1.39,-0.85,-0.56,-0.41,
0.036,0.07,0.82,-1.39,-0.87,-0.56,-0.40,
0.044,0.07,0.82,-1.39,-0.91,-0.55,-0.39,
0.045,0.13,0.65,-1.43,-0.91,-0.55,-0.39,
0.045,0.13,0.65,-1.43,-0.95,-0.55,-0.38,
0.045,0.13,0.65,-1.43,-0.99,-0.55,-0.38,
0.045,0.13,0.65,-1.43,-1.05,-0.56,-0.37,
0.045,0.13,0.65,-1.43,-1.07,-0.56,-0.36,
0.047,0.13,0.65,-1.43,-1.10,-0.57,-0.36,
0.05,0.29,0.40,-1.28,-1.10,-0.57,-0.36,
0.053,0.29,0.40,-1.28,-1.13,-0.57,-0.35,
0.053,0.29,0.40,-1.28,-1.16,-0.58,-0.35,
0.067,0.29,0.40,-1.28,-1.21,-0.60,-0.35,
0.067,0.29,0.40,-1.28,-1.22,-0.60,-0.35,
0.068,0.29,0.40,-1.28,-1.24,-0.61,-0.35,
0.068,0.42,0.27,-0.95,-1.24,-0.61,-0.35,
0.068,0.42,0.27,-0.95,-1.26,-0.63,-0.35,
