
time,ax,ay,az,wx,wy,wz,
0.008,-0.96,-0.16,3.27,-0.74,-0.47,0.42,
0.008,-0.96,-0.16,3.27,-0.68,-0.52,0.42,
0.009,-0.96,-0.16,3.27,-0.66,-0.54,0.43,
0.009,-0.96,-0.16,3.27,-0.62,-0.58,0.43,
0.009,-1.11,-0.06,2.20,-0.62,-0.58,0.43,
0.01,-1.11,-0.06,2.20,-0.59,-0.62,0.44,
0.01,-1.11,-0.06,2.20,-0.56,-0.65,0.45,
0.011,-1.11,-0.06,2.20,-0.51,-0.71,0.46,
0.011,-1.11,-0.06,2.20,-0.49,-0.72,0.47,
0.011,-1.11,-0.06,2.20,-0.46,-0.76,0.48,
0.012,-1.10,-0.12,1.46,-0.46,-0.76,0.48,
0.012,-1.10,-0.12,1.46,-0.42,-0.79,0.49,
0.013,-1.10,-0.12,1.46,-0.39,-0.81,0.50,
0.013,-1.10,-0.12,1.46,-0.33,-0.83,0.51,
0.013,-1.10,-0.12,1.46,-0.31,-0.84,0.52,
0.014,-1.10,-0.12,1.46,-0.27,-0.84,0.53,
0.037,-0.86,-0.30,1.08,-0.27,-0.84,0.53,
0.037,-0.86,-0.30,1.08,-0.23,-0.83,0.54,
0.038,-0.86,-0.30,1.08,-0.19,-0.82,0.55,
0.038,-0.86,-0.30,1.08,-0.13,-0.81,0.56,
0.038,-0.86,-0.30,1.08,-0.11,-0.80,0.57,
0.039,-0.86,-0.30,1.08,-0.07,-0.78,0.57,
0.039,-0.76,-0.43,0.57,-0.07,-0.78,0.57,
0.039,-0.76,-0.43,0.57,-0.03,-0.76,0.58,
0.04,-0.76,-0.43,0.57,0.00,-0.73,0.59,
0.04,-0.76,-0.43,0.57,0.05,-0.69,0.60,
0.04,-0.76,-0.43,0.57,0.07,-0.67,0.61,
0.041,-0.76,-0.43,0.57,0.10,-0.64,0.62,
0.041,-0.77,-0.46,-0.11,0.10,-0.64,0.62,
0.041,-0.77,-0.46,-0.11,0.13,-0.61,0.63,
0.042,-0.77,-0.46,-0.11,0.15,-0.58,0.64,
0.042,-0.77,-0.46,-0.11,0.19,-0.53,0.66,
0.042,-0.77,-0.46,-0.11,0.20,-0.51,0.67,
0.043,-0.77,-0.46,-0.11,0.22,-0.48,0.68,
0.043,-0.76,-0.48,-0.81,0.22,-0.48,0.68,
0.043,-0.76,-0.48,-0.81,0.23,-0.45,0.70,
0.044,-0.76,-0.48,-0.81,0.25,-0.42,0.71,
0.044,-0.76,-0.48,-0.81,0.27,-0.37,0.73,
0.044,-0.76,-0.48,-0.81,0.27,-0.36,0.74,
0.046,-0.76,-0.48,-0.81,0.28,-0.33,0.75,
0.047,-0.68,-0.44,-1.51,0.28,-0.33,0.75,
0.047,-0.68,-0.44,-1.51,0.29,-0.29,0.77,
0.051,-0.68,-0.44,-1.51,0.30,-0.26,0.78,
0.053,-0.68,-0.44,-1.51,0.31,-0.22,0.80,
0.06,-0.68,-0.44,-1.51,0.31,-0.20,0.80,
0.06,-0.68,-0.44,-1.51,0.32,-0.18,0.81,
0.061,-0.47,-0.37,-2.12,0.32,-0.18,0.81,
0.061,-0.47,-0.37,-2.12,0.32,-0.16,0.82,
0.061,-0.47,-0.37,-2.12,0.32,-0.14,0.82,
0.062,-0.47,-0.37,-2.12,0.32,-0.12,0.83,
0.063,-0.47,-0.37,-2.12,0.32,-0.11,0.84,
0.065,-0.47,-0.37,-2.12,0.32,-0.10,0.84,
0.082,-0.28,-0.36,-2.65,0.32,-0.10,0.84,
0.082,-0.28,-0.36,-2.65,0.32,-0.08,0.85,
0.083,-0.28,-0.36,-2.65,0.31,-0.06,0.86,
0.083,-0.28,-0.36,-2.65,0.30,-0.05,0.88,
0.083,-0.28,-0.36,-2.65,0.30,-0.04,0.90,
0.084,-0.28,-0.36,-2.65,0.29,-0.03,0.92,
0.084,-0.72,-0.52,-3.14,0.29,-0.03,0.92,
0.084,-0.72,-0.52,-3.14,0.29,-0.02,0.96,
0.085,-0.72,-0.52,-3.14,0.28,-0.02,1.01,
0.085,-0.72,-0.52,-3.14,0.28,-0.01,1.08,
0.085,-0.72,-0.52,-3.14,0.28,-0.01,1.10,
0.086,-0.72,-0.52,-3.14,0.28,0.00,1.14,
0.088,-0.77,-0.58,-3.31,0.28,0.00,1.14,
0.09,-0.77,-0.58,-3.31,0.27,0.02,1.18,
0.09,-0.77,-0.58,-3.31,0.26,0.04,1.20,
0.093,-0.77,-0.58,-3.31,0.24,0.06,1.22,
0.094,-0.77,-0.58,-3.31,0.24,0.06,1.22,
0.096,-0.77,-0.58,-3.31,0.22,0.06,1.23,
0.1,-0.30,-0.40,-3.51,0.22,0.06,1.23,
0.101,-0.30,-0.40,-3.51,0.21,0.06,1.22,
0.102,-0.30,-0.40,-3.51,0.19,0.04,1.21,
0.104,-0.30,-0.40,-3.51,0.17,0.01,1.19,
0.105,-0.30,-0.40,-3.51,0.16,-0.01,1.18,
0.136,-0.30,-0.40,-3.51,0.15,-0.04,1.16,
0.14,0.23,-0.33,-3.45,0.15,-0.04,1.16,
0.141,0.23,-0.33,-3.45,0.14,-0.07,1.14,
0.141,0.23,-0.33,-3.45,0.13,-0.11,1.12,
0.142,0.23,-0.33,-3.45,0.13,-0.15,1.09,
0.144,0.23,-0.33,-3.45,0.13,-0.17,1.08,
0.144,0.23,-0.33,-3.45,0.14,-0.20,1.07,
0.145,0.37,-0.23,-3.25,0.14,-0.20,1.07,
0.147,0.37,-0.23,-3.25,0.14,-0.23,1.06,
0.148,0.37,-0.23,-3.25,0.16,-0.26,1.05,
0.148,0.37,-0.23,-3.25,0.18,-0.30,1.03,
0.149,0.37,-0.23,-3.25,0.19,-0.32,1.03,
0.149,0.37,-0.23,-3.25,0.20,-0.35,1.02,
0.149,0.44,-0.18,-3.01,0.20,-0.35,1.02,
0.15,0.44,-0.18,-3.01,0.22,-0.38,1.01,
0.151,0.44,-0.18,-3.01,0.24,-0.41,1.01,
0.151,0.44,-0.18,-3.01,0.26,-0.46,1.00,
0.151,0.44,-0.18,-3.01,0.27,-0.48,0.99,
0.152,0.44,-0.18,-3.01,0.28,-0.52,0.98,
0.153,0.77,-0.27,-2.90,0.28,-0.52,0.98,
0.155,0.77,-0.27,-2.90,0.30,-0.54,0.97,
0.155,0.77,-0.27,-2.90,0.31,-0.57,0.96,
0.156,0.77,-0.27,-2.90,0.33,-0.61,0.93,
0.156,0.77,-0.27,-2.90,0.34,-0.62,0.93,
0.157,0.77,-0.27,-2.90,0.35,-0.65,0.91,
0.195,1.15,-0.46,-2.80,0.35,-0.65,0.91,
0.196,1.15,-0.46,-2.80,0.36,-0.66,0.89,
0.197,1.15,-0.46,-2.80,0.37,-0.68,0.86,
0.198,1.15,-0.46,-2.80,0.39,-0.70,0.83,
0.199,1.15,-0.46,-2.80,0.39,-0.70,0.81,
0.2,1.15,-0.46,-2.80,0.40,-0.71,0.79,
0.202,1.50,-0.58,-2.70,0.40,-0.71,0.79,
0.203,1.50,-0.58,-2.70,0.41,-0.72,0.76,
0.206,1.50,-0.58,-2.70,0.42,-0.72,0.73,
0.208,1.50,-0.58,-2.70,0.43,-0.72,0.69,
0.209,1.50,-0.58,-2.70,0.43,-0.71,0.68,
0.21,1.50,-0.58,-2.70,0.43,-0.70,0.65,
0.211,1.47,-0.62,-2.54,0.43,-0.70,0.65,
0.213,1.47,-0.62,-2.54,0.43,-0.70,0.62,
0.214,1.47,-0.62,-2.54,0.44,-0.69,0.59,
0.215,1.47,-0.62,-2.54,0.43,-0.68,0.55,
0.216,1.47,-0.62,-2.54,0.43,-0.68,0.54,
0.217,1.47,-0.62,-2.54,0.42,-0.67,0.51,
0.218,1.37,-0.49,-2.22,0.42,-0.67,0.51,
0.221,1.37,-0.49,-2.22,0.42,-0.66,0.49,
