
time,ax,ay,az,wx,wy,wz,
0.001,-0.87,0.81,-0.10,-0.51,-1.09,0.02,
0.001,-0.87,0.81,-0.10,-0.54,-1.09,0.05,
0.002,-0.62,0.56,0.09,-0.54,-1.09,0.05,
0.002,-0.62,0.56,0.09,-0.56,-1.09,0.07,
0.004,-0.62,0.56,0.09,-0.60,-1.08,0.09,
0.005,-0.62,0.56,0.09,-0.63,-1.07,0.10,
0.007,-0.62,0.56,0.09,-0.66,-1.06,0.11,
0.01,-0.62,0.56,0.09,-0.70,-1.03,0.12,
0.022,0.07,0.57,0.07,-0.70,-1.03,0.12,
0.022,0.07,0.57,0.07,-0.73,-1.00,0.13,
0.022,0.07,0.57,0.07,-0.77,-0.97,0.13,
0.022,0.07,0.57,0.07,-0.80,-0.94,0.12,
0.023,0.07,0.57,0.07,-0.83,-0.90,0.12,
0.023,0.07,0.57,0.07,-0.86,-0.85,0.11,
0.023,0.87,0.72,0.49,-0.86,-0.85,0.11,
0.023,0.87,0.72,0.49,-0.88,-0.81,0.11,
0.023,0.87,0.72,0.49,-0.90,-0.78,0.10,
0.026,0.87,0.72,0.49,-0.92,-0.75,0.09,
0.033,0.87,0.72,0.49,-0.94,-0.73,0.08,
0.033,0.87,0.72,0.49,-0.95,-0.70,0.07,
0.033,1.03,0.81,1.23,-0.95,-0.70,0.07,
0.033,1.03,0.81,1.23,-0.96,-0.69,0.06,
0.034,1.03,0.81,1.23,-0.97,-0.67,0.05,
0.036,1.03,0.81,1.23,-0.97,-0.65,0.04,
0.037,1.03,0.81,1.23,-0.97,-0.64,0.03,
0.04,1.03,0.81,1.23,-0.97,-0.62,0.01,
0.042,0.70,0.91,1.75,-0.97,-0.62,0.01,
0.042,0.70,0.91,1.75,-0.97,-0.60,-0.00,
0.043,0.70,0.91,1.75,-0.97,-0.58,-0.02,
0.048,0.70,0.91,1.75,-0.96,-0.57,-0.04,
0.048,0.70,0.91,1.75,-0.96,-0.56,-0.05,
0.05,0.70,0.91,1.75,-0.95,-0.54,-0.06,
0.054,0.39,1.07,1.99,-0.95,-0.54,-0.06,
0.054,0.39,1.07,1.99,-0.95,-0.54,-0.08,
0.054,0.39,1.07,1.99,-0.94,-0.53,-0.09,
0.056,0.39,1.07,1.99,-0.93,-0.53,-0.10,
