
time,ax,ay,az,wx,wy,wz,
0.004,-0.09,0.31,-1.76,-0.23,-0.45,0.17,
0.004,-0.09,0.31,-1.76,-0.27,-0.47,0.17,
0.004,-0.09,0.31,-1.76,-0.30,-0.49,0.18,
0.004,-0.09,0.31,-1.76,-0.34,-0.51,0.19,
0.005,-0.09,0.31,-1.76,-0.38,-0.52,0.21,
0.005,-0.09,0.31,-1.76,-0.42,-0.54,0.22,
0.008,-0.42,0.62,-2.06,-0.42,-0.54,0.22,
0.009,-0.42,0.62,-2.06,-0.46,-0.56,0.24,
0.009,-0.42,0.62,-2.06,-0.50,-0.58,0.25,
0.01,-0.42,0.62,-2.06,-0.54,-0.59,0.27,
0.019,-0.42,0.62,-2.06,-0.57,-0.61,0.28,
0.02,-0.42,0.62,-2.06,-0.61,-0.63,0.30,
0.02,-0.58,0.73,-2.03,-0.61,-0.63,0.30,
0.02,-0.58,0.73,-2.03,-0.65,-0.65,0.32,
0.02,-0.58,0.73,-2.03,-0.69,-0.66,0.34,
0.02,-0.58,0.73,-2.03,-0.72,-0.67,0.36,
0.021,-0.58,0.73,-2.03,-0.76,-0.69,0.37,
0.023,-0.58,0.73,-2.03,-0.79,-0.70,0.39,
0.026,-0.58,0.80,-1.77,-0.79,-0.70,0.39,
0.026,-0.58,0.80,-1.77,-0.82,-0.72,0.40,
0.032,-0.58,0.80,-1.77,-0.86,-0.74,0.42,
0.033,-0.58,0.80,-1.77,-0.89,-0.75,0.43,
0.033,-0.58,0.80,-1.77,-0.92,-0.76,0.44,
0.033,-0.58,0.80,-1.77,-0.95,-0.77,0.45,
0.036,-0.37,0.97,-1.37,-0.95,-0.77,0.45,
0.036,-0.37,0.97,-1.37,-0.98,-0.77,0.47,
0.037,-0.37,0.97,-1.37,-1.01,-0.78,0.48,
0.04,-0.37,0.97,-1.37,-1.04,-0.77,0.50,
0.041,-0.37,0.97,-1.37,-1.07,-0.75,0.51,
0.043,-0.37,0.97,-1.37,-1.09,-0.72,0.52,
0.045,-0.15,1.01,-1.01,-1.09,-0.72,0.52,
0.046,-0.15,1.01,-1.01,-1.12,-0.69,0.53,
0.047,-0.15,1.01,-1.01,-1.15,-0.65,0.54,
0.049,-0.15,1.01,-1.01,-1.18,-0.60,0.55,
0.052,-0.15,1.01,-1.01,-1.22,-0.55,0.56,
0.053,-0.15,1.01,-1.01,-1.25,-0.50,0.57,
0.055,0.11,0.76,-0.85,-1.25,-0.50,0.57,
0.056,0.11,0.76,-0.85,-1.28,-0.47,0.58,
0.057,0.11,0.76,-0.85,-1.32,-0.45,0.58,
0.059,0.11,0.76,-0.85,-1.36,-0.42,0.59,
0.077,0.11,0.76,-0.85,-1.39,-0.37,0.60,
0.077,0.11,0.76,-0.85,-1.43,-0.33,0.60,
0.078,0.28,0.73,-0.65,-1.43,-0.33,0.60,
0.078,0.28,0.73,-0.65,-1.47,-0.30,0.61,
0.078,0.28,0.73,-0.65,-1.50,-0.27,0.61,
0.078,0.28,0.73,-0.65,-1.53,-0.24,0.62,
0.078,0.28,0.73,-0.65,-1.55,-0.20,0.62,
0.078,0.28,0.73,-0.65,-1.57,-0.18,0.63,
0.078,0.34,0.79,-0.35,-1.57,-0.18,0.63,
0.079,0.34,0.79,-0.35,-1.58,-0.15,0.63,
0.079,0.34,0.79,-0.35,-1.59,-0.12,0.63,
0.08,0.34,0.79,-0.35,-1.59,-0.08,0.63,
0.082,0.34,0.79,-0.35,-1.58,-0.05,0.63,
0.083,0.34,0.79,-0.35,-1.56,-0.03,0.63,
0.106,0.43,1.02,0.02,-1.56,-0.03,0.63,
0.106,0.43,1.02,0.02,-1.54,-0.00,0.62,
0.107,0.43,1.02,0.02,-1.51,0.01,0.62,
0.107,0.43,1.02,0.02,-1.48,0.02,0.61,
0.107,0.43,1.02,0.02,-1.43,0.02,0.60,
0.107,0.43,1.02,0.02,-1.39,0.02,0.59,
0.108,0.58,1.15,0.49,-1.39,0.02,0.59,
0.108,0.58,1.15,0.49,-1.33,0.02,0.58,
0.108,0.58,1.15,0.49,-1.28,0.01,0.56,
0.108,0.58,1.15,0.49,-1.21,-0.01,0.54,
0.108,0.58,1.15,0.49,-1.15,-0.02,0.52,
0.109,0.58,1.15,0.49,-1.09,-0.04,0.49,
0.109,0.99,1.45,0.85,-1.09,-0.04,0.49,
0.109,0.99,1.45,0.85,-1.02,-0.06,0.46,
0.109,0.99,1.45,0.85,-0.95,-0.07,0.43,
0.109,0.99,1.45,0.85,-0.89,-0.09,0.40,
0.135,0.99,1.45,0.85,-0.79,-0.12,0.35,
0.136,0.99,1.45,0.85,-0.75,-0.13,0.33,
0.136,1.36,1.50,1.04,-0.75,-0.13,0.33,
0.136,1.36,1.50,1.04,-0.65,-0.17,0.29,
0.136,1.36,1.50,1.04,-0.62,-0.18,0.27,
0.137,1.36,1.50,1.04,-0.55,-0.22,0.24,
0.137,1.36,1.50,1.04,-0.49,-0.25,0.21,
0.137,1.36,1.50,1.04,-0.42,-0.28,0.18,
0.137,1.53,1.32,1.04,-0.42,-0.28,0.18,
0.137,1.53,1.32,1.04,-0.34,-0.34,0.13,
0.138,1.53,1.32,1.04,-0.31,-0.35,0.12,
0.138,1.53,1.32,1.04,-0.25,-0.38,0.09,
0.138,1.53,1.32,1.04,-0.20,-0.41,0.06,
0.138,1.53,1.32,1.04,-0.15,-0.44,0.03,
0.138,1.39,1.18,1.08,-0.15,-0.44,0.03,
0.138,1.39,1.18,1.08,-0.08,-0.47,-0.01,
0.139,1.39,1.18,1.08,-0.06,-0.48,-0.02,
0.139,1.39,1.18,1.08,-0.02,-0.49,-0.04,
0.144,1.39,1.18,1.08,0.02,-0.51,-0.06,
0.145,1.39,1.18,1.08,0.05,-0.52,-0.08,
0.164,1.02,1.19,1.38,0.05,-0.52,-0.08,
0.164,1.02,1.19,1.38,0.10,-0.53,-0.10,
0.164,1.02,1.19,1.38,0.12,-0.53,-0.10,
0.165,1.02,1.19,1.38,0.15,-0.52,-0.11,
0.165,1.02,1.19,1.38,0.18,-0.48,-0.12,
0.165,1.02,1.19,1.38,0.24,-0.38,-0.13,
0.165,0.69,1.15,1.84,0.24,-0.38,-0.13,
0.165,0.69,1.15,1.84,0.34,-0.18,-0.13,
0.165,0.69,1.15,1.84,0.34,-0.18,-0.13,
0.165,0.69,1.15,1.84,0.39,-0.08,-0.12,
0.166,0.69,1.15,1.84,0.42,-0.03,-0.11,
0.166,0.69,1.15,1.84,0.42,-0.03,-0.11,
