
time,ax,ay,az,wx,wy,wz,
0.004,1.58,0.06,0.89,0.17,-0.84,-0.25,
0.007,1.58,0.06,0.89,0.17,-0.86,-0.27,
0.008,1.60,0.04,0.78,0.17,-0.86,-0.27,
0.009,1.60,0.04,0.78,0.18,-0.91,-0.27,
0.009,1.60,0.04,0.78,0.21,-0.97,-0.27,
0.01,1.60,0.04,0.78,0.24,-1.02,-0.27,
0.01,1.60,0.04,0.78,0.27,-1.09,-0.26,
0.011,1.60,0.04,0.78,0.29,-1.15,-0.25,
0.011,1.03,0.39,1.69,0.29,-1.15,-0.25,
0.012,1.03,0.39,1.69,0.32,-1.20,-0.24,
0.012,1.03,0.39,1.69,0.34,-1.25,-0.24,
0.013,1.03,0.39,1.69,0.36,-1.27,-0.24,
0.013,1.03,0.39,1.69,0.36,-1.29,-0.24,
0.014,1.03,0.39,1.69,0.36,-1.29,-0.24,
0.014,1.30,0.31,0.70,0.36,-1.29,-0.24,
0.014,1.30,0.31,0.70,0.35,-1.29,-0.24,
0.015,1.30,0.31,0.70,0.33,-1.28,-0.24,
0.015,1.30,0.31,0.70,0.30,-1.26,-0.25,
0.015,1.30,0.31,0.70,0.27,-1.23,-0.25,
0.022,1.30,0.31,0.70,0.24,-1.21,-0.26,
0.023,1.63,0.15,-0.83,0.24,-1.21,-0.26,
0.023,1.63,0.15,-0.83,0.20,-1.19,-0.27,
0.023,1.63,0.15,-0.83,0.16,-1.18,-0.29,
0.024,1.63,0.15,-0.83,0.12,-1.17,-0.30,
0.025,1.63,0.15,-0.83,0.07,-1.17,-0.31,
0.027,1.63,0.15,-0.83,0.03,-1.17,-0.33,
0.03,1.86,0.05,-1.66,0.03,-1.17,-0.33,
0.03,1.86,0.05,-1.66,-0.02,-1.17,-0.34,
0.031,1.86,0.05,-1.66,-0.06,-1.19,-0.36,
0.033,1.86,0.05,-1.66,-0.11,-1.20,-0.37,
0.035,1.86,0.05,-1.66,-0.16,-1.23,-0.38,
0.052,1.86,0.05,-1.66,-0.21,-1.26,-0.40,
0.053,1.77,-0.11,-2.00,-0.21,-1.26,-0.40,
0.053,1.77,-0.11,-2.00,-0.25,-1.29,-0.40,
0.053,1.77,-0.11,-2.00,-0.30,-1.32,-0.41,
0.054,1.77,-0.11,-2.00,-0.34,-1.36,-0.42,
0.054,1.77,-0.11,-2.00,-0.38,-1.39,-0.43,
0.054,1.77,-0.11,-2.00,-0.43,-1.43,-0.44,
0.054,1.61,-0.40,-2.21,-0.43,-1.43,-0.44,
0.054,1.61,-0.40,-2.21,-0.47,-1.47,-0.45,
0.055,1.61,-0.40,-2.21,-0.51,-1.50,-0.45,
0.055,1.61,-0.40,-2.21,-0.55,-1.53,-0.46,
0.055,1.61,-0.40,-2.21,-0.59,-1.55,-0.48,
0.057,1.61,-0.40,-2.21,-0.62,-1.57,-0.49,
0.059,1.80,-0.59,-2.32,-0.62,-1.57,-0.49,
0.06,1.80,-0.59,-2.32,-0.66,-1.58,-0.51,
0.061,1.80,-0.59,-2.32,-0.68,-1.58,-0.53,
0.063,1.80,-0.59,-2.32,-0.70,-1.57,-0.55,
0.065,1.80,-0.59,-2.32,-0.72,-1.55,-0.57,
0.067,1.80,-0.59,-2.32,-0.74,-1.51,-0.59,
0.08,1.92,-0.53,-2.17,-0.74,-1.51,-0.59,
0.081,1.92,-0.53,-2.17,-0.75,-1.47,-0.61,
0.082,1.92,-0.53,-2.17,-0.75,-1.42,-0.63,
0.082,1.92,-0.53,-2.17,-0.75,-1.36,-0.65,
0.082,1.92,-0.53,-2.17,-0.76,-1.29,-0.66,
0.083,1.92,-0.53,-2.17,-0.75,-1.21,-0.68,
0.083,1.83,-0.34,-2.09,-0.75,-1.21,-0.68,
0.083,1.83,-0.34,-2.09,-0.74,-1.13,-0.69,
0.084,1.83,-0.34,-2.09,-0.73,-1.04,-0.71,
0.084,1.83,-0.34,-2.09,-0.71,-0.93,-0.72,
0.085,1.83,-0.34,-2.09,-0.70,-0.83,-0.73,
0.095,1.83,-0.34,-2.09,-0.67,-0.71,-0.73,
0.096,1.52,-0.30,-2.14,-0.67,-0.71,-0.73,
0.097,1.52,-0.30,-2.14,-0.65,-0.59,-0.75,
0.097,1.52,-0.30,-2.14,-0.62,-0.47,-0.76,
0.098,1.52,-0.30,-2.14,-0.60,-0.35,-0.77,
0.098,1.52,-0.30,-2.14,-0.58,-0.22,-0.79,
0.099,1.52,-0.30,-2.14,-0.55,-0.10,-0.80,
0.1,1.08,-0.08,-2.37,-0.55,-0.10,-0.80,
0.102,1.08,-0.08,-2.37,-0.53,0.03,-0.81,
0.102,1.08,-0.08,-2.37,-0.51,0.16,-0.82,
0.105,1.08,-0.08,-2.37,-0.50,0.29,-0.82,
0.106,1.08,-0.08,-2.37,-0.49,0.41,-0.83,
0.108,1.08,-0.08,-2.37,-0.48,0.53,-0.83,
0.112,0.24,-0.18,-2.94,-0.48,0.53,-0.83,
0.114,0.24,-0.18,-2.94,-0.48,0.64,-0.84,
0.114,0.24,-0.18,-2.94,-0.49,0.73,-0.84,
0.115,0.24,-0.18,-2.94,-0.50,0.82,-0.85,
0.115,0.24,-0.18,-2.94,-0.51,0.89,-0.86,
0.117,0.24,-0.18,-2.94,-0.53,0.95,-0.86,
0.129,-0.23,-0.73,-3.64,-0.53,0.95,-0.86,
0.131,-0.23,-0.73,-3.64,-0.56,1.00,-0.87,
0.132,-0.23,-0.73,-3.64,-0.59,1.02,-0.86,
0.134,-0.23,-0.73,-3.64,-0.63,1.00,-0.84,
0.134,-0.23,-0.73,-3.64,-0.68,0.97,-0.83,
0.136,-0.23,-0.73,-3.64,-0.73,0.94,-0.83,
0.137,0.08,-0.89,-3.90,-0.73,0.94,-0.83,
0.138,0.08,-0.89,-3.90,-0.77,0.91,-0.85,
0.139,0.08,-0.89,-3.90,-0.82,0.90,-0.87,
0.141,0.08,-0.89,-3.90,-0.86,0.88,-0.90,
0.141,0.08,-0.89,-3.90,-0.91,0.88,-0.93,
0.142,0.08,-0.89,-3.90,-0.97,0.88,-0.97,
0.142,0.37,-0.86,-4.46,-0.97,0.88,-0.97,
0.143,0.37,-0.86,-4.46,-1.03,0.88,-1.00,
0.143,0.37,-0.86,-4.46,-1.11,0.87,-1.04,
0.143,0.37,-0.86,-4.46,-1.19,0.85,-1.09,
0.147,0.37,-0.86,-4.46,-1.30,0.70,-1.13,
0.149,0.37,-0.86,-4.46,-1.41,0.44,-1.18,
0.151,0.20,-1.60,-4.30,-1.41,0.44,-1.18,
0.152,0.20,-1.60,-4.30,-1.41,0.16,-1.21,
0.185,0.20,-1.60,-4.30,-1.37,-0.13,-1.23,
0.186,0.20,-1.60,-4.30,-1.38,-0.38,-1.24,
0.186,0.20,-1.60,-4.30,-1.43,-0.55,-1.25,
0.186,0.20,-1.60,-4.30,-1.52,-0.62,-1.26,
0.187,-1.26,-1.84,-0.63,-1.52,-0.62,-1.26,
0.188,-1.26,-1.84,-0.63,-1.61,-0.57,-1.26,
0.188,-1.26,-1.84,-0.63,-1.67,-0.39,-1.26,
0.189,-1.26,-1.84,-0.63,-1.71,-0.12,-1.27,
0.19,-1.26,-1.84,-0.63,-1.72,0.19,-1.27,
0.191,-1.26,-1.84,-0.63,-1.70,0.47,-1.27,
0.193,0.13,-2.42,0.29,-1.70,0.47,-1.27,
0.194,0.13,-2.42,0.29,-1.67,0.64,-1.26,
0.194,0.13,-2.42,0.29,-1.64,0.73,-1.24,
0.195,0.13,-2.42,0.29,-1.61,0.77,-1.22,
0.196,0.13,-2.42,0.29,-1.59,0.77,-1.20,
0.197,0.13,-2.42,0.29,-1.59,0.75,-1.18,
0.198,-0.03,-2.57,0.56,-1.59,0.75,-1.18,
0.198,-0.03,-2.57,0.56,-1.60,0.74,-1.17,
0.198,-0.03,-2.57,0.56,-1.62,0.73,-1.15,
0.199,-0.03,-2.57,0.56,-1.66,0.73,-1.13,
0.199,-0.03,-2.57,0.56,-1.72,0.75,-1.12,
0.201,-0.03,-2.57,0.56,-1.76,0.78,-1.10,
0.202,-0.62,-2.41,-1.30,-1.76,0.78,-1.10,
0.203,-0.62,-2.41,-1.30,-1.82,0.83,-1.08,
0.203,-0.62,-2.41,-1.30,-1.88,0.88,-1.07,
0.204,-0.62,-2.41,-1.30,-1.94,0.94,-1.05,
0.206,-0.62,-2.41,-1.30,-2.01,0.98,-1.04,
0.208,-0.62,-2.41,-1.30,-2.08,1.01,-1.02,
0.211,-1.76,-2.06,-1.33,-2.08,1.01,-1.02,
0.212,-1.76,-2.06,-1.33,-2.15,1.03,-1.01,
0.213,-1.76,-2.06,-1.33,-2.24,1.03,-0.99,
0.213,-1.76,-2.06,-1.33,-2.33,1.03,-0.96,
0.213,-1.76,-2.06,-1.33,-2.44,1.01,-0.93,
0.214,-1.76,-2.06,-1.33,-2.55,0.99,-0.89,
0.214,-2.23,-1.56,-1.42,-2.55,0.99,-0.89,
0.214,-2.23,-1.56,-1.42,-2.64,0.94,-0.86,
0.215,-2.23,-1.56,-1.42,-2.70,0.89,-0.83,
0.215,-2.23,-1.56,-1.42,-2.76,0.83,-0.81,
0.215,-2.23,-1.56,-1.42,-2.80,0.78,-0.78,
0.219,-2.23,-1.56,-1.42,-2.82,0.73,-0.77,
0.22,-1.60,-1.29,-0.65,-2.82,0.73,-0.77,
0.22,-1.60,-1.29,-0.65,-2.83,0.68,-0.75,
0.228,-1.60,-1.29,-0.65,-2.83,0.64,-0.74,
0.229,-1.60,-1.29,-0.65,-2.82,0.60,-0.73,
0.23,-1.60,-1.29,-0.65,-2.80,0.56,-0.72,
0.23,-1.60,-1.29,-0.65,-2.77,0.54,-0.72,
0.23,-0.85,-0.98,0.35,-2.77,0.54,-0.72,
0.231,-0.85,-0.98,0.35,-2.73,0.51,-0.71,
0.231,-0.85,-0.98,0.35,-2.69,0.48,-0.71,
0.233,-0.85,-0.98,0.35,-2.65,0.46,-0.71,
0.237,-0.85,-0.98,0.35,-2.61,0.44,-0.71,
0.238,-0.85,-0.98,0.35,-2.57,0.41,-0.70,
0.24,-0.58,-0.90,1.02,-2.57,0.41,-0.70,
0.241,-0.58,-0.90,1.02,-2.52,0.39,-0.69,
0.242,-0.58,-0.90,1.02,-2.49,0.36,-0.68,
0.244,-0.58,-0.90,1.02,-2.45,0.32,-0.67,
0.245,-0.58,-0.90,1.02,-2.40,0.26,-0.66,
0.248,-0.58,-0.90,1.02,-2.37,0.19,-0.64,
0.25,-0.46,-1.10,1.03,-2.37,0.19,-0.64,
0.251,-0.46,-1.10,1.03,-2.33,0.10,-0.62,
0.252,-0.46,-1.10,1.03,-2.28,-0.01,-0.60,
0.253,-0.46,-1.10,1.03,-2.25,-0.14,-0.58,
0.257,-0.46,-1.10,1.03,-2.20,-0.27,-0.55,
0.26,-0.46,-1.10,1.03,-2.15,-0.41,-0.53,
0.261,-0.26,-1.15,0.89,-2.15,-0.41,-0.53,
0.262,-0.26,-1.15,0.89,-2.10,-0.54,-0.50,
0.262,-0.26,-1.15,0.89,-2.06,-0.67,-0.48,
0.264,-0.26,-1.15,0.89,-2.01,-0.77,-0.46,
0.265,-0.26,-1.15,0.89,-1.97,-0.85,-0.44,
0.267,-0.26,-1.15,0.89,-1.93,-0.91,-0.42,
0.275,-0.32,-1.02,1.05,-1.93,-0.91,-0.42,
0.276,-0.32,-1.02,1.05,-1.89,-0.93,-0.39,
0.277,-0.32,-1.02,1.05,-1.86,-0.83,-0.37,
0.277,-0.32,-1.02,1.05,-1.81,-0.53,-0.33,
0.278,-0.32,-1.02,1.05,-1.74,-0.01,-0.28,
0.278,-0.32,-1.02,1.05,-1.65,0.52,-0.25,
0.28,-1.67,-1.03,4.78,-1.65,0.52,-0.25,
0.282,-1.67,-1.03,4.78,-1.56,0.79,-0.22,
0.283,-1.67,-1.03,4.78,-1.48,0.71,-0.21,
0.285,-1.67,-1.03,4.78,-1.41,0.40,-0.20,
0.296,-1.67,-1.03,4.78,-1.34,-0.03,-0.19,
0.297,-1.67,-1.03,4.78,-1.27,-0.48,-0.19,
0.298,-0.43,-0.72,3.80,-1.27,-0.48,-0.19,
0.298,-0.43,-0.72,3.80,-1.19,-0.88,-0.20,
0.299,-0.43,-0.72,3.80,-1.12,-1.18,-0.20,
0.299,-0.43,-0.72,3.80,-1.03,-1.36,-0.21,
0.3,-0.43,-0.72,3.80,-0.95,-1.45,-0.21,
0.3,-0.43,-0.72,3.80,-0.85,-1.47,-0.22,
0.302,-0.14,-0.86,3.05,-0.85,-1.47,-0.22,
0.318,-0.14,-0.86,3.05,-0.75,-1.45,-0.22,
0.319,-0.14,-0.86,3.05,-0.66,-1.41,-0.22,
0.323,-0.14,-0.86,3.05,-0.56,-1.37,-0.21,
0.324,-0.14,-0.86,3.05,-0.47,-1.32,-0.21,
0.326,0.08,-0.55,3.12,-0.47,-1.32,-0.21,
0.326,0.08,-0.55,3.12,-0.26,-1.21,-0.20,
0.327,0.08,-0.55,3.12,-0.26,-1.21,-0.20,
0.327,0.08,-0.55,3.12,-0.26,-1.21,-0.20,
0.328,0.08,-0.55,3.12,-0.21,-1.19,-0.20,
0.328,0.08,-0.55,3.12,-0.17,-1.18,-0.20,
0.328,0.08,-0.55,3.12,-0.14,-1.18,-0.19,
0.365,1.02,-0.52,2.39,-0.14,-1.18,-0.19,
0.366,1.02,-0.52,2.39,-0.13,-1.19,-0.19,
0.366,1.02,-0.52,2.39,-0.12,-1.20,-0.18,
0.367,1.02,-0.52,2.39,-0.12,-1.23,-0.17,
0.367,1.02,-0.52,2.39,-0.14,-1.25,-0.16,
0.368,1.02,-0.52,2.39,-0.16,-1.27,-0.15,
0.368,1.51,-0.50,1.17,-0.16,-1.27,-0.15,
0.369,1.51,-0.50,1.17,-0.20,-1.29,-0.14,
0.369,1.51,-0.50,1.17,-0.25,-1.30,-0.13,
0.37,1.51,-0.50,1.17,-0.30,-1.31,-0.13,
0.37,1.51,-0.50,1.17,-0.35,-1.30,-0.13,
0.37,1.51,-0.50,1.17,-0.41,-1.29,-0.13,
0.371,1.99,-0.52,-0.22,-0.41,-1.29,-0.13,
0.371,1.99,-0.52,-0.22,-0.47,-1.28,-0.14,
0.372,1.99,-0.52,-0.22,-0.53,-1.28,-0.15,
0.372,1.99,-0.52,-0.22,-0.58,-1.27,-0.17,
0.373,1.99,-0.52,-0.22,-0.64,-1.26,-0.19,
0.373,1.99,-0.52,-0.22,-0.69,-1.26,-0.21,
0.374,2.47,-0.18,-0.73,-0.69,-1.26,-0.21,
0.374,2.47,-0.18,-0.73,-0.74,-1.27,-0.23,
0.374,2.47,-0.18,-0.73,-0.79,-1.29,-0.26,
