
time,ax,ay,az,wx,wy,wz,
0.002,-0.57,-0.26,-1.83,-0.63,-0.05,-0.66,
0.002,-0.70,-0.52,-2.59,-0.63,-0.05,-0.66,
0.003,-0.70,-0.52,-2.59,-0.67,-0.07,-0.65,
0.003,-0.70,-0.52,-2.59,-0.74,-0.10,-0.64,
0.003,-0.70,-0.52,-2.59,-0.86,-0.15,-0.62,
0.004,-0.70,-0.52,-2.59,-0.90,-0.15,-0.62,
0.004,-0.70,-0.52,-2.59,-0.97,-0.17,-0.61,
0.004,-0.65,-0.54,-2.62,-0.97,-0.17,-0.61,
0.005,-0.65,-0.54,-2.62,-1.04,-0.18,-0.60,
0.005,-0.65,-0.54,-2.62,-1.10,-0.18,-0.59,
0.013,-0.65,-0.54,-2.62,-1.19,-0.17,-0.59,
0.014,-0.65,-0.54,-2.62,-1.21,-0.16,-0.59,
0.014,-0.65,-0.54,-2.62,-1.25,-0.15,-0.58,
0.014,-0.53,-0.52,-1.79,-1.25,-0.15,-0.58,
0.015,-0.53,-0.52,-1.79,-1.29,-0.13,-0.59,
0.015,-0.53,-0.52,-1.79,-1.32,-0.10,-0.59,
0.028,-0.53,-0.52,-1.79,-1.36,-0.07,-0.59,
0.029,-0.53,-0.52,-1.79,-1.37,-0.05,-0.60,
0.03,-0.53,-0.52,-1.79,-1.38,-0.03,-0.60,
0.03,-0.54,-0.49,-0.68,-1.38,-0.03,-0.60,
0.03,-0.54,-0.49,-0.68,-1.38,-0.00,-0.61,
0.031,-0.54,-0.49,-0.68,-1.39,0.02,-0.62,
0.031,-0.54,-0.49,-0.68,-1.39,0.07,-0.63,
0.031,-0.54,-0.49,-0.68,-1.38,0.08,-0.63,
0.031,-0.54,-0.49,-0.68,-1.38,0.10,-0.64,
0.033,-0.45,-0.43,0.06,-1.38,0.10,-0.64,
0.034,-0.45,-0.43,0.06,-1.37,0.13,-0.65,
0.038,-0.45,-0.43,0.06,-1.36,0.16,-0.66,
0.039,-0.45,-0.43,0.06,-1.36,0.20,-0.68,
0.039,-0.45,-0.43,0.06,-1.36,0.21,-0.69,
0.043,-0.45,-0.43,0.06,-1.36,0.23,-0.70,
0.044,-0.38,-0.21,0.00,-1.36,0.23,-0.70,
0.044,-0.38,-0.21,0.00,-1.36,0.25,-0.72,
0.045,-0.38,-0.21,0.00,-1.37,0.27,-0.73,
0.049,-0.38,-0.21,0.00,-1.38,0.29,-0.76,
0.049,-0.38,-0.21,0.00,-1.39,0.29,-0.76,
0.051,-0.38,-0.21,0.00,-1.41,0.30,-0.78,
0.055,-0.35,0.08,-0.43,-1.41,0.30,-0.78,
0.056,-0.35,0.08,-0.43,-1.43,0.31,-0.80,
0.056,-0.35,0.08,-0.43,-1.45,0.31,-0.82,
0.058,-0.35,0.08,-0.43,-1.49,0.31,-0.85,
0.059,-0.35,0.08,-0.43,-1.51,0.31,-0.86,
0.061,-0.35,0.08,-0.43,-1.54,0.30,-0.88,
0.064,-0.48,0.31,-0.95,-1.54,0.30,-0.88,
0.064,-0.48,0.31,-0.95,-1.57,0.29,-0.90,
0.065,-0.48,0.31,-0.95,-1.60,0.27,-0.92,
0.069,-0.48,0.31,-0.95,-1.64,0.23,-0.95,
0.07,-0.48,0.31,-0.95,-1.66,0.21,-0.96,
0.071,-0.48,0.31,-0.95,-1.68,0.16,-0.98,
0.074,-0.62,0.37,-0.77,-1.68,0.16,-0.98,
0.074,-0.62,0.37,-0.77,-1.69,0.11,-1.00,
0.075,-0.62,0.37,-0.77,-1.71,0.07,-1.01,
0.078,-0.62,0.37,-0.77,-1.72,-0.00,-1.04,
0.079,-0.62,0.37,-0.77,-1.72,-0.02,-1.05,
0.081,-0.62,0.37,-0.77,-1.71,-0.07,-1.06,
0.083,-0.67,0.28,0.00,-1.71,-0.07,-1.06,
0.083,-0.67,0.28,0.00,-1.71,-0.10,-1.07,
0.086,-0.67,0.28,0.00,-1.71,-0.13,-1.09,
0.088,-0.67,0.28,0.00,-1.69,-0.17,-1.10,
0.089,-0.67,0.28,0.00,-1.69,-0.17,-1.11,
0.091,-0.67,0.28,0.00,-1.68,-0.19,-1.12,
0.093,-0.63,0.05,0.39,-1.68,-0.19,-1.12,
0.094,-0.63,0.05,0.39,-1.68,-0.21,-1.14,
0.095,-0.63,0.05,0.39,-1.68,-0.23,-1.15,
