
time,ax,ay,az,wx,wy,wz,
0.003,0.26,-0.08,-0.60,-0.03,-0.07,0.19,
0.004,0.26,-0.08,-0.60,-0.06,-0.08,0.19,
0.004,0.26,-0.08,-0.60,-0.09,-0.10,0.19,
0.005,0.26,-0.08,-0.60,-0.14,-0.13,0.19,
0.005,0.26,-0.08,-0.60,-0.17,-0.15,0.19,
0.005,0.26,-0.08,-0.60,-0.19,-0.17,0.20,
0.006,0.27,-0.03,-0.79,-0.19,-0.17,0.20,
0.006,0.27,-0.03,-0.79,-0.22,-0.19,0.20,
0.006,0.27,-0.03,-0.79,-0.25,-0.22,0.19,
0.009,0.27,-0.03,-0.79,-0.28,-0.24,0.19,
0.01,0.27,-0.03,-0.79,-0.30,-0.26,0.19,
0.01,0.27,-0.03,-0.79,-0.31,-0.26,0.19,
0.018,0.17,0.10,-0.41,-0.31,-0.26,0.19,
0.018,0.17,0.10,-0.41,-0.33,-0.26,0.19,
0.019,0.17,0.10,-0.41,-0.35,-0.26,0.19,
0.019,0.17,0.10,-0.41,-0.37,-0.26,0.19,
0.02,0.17,0.10,-0.41,-0.37,-0.26,0.19,
0.021,0.17,0.10,-0.41,-0.38,-0.27,0.19,
0.023,0.09,0.22,0.08,-0.38,-0.27,0.19,
0.023,0.09,0.22,0.08,-0.38,-0.27,0.19,
0.025,0.09,0.22,0.08,-0.38,-0.27,0.19,
0.028,0.09,0.22,0.08,-0.38,-0.27,0.19,
0.045,0.09,0.22,0.08,-0.38,-0.26,0.19,
0.046,0.09,0.22,0.08,-0.38,-0.26,0.19,
0.046,0.21,0.25,0.43,-0.38,-0.26,0.19,
0.047,0.21,0.25,0.43,-0.37,-0.25,0.18,
0.048,0.21,0.25,0.43,-0.36,-0.25,0.18,
0.049,0.21,0.25,0.43,-0.35,-0.24,0.17,
0.05,0.21,0.25,0.43,-0.34,-0.24,0.17,
0.05,0.21,0.25,0.43,-0.33,-0.24,0.17,
0.051,0.32,0.27,0.65,-0.33,-0.24,0.17,
0.053,0.32,0.27,0.65,-0.31,-0.23,0.16,
0.053,0.32,0.27,0.65,-0.30,-0.23,0.16,
0.054,0.32,0.27,0.65,-0.28,-0.22,0.14,
0.054,0.32,0.27,0.65,-0.26,-0.21,0.14,
0.055,0.32,0.27,0.65,-0.25,-0.21,0.14,
0.055,0.40,0.21,0.79,-0.25,-0.21,0.14,
0.055,0.40,0.21,0.79,-0.24,-0.20,0.13,
0.056,0.40,0.21,0.79,-0.22,-0.19,0.12,
0.06,0.40,0.21,0.79,-0.20,-0.18,0.11,
0.064,0.40,0.21,0.79,-0.18,-0.17,0.10,
0.064,0.40,0.21,0.79,-0.17,-0.16,0.10,
0.065,0.43,0.16,0.79,-0.17,-0.16,0.10,
0.065,0.43,0.16,0.79,-0.15,-0.15,0.09,
0.067,0.43,0.16,0.79,-0.14,-0.15,0.08,
0.068,0.43,0.16,0.79,-0.12,-0.15,0.07,
0.09,0.43,0.16,0.79,-0.10,-0.15,0.07,
0.094,0.43,0.16,0.79,-0.08,-0.16,0.06,
0.109,0.42,0.15,1.13,-0.08,-0.16,0.06,
0.109,0.42,0.15,1.13,-0.06,-0.17,0.05,
0.11,0.42,0.15,1.13,-0.03,-0.18,0.05,
0.111,0.42,0.15,1.13,-0.01,-0.18,0.04,
0.112,0.42,0.15,1.13,0.02,-0.19,0.03,
0.113,0.42,0.15,1.13,0.05,-0.19,0.03,
0.116,0.27,0.27,1.64,0.05,-0.19,0.03,
0.117,0.27,0.27,1.64,0.08,-0.19,0.02,
0.117,0.27,0.27,1.64,0.11,-0.18,0.02,
0.118,0.27,0.27,1.64,0.16,-0.14,0.02,
0.118,0.27,0.27,1.64,0.21,-0.08,0.02,
0.118,0.27,0.27,1.64,0.25,-0.08,0.04,
0.119,0.01,0.94,2.16,0.25,-0.08,0.04,
0.119,0.01,0.94,2.16,0.30,-0.13,0.07,
0.12,0.01,0.94,2.16,0.35,-0.14,0.09,
0.12,0.01,0.94,2.16,0.39,-0.12,0.11,
0.121,0.01,0.94,2.16,0.43,-0.09,0.12,
0.121,0.01,0.94,2.16,0.46,-0.07,0.13,
0.122,-0.32,0.97,1.77,0.46,-0.07,0.13,
0.122,-0.32,0.97,1.77,0.47,-0.06,0.14,
0.122,-0.32,0.97,1.77,0.49,-0.06,0.14,
0.123,-0.32,0.97,1.77,0.49,-0.07,0.14,
0.123,-0.32,0.97,1.77,0.49,-0.07,0.14,
0.124,-0.32,0.97,1.77,0.49,-0.08,0.13,
