
time,ax,ay,az,wx,wy,wz,
0.007,-0.45,0.19,1.27,0.09,0.11,0.13,
0.008,-0.45,0.19,1.27,0.10,0.11,0.14,
0.009,-0.45,0.19,1.27,0.11,0.12,0.14,
0.009,-0.45,0.19,1.27,0.11,0.12,0.15,
0.009,-0.53,0.12,0.80,0.11,0.12,0.15,
0.01,-0.53,0.12,0.80,0.11,0.12,0.16,
0.01,-0.53,0.12,0.80,0.12,0.12,0.17,
0.011,-0.53,0.12,0.80,0.12,0.12,0.18,
0.011,-0.53,0.12,0.80,0.12,0.12,0.19,
0.011,-0.53,0.12,0.80,0.12,0.11,0.20,
0.012,-0.61,0.07,0.34,0.12,0.11,0.20,
0.013,-0.61,0.07,0.34,0.12,0.10,0.21,
0.013,-0.61,0.07,0.34,0.11,0.09,0.22,
0.013,-0.61,0.07,0.34,0.11,0.08,0.23,
0.014,-0.61,0.07,0.34,0.10,0.07,0.24,
0.014,-0.61,0.07,0.34,0.09,0.06,0.26,
0.02,-0.59,0.03,0.03,0.09,0.06,0.26,
0.021,-0.59,0.03,0.03,0.09,0.05,0.27,
0.021,-0.59,0.03,0.03,0.08,0.04,0.27,
0.021,-0.59,0.03,0.03,0.07,0.03,0.28,
0.023,-0.59,0.03,0.03,0.06,0.01,0.29,
0.025,-0.59,0.03,0.03,0.05,0.00,0.30,
0.029,-0.43,0.05,-0.19,0.05,0.00,0.30,
0.03,-0.43,0.05,-0.19,0.04,-0.01,0.30,
0.03,-0.43,0.05,-0.19,0.02,-0.02,0.30,
0.03,-0.43,0.05,-0.19,0.01,-0.03,0.31,
0.038,-0.43,0.05,-0.19,0.00,-0.04,0.32,
0.039,-0.43,0.05,-0.19,-0.01,-0.06,0.32,
0.04,-0.21,0.14,-0.31,-0.01,-0.06,0.32,
0.041,-0.21,0.14,-0.31,-0.03,-0.07,0.32,
0.041,-0.21,0.14,-0.31,-0.04,-0.09,0.32,
0.041,-0.21,0.14,-0.31,-0.05,-0.10,0.32,
0.043,-0.21,0.14,-0.31,-0.07,-0.10,0.32,
0.044,-0.21,0.14,-0.31,-0.09,-0.11,0.31,
0.047,-0.02,0.21,-0.29,-0.09,-0.11,0.31,
0.048,-0.02,0.21,-0.29,-0.10,-0.11,0.29,
0.049,-0.02,0.21,-0.29,-0.12,-0.11,0.28,
0.066,-0.02,0.21,-0.29,-0.14,-0.10,0.27,
0.068,-0.02,0.21,-0.29,-0.16,-0.09,0.25,
0.068,-0.02,0.21,-0.29,-0.18,-0.08,0.24,
0.069,0.21,0.30,-0.19,-0.18,-0.08,0.24,
0.069,0.21,0.30,-0.19,-0.19,-0.07,0.22,
0.069,0.21,0.30,-0.19,-0.21,-0.05,0.21,
0.07,0.21,0.30,-0.19,-0.23,-0.04,0.19,
0.07,0.21,0.30,-0.19,-0.25,-0.02,0.18,
0.07,0.21,0.30,-0.19,-0.26,-0.01,0.17,
0.071,0.37,0.29,-0.07,-0.26,-0.01,0.17,
0.071,0.37,0.29,-0.07,-0.28,0.01,0.16,
0.071,0.37,0.29,-0.07,-0.30,0.03,0.14,
0.072,0.37,0.29,-0.07,-0.31,0.05,0.13,
0.098,0.37,0.29,-0.07,-0.33,0.06,0.12,
0.098,0.37,0.29,-0.07,-0.34,0.08,0.11,
0.099,0.44,0.27,0.16,-0.34,0.08,0.11,
0.099,0.44,0.27,0.16,-0.36,0.10,0.10,
0.099,0.44,0.27,0.16,-0.37,0.13,0.09,
0.1,0.44,0.27,0.16,-0.38,0.14,0.08,
0.1,0.44,0.27,0.16,-0.39,0.17,0.06,
0.1,0.44,0.27,0.16,-0.40,0.19,0.06,
0.1,0.35,0.20,0.38,-0.40,0.19,0.06,
0.101,0.35,0.20,0.38,-0.41,0.22,0.05,
0.101,0.35,0.20,0.38,-0.42,0.24,0.04,
0.101,0.35,0.20,0.38,-0.43,0.26,0.04,
0.102,0.35,0.20,0.38,-0.43,0.28,0.03,
0.102,0.35,0.20,0.38,-0.44,0.30,0.02,
0.102,0.10,0.18,0.49,-0.44,0.30,0.02,
0.103,0.10,0.18,0.49,-0.45,0.32,0.02,
0.103,0.10,0.18,0.49,-0.45,0.33,0.02,
0.103,0.10,0.18,0.49,-0.46,0.34,0.02,
0.104,0.10,0.18,0.49,-0.46,0.35,0.01,
0.115,0.10,0.18,0.49,-0.46,0.36,0.01,
0.118,-0.17,0.27,0.74,-0.46,0.36,0.01,
0.119,-0.17,0.27,0.74,-0.46,0.37,0.01,
0.12,-0.17,0.27,0.74,-0.46,0.37,0.01,
0.12,-0.17,0.27,0.74,-0.46,0.38,0.01,
0.121,-0.17,0.27,0.74,-0.45,0.38,0.01,
0.122,-0.17,0.27,0.74,-0.44,0.38,0.01,
0.122,-0.41,0.31,0.95,-0.44,0.38,0.01,
0.122,-0.41,0.31,0.95,-0.43,0.38,0.01,
0.123,-0.41,0.31,0.95,-0.43,0.37,0.01,
0.123,-0.41,0.31,0.95,-0.42,0.37,0.02,
0.123,-0.41,0.31,0.95,-0.41,0.36,0.02,
0.127,-0.41,0.31,0.95,-0.40,0.35,0.02,
0.128,-0.42,0.20,0.99,-0.40,0.35,0.02,
0.129,-0.42,0.20,0.99,-0.39,0.34,0.02,
0.129,-0.42,0.20,0.99,-0.38,0.33,0.02,
0.131,-0.42,0.20,0.99,-0.37,0.32,0.02,
0.145,-0.42,0.20,0.99,-0.37,0.32,0.03,
0.148,-0.42,0.20,0.99,-0.37,0.31,0.03,
0.149,-0.38,0.16,0.84,-0.37,0.31,0.03,
0.15,-0.38,0.16,0.84,-0.36,0.30,0.03,
0.151,-0.38,0.16,0.84,-0.36,0.30,0.03,
0.154,-0.38,0.16,0.84,-0.37,0.29,0.03,
0.155,-0.38,0.16,0.84,-0.37,0.29,0.03,
0.155,-0.38,0.16,0.84,-0.38,0.30,0.03,
0.156,-0.29,0.12,0.57,-0.38,0.30,0.03,
0.156,-0.29,0.12,0.57,-0.39,0.31,0.03,
0.157,-0.29,0.12,0.57,-0.41,0.32,0.03,
0.157,-0.29,0.12,0.57,-0.43,0.34,0.02,
0.157,-0.29,0.12,0.57,-0.46,0.36,0.02,
0.158,-0.29,0.12,0.57,-0.49,0.38,0.01,
0.161,-0.17,0.08,0.12,-0.49,0.38,0.01,
0.162,-0.17,0.08,0.12,-0.52,0.40,0.01,
0.163,-0.17,0.08,0.12,-0.55,0.43,-0.00,
0.163,-0.17,0.08,0.12,-0.59,0.45,-0.01,
0.164,-0.17,0.08,0.12,-0.63,0.48,-0.02,
0.164,-0.17,0.08,0.12,-0.67,0.51,-0.03,
0.196,-0.02,-0.06,-0.20,-0.67,0.51,-0.03,
0.196,-0.02,-0.06,-0.20,-0.71,0.54,-0.04,
0.197,-0.02,-0.06,-0.20,-0.75,0.57,-0.05,
0.197,-0.02,-0.06,-0.20,-0.80,0.60,-0.06,
0.197,-0.02,-0.06,-0.20,-0.84,0.64,-0.07,
0.198,-0.02,-0.06,-0.20,-0.89,0.67,-0.07,
0.198,-0.05,-0.07,-0.42,-0.89,0.67,-0.07,
0.199,-0.05,-0.07,-0.42,-0.94,0.71,-0.08,
0.199,-0.05,-0.07,-0.42,-0.98,0.75,-0.08,
0.2,-0.05,-0.07,-0.42,-1.02,0.78,-0.08,
0.2,-0.05,-0.07,-0.42,-1.06,0.81,-0.08,
0.2,-0.05,-0.07,-0.42,-1.10,0.85,-0.08,
0.201,-0.24,0.01,-0.32,-1.10,0.85,-0.08,
0.201,-0.24,0.01,-0.32,-1.13,0.87,-0.08,
0.202,-0.24,0.01,-0.32,-1.16,0.90,-0.08,
0.202,-0.24,0.01,-0.32,-1.19,0.92,-0.07,
0.203,-0.24,0.01,-0.32,-1.21,0.95,-0.07,
0.203,-0.24,0.01,-0.32,-1.23,0.97,-0.06,
0.203,-0.39,0.00,0.05,-1.23,0.97,-0.06,
0.204,-0.39,0.00,0.05,-1.25,1.00,-0.06,
0.204,-0.39,0.00,0.05,-1.27,1.02,-0.05,
0.205,-0.39,0.00,0.05,-1.29,1.04,-0.04,
0.205,-0.39,0.00,0.05,-1.30,1.05,-0.04,
0.206,-0.39,0.00,0.05,-1.31,1.06,-0.02,
0.216,-0.37,-0.13,0.35,-1.31,1.06,-0.02,
0.217,-0.37,-0.13,0.35,-1.32,1.07,-0.01,
0.217,-0.37,-0.13,0.35,-1.32,1.07,0.00,
0.218,-0.37,-0.13,0.35,-1.32,1.07,0.01,
0.218,-0.37,-0.13,0.35,-1.32,1.07,0.03,
0.218,-0.37,-0.13,0.35,-1.32,1.07,0.04,
0.218,-0.30,-0.29,0.67,-1.32,1.07,0.04,
0.219,-0.30,-0.29,0.67,-1.32,1.07,0.05,
0.219,-0.30,-0.29,0.67,-1.31,1.08,0.06,
0.237,-0.30,-0.29,0.67,-1.31,1.08,0.07,
0.238,-0.30,-0.29,0.67,-1.31,1.09,0.08,
0.238,-0.30,-0.29,0.67,-1.31,1.09,0.09,
0.238,-0.06,-0.27,0.75,-1.31,1.09,0.09,
0.238,-0.06,-0.27,0.75,-1.31,1.09,0.09,
0.238,-0.06,-0.27,0.75,-1.31,1.09,0.10,
0.239,-0.06,-0.27,0.75,-1.32,1.09,0.10,
0.239,-0.06,-0.27,0.75,-1.33,1.10,0.09,
0.239,-0.06,-0.27,0.75,-1.34,1.10,0.08,
0.239,0.46,-0.07,0.36,-1.34,1.10,0.08,
0.239,0.46,-0.07,0.36,-1.37,1.10,0.07,
0.24,0.46,-0.07,0.36,-1.39,1.10,0.05,
0.257,0.46,-0.07,0.36,-1.42,1.11,0.03,
0.257,0.46,-0.07,0.36,-1.46,1.11,0.00,
0.257,0.46,-0.07,0.36,-1.50,1.11,-0.03,
0.258,1.07,0.23,-0.43,-1.50,1.11,-0.03,
0.258,1.07,0.23,-0.43,-1.54,1.11,-0.06,
0.258,1.07,0.23,-0.43,-1.59,1.11,-0.10,
0.258,1.07,0.23,-0.43,-1.65,1.10,-0.14,
0.259,1.07,0.23,-0.43,-1.70,1.08,-0.18,
0.259,1.07,0.23,-0.43,-1.76,1.06,-0.23,
0.259,1.37,0.49,-1.11,-1.76,1.06,-0.23,
0.259,1.37,0.49,-1.11,-1.81,1.03,-0.27,
0.259,1.37,0.49,-1.11,-1.86,0.99,-0.31,
0.261,1.37,0.49,-1.11,-1.91,0.95,-0.35,
0.263,1.37,0.49,-1.11,-1.95,0.90,-0.38,
0.269,1.37,0.49,-1.11,-1.98,0.84,-0.42,
0.271,1.09,0.70,-0.94,-1.98,0.84,-0.42,
0.271,1.09,0.70,-0.94,-2.01,0.76,-0.45,
0.272,1.09,0.70,-0.94,-2.03,0.68,-0.48,
0.272,1.09,0.70,-0.94,-2.05,0.60,-0.51,
0.273,1.09,0.70,-0.94,-2.06,0.52,-0.53,
0.274,1.09,0.70,-0.94,-2.05,0.44,-0.55,
0.277,0.56,0.85,0.13,-2.05,0.44,-0.55,
0.278,0.56,0.85,0.13,-2.04,0.36,-0.57,
0.278,0.56,0.85,0.13,-2.02,0.28,-0.58,
0.281,0.56,0.85,0.13,-1.99,0.20,-0.59,
0.298,0.56,0.85,0.13,-1.95,0.12,-0.59,
0.3,0.56,0.85,0.13,-1.91,0.04,-0.59,
0.3,0.02,0.80,1.28,-1.91,0.04,-0.59,
0.301,0.02,0.80,1.28,-1.87,-0.03,-0.59,
0.301,0.02,0.80,1.28,-1.82,-0.11,-0.58,
0.302,0.02,0.80,1.28,-1.77,-0.18,-0.57,
0.302,0.02,0.80,1.28,-1.73,-0.25,-0.55,
0.302,0.02,0.80,1.28,-1.69,-0.33,-0.53,
0.303,-0.22,0.66,2.05,-1.69,-0.33,-0.53,
0.303,-0.22,0.66,2.05,-1.65,-0.50,-0.50,
0.303,-0.22,0.66,2.05,-1.62,-0.66,-0.46,
0.304,-0.22,0.66,2.05,-1.59,-0.76,-0.42,
0.304,-0.22,0.66,2.05,-1.56,-0.82,-0.38,
0.305,-0.22,0.66,2.05,-1.53,-0.87,-0.32,
0.317,-0.86,-0.19,1.58,-1.53,-0.87,-0.32,
0.319,-0.86,-0.19,1.58,-1.51,-0.87,-0.25,
0.319,-0.86,-0.19,1.58,-1.51,-0.82,-0.17,
0.32,-0.86,-0.19,1.58,-1.57,-0.66,-0.08,
0.321,-0.86,-0.19,1.58,-1.72,-0.34,-0.00,
0.321,-0.86,-0.19,1.58,-1.86,-0.01,0.03,
0.321,-1.33,-1.87,-1.37,-1.86,-0.01,0.03,
0.322,-1.33,-1.87,-1.37,-1.93,0.18,0.05,
0.322,-1.33,-1.87,-1.37,-1.97,0.33,0.08,
0.322,-1.33,-1.87,-1.37,-1.98,0.49,0.13,
0.323,-1.33,-1.87,-1.37,-1.99,0.63,0.18,
0.331,-1.33,-1.87,-1.37,-1.97,0.76,0.23,
0.333,-1.15,-1.17,-0.34,-1.97,0.76,0.23,
0.334,-1.15,-1.17,-0.34,-1.94,0.83,0.28,
0.337,-1.15,-1.17,-0.34,-1.90,0.88,0.33,
