
time,ax,ay,az,wx,wy,wz,
0.007,0.12,-0.44,-2.50,-1.13,0.02,-0.21,
0.008,-0.11,-0.46,-2.15,-1.13,0.02,-0.21,
0.008,-0.11,-0.46,-2.15,-1.15,0.01,-0.20,
0.009,-0.11,-0.46,-2.15,-1.19,-0.03,-0.18,
0.01,-0.11,-0.46,-2.15,-1.23,-0.06,-0.16,
0.011,-0.11,-0.46,-2.15,-1.26,-0.08,-0.15,
0.011,-0.11,-0.46,-2.15,-1.28,-0.09,-0.13,
0.012,-0.40,-0.23,-0.71,-1.28,-0.09,-0.13,
0.013,-0.40,-0.23,-0.71,-1.29,-0.09,-0.11,
0.013,-0.40,-0.23,-0.71,-1.30,-0.09,-0.10,
0.014,-0.40,-0.23,-0.71,-1.30,-0.07,-0.09,
0.015,-0.40,-0.23,-0.71,-1.29,-0.04,-0.08,
0.015,-0.40,-0.23,-0.71,-1.29,-0.01,-0.08,
0.015,-0.34,0.13,0.81,-1.29,-0.01,-0.08,
0.016,-0.34,0.13,0.81,-1.27,0.03,-0.07,
0.017,-0.34,0.13,0.81,-1.25,0.06,-0.08,
0.017,-0.34,0.13,0.81,-1.23,0.10,-0.09,
0.018,-0.34,0.13,0.81,-1.19,0.14,-0.10,
0.018,-0.34,0.13,0.81,-1.16,0.19,-0.11,
0.019,0.14,0.33,2.45,-1.16,0.19,-0.11,
0.019,0.14,0.33,2.45,-1.11,0.24,-0.13,
0.019,0.14,0.33,2.45,-1.06,0.30,-0.16,
0.02,0.14,0.33,2.45,-1.01,0.36,-0.19,
0.02,0.14,0.33,2.45,-0.96,0.42,-0.22,
0.032,0.14,0.33,2.45,-0.91,0.48,-0.24,
0.034,0.45,0.35,3.47,-0.91,0.48,-0.24,
0.035,0.45,0.35,3.47,-0.85,0.54,-0.27,
0.035,0.45,0.35,3.47,-0.80,0.60,-0.31,
0.036,0.45,0.35,3.47,-0.74,0.67,-0.34,
0.037,0.45,0.35,3.47,-0.69,0.74,-0.37,
0.037,0.45,0.35,3.47,-0.62,0.85,-0.42,
0.038,0.52,0.28,3.71,-0.62,0.85,-0.42,
0.038,0.52,0.28,3.71,-0.60,0.89,-0.44,
0.038,0.52,0.28,3.71,-0.56,0.97,-0.47,
0.039,0.52,0.28,3.71,-0.53,1.06,-0.50,
0.039,0.52,0.28,3.71,-0.51,1.14,-0.53,
0.056,0.52,0.28,3.71,-0.49,1.22,-0.57,
0.058,0.24,0.37,3.05,-0.49,1.22,-0.57,
0.059,0.24,0.37,3.05,-0.47,1.30,-0.60,
0.06,0.24,0.37,3.05,-0.46,1.38,-0.63,
0.061,0.24,0.37,3.05,-0.46,1.44,-0.66,
0.062,0.24,0.37,3.05,-0.46,1.50,-0.68,
0.062,0.24,0.37,3.05,-0.47,1.55,-0.71,
0.064,-0.29,0.49,2.26,-0.47,1.55,-0.71,
0.064,-0.29,0.49,2.26,-0.47,1.59,-0.73,
0.065,-0.29,0.49,2.26,-0.49,1.62,-0.75,
0.066,-0.29,0.49,2.26,-0.50,1.65,-0.77,
0.067,-0.29,0.49,2.26,-0.51,1.68,-0.79,
0.068,-0.29,0.49,2.26,-0.53,1.72,-0.81,
0.069,-0.70,0.47,1.66,-0.53,1.72,-0.81,
0.069,-0.70,0.47,1.66,-0.54,1.73,-0.82,
0.07,-0.70,0.47,1.66,-0.55,1.75,-0.83,
0.07,-0.70,0.47,1.66,-0.57,1.78,-0.83,
0.07,-0.70,0.47,1.66,-0.59,1.81,-0.84,
0.071,-0.70,0.47,1.66,-0.61,1.84,-0.84,
0.073,-0.67,0.20,0.87,-0.61,1.84,-0.84,
0.073,-0.67,0.20,0.87,-0.64,1.87,-0.85,
0.074,-0.67,0.20,0.87,-0.67,1.91,-0.85,
0.091,-0.67,0.20,0.87,-0.71,1.95,-0.86,
0.092,-0.67,0.20,0.87,-0.76,1.98,-0.87,
0.093,-0.67,0.20,0.87,-0.85,2.02,-0.90,
0.094,-0.05,-0.08,-0.34,-0.85,2.02,-0.90,
0.094,-0.05,-0.08,-0.34,-0.88,2.02,-0.90,
0.095,-0.05,-0.08,-0.34,-0.94,2.03,-0.93,
0.096,-0.05,-0.08,-0.34,-1.02,2.02,-0.95,
0.097,-0.05,-0.08,-0.34,-1.09,2.00,-0.98,
0.097,-0.05,-0.08,-0.34,-1.18,1.96,-1.01,
0.098,0.54,-0.18,-1.20,-1.18,1.96,-1.01,
0.098,0.54,-0.18,-1.20,-1.26,1.90,-1.04,
0.099,0.54,-0.18,-1.20,-1.35,1.80,-1.07,
0.099,0.54,-0.18,-1.20,-1.46,1.61,-1.11,
0.099,0.54,-0.18,-1.20,-1.56,1.44,-1.14,
0.103,0.54,-0.18,-1.20,-1.66,1.33,-1.18,
0.104,1.19,-0.34,-1.39,-1.66,1.33,-1.18,
0.105,1.19,-0.34,-1.39,-1.76,1.24,-1.21,
0.105,1.19,-0.34,-1.39,-1.84,1.14,-1.23,
0.131,1.19,-0.34,-1.39,-1.95,1.00,-1.26,
0.135,1.19,-0.34,-1.39,-1.98,0.96,-1.28,
0.136,1.19,-0.34,-1.39,-2.04,0.88,-1.30,
0.136,1.47,-0.45,-1.62,-2.04,0.88,-1.30,
0.138,1.47,-0.45,-1.62,-2.10,0.81,-1.33,
0.139,1.47,-0.45,-1.62,-2.16,0.73,-1.35,
0.139,1.47,-0.45,-1.62,-2.21,0.65,-1.38,
0.14,1.47,-0.45,-1.62,-2.26,0.57,-1.40,
0.14,1.47,-0.45,-1.62,-2.32,0.44,-1.44,
0.141,0.79,-0.19,-0.67,-2.32,0.44,-1.44,
0.145,0.79,-0.19,-0.67,-2.35,0.40,-1.45,
0.145,0.79,-0.19,-0.67,-2.39,0.32,-1.46,
0.148,0.79,-0.19,-0.67,-2.42,0.26,-1.47,
0.149,0.79,-0.19,-0.67,-2.44,0.20,-1.47,
0.15,0.79,-0.19,-0.67,-2.46,0.14,-1.46,
0.15,-0.36,0.34,0.18,-2.46,0.14,-1.46,
0.151,-0.36,0.34,0.18,-2.46,0.13,-1.45,
0.151,-0.36,0.34,0.18,-2.46,0.12,-1.42,
0.152,-0.36,0.34,0.18,-2.44,0.11,-1.39,
0.152,-0.36,0.34,0.18,-2.41,0.10,-1.35,
0.153,-0.36,0.34,0.18,-2.34,0.09,-1.28,
0.154,-1.32,0.80,1.03,-2.34,0.09,-1.28,
0.154,-1.32,0.80,1.03,-2.32,0.09,-1.26,
0.155,-1.32,0.80,1.03,-2.28,0.07,-1.20,
0.192,-1.32,0.80,1.03,-2.23,0.05,-1.15,
0.192,-1.32,0.80,1.03,-2.18,0.04,-1.09,
0.193,-1.32,0.80,1.03,-2.10,0.01,-1.01,
0.193,-1.49,0.55,1.13,-2.10,0.01,-1.01,
0.193,-1.49,0.55,1.13,-2.08,0.01,-0.98,
0.194,-1.49,0.55,1.13,-2.02,-0.02,-0.92,
0.194,-1.49,0.55,1.13,-1.97,-0.05,-0.86,
0.195,-1.49,0.55,1.13,-1.92,-0.10,-0.80,
0.195,-1.49,0.55,1.13,-1.85,-0.18,-0.72,
0.196,-1.07,0.00,0.84,-1.85,-0.18,-0.72,
0.196,-1.07,0.00,0.84,-1.83,-0.21,-0.69,
0.196,-1.07,0.00,0.84,-1.79,-0.26,-0.64,
0.197,-1.07,0.00,0.84,-1.76,-0.32,-0.58,
0.197,-1.07,0.00,0.84,-1.74,-0.37,-0.53,
0.198,-1.07,0.00,0.84,-1.71,-0.47,-0.45,
0.198,-0.55,-0.71,-0.01,-1.71,-0.47,-0.45,
0.199,-0.55,-0.71,-0.01,-1.70,-0.50,-0.43,
0.199,-0.55,-0.71,-0.01,-1.69,-0.56,-0.38,
0.199,-0.55,-0.71,-0.01,-1.69,-0.64,-0.33,
0.2,-0.55,-0.71,-0.01,-1.70,-0.71,-0.29,
0.2,-0.55,-0.71,-0.01,-1.72,-0.85,-0.22,
0.201,-0.04,-1.29,-0.95,-1.72,-0.85,-0.22,
0.201,-0.04,-1.29,-0.95,-1.73,-0.90,-0.19,
0.202,-0.04,-1.29,-0.95,-1.75,-1.01,-0.15,
0.202,-0.04,-1.29,-0.95,-1.77,-1.13,-0.10,
0.202,-0.04,-1.29,-0.95,-1.78,-1.26,-0.06,
0.203,-0.04,-1.29,-0.95,-1.81,-1.44,0.01,
0.203,0.03,-1.41,-1.14,-1.81,-1.44,0.01,
0.204,0.03,-1.41,-1.14,-1.81,-1.49,0.03,
0.204,0.03,-1.41,-1.14,-1.82,-1.60,0.07,
0.204,0.03,-1.41,-1.14,-1.82,-1.69,0.11,
0.205,0.03,-1.41,-1.14,-1.81,-1.77,0.15,
0.205,0.03,-1.41,-1.14,-1.79,-1.84,0.20,
0.206,-0.15,-0.99,-0.78,-1.79,-1.84,0.20,
0.206,-0.15,-0.99,-0.78,-1.78,-1.86,0.22,
0.206,-0.15,-0.99,-0.78,-1.76,-1.89,0.25,
0.207,-0.15,-0.99,-0.78,-1.73,-1.90,0.28,
0.211,-0.15,-0.99,-0.78,-1.70,-1.90,0.31,
0.212,-0.15,-0.99,-0.78,-1.64,-1.90,0.35,
0.213,-0.36,-0.53,-0.41,-1.64,-1.90,0.35,
0.215,-0.36,-0.53,-0.41,-1.62,-1.89,0.36,
0.216,-0.36,-0.53,-0.41,-1.58,-1.87,0.39,
0.216,-0.36,-0.53,-0.41,-1.53,-1.85,0.41,
0.218,-0.36,-0.53,-0.41,-1.48,-1.83,0.43,
0.221,-0.36,-0.53,-0.41,-1.47,-1.68,0.47,
0.222,-0.38,-0.21,-0.48,-1.47,-1.68,0.47,
0.223,-0.38,-0.21,-0.48,-1.50,-1.55,0.49,
0.224,-0.38,-0.21,-0.48,-1.65,-1.17,0.49,
0.231,-0.38,-0.21,-0.48,-1.80,-0.79,0.46,
0.231,-0.38,-0.21,-0.48,-1.87,-0.60,0.44,
0.232,-0.38,-0.21,-0.48,-1.87,-0.50,0.44,
0.232,-0.07,0.31,-1.33,-1.87,-0.50,0.44,
0.232,-0.07,0.31,-1.33,-1.88,-0.47,0.45,
0.234,-0.07,0.31,-1.33,-1.89,-0.41,0.47,
0.236,-0.07,0.31,-1.33,-1.92,-0.36,0.51,
0.238,-0.07,0.31,-1.33,-1.94,-0.36,0.55,
0.253,-0.07,0.31,-1.33,-1.97,-0.44,0.60,
0.255,-0.13,0.74,-0.26,-1.97,-0.44,0.60,
0.256,-0.13,0.74,-0.26,-1.98,-0.48,0.62,
0.256,-0.13,0.74,-0.26,-2.00,-0.57,0.66,
0.257,-0.13,0.74,-0.26,-2.03,-0.67,0.70,
0.258,-0.13,0.74,-0.26,-2.05,-0.77,0.73,
0.258,-0.13,0.74,-0.26,-2.08,-0.94,0.78,
0.259,0.35,1.29,0.33,-2.08,-0.94,0.78,
0.26,0.35,1.29,0.33,-2.09,-1.00,0.79,
0.261,0.35,1.29,0.33,-2.10,-1.11,0.82,
0.262,0.35,1.29,0.33,-2.11,-1.22,0.85,
0.262,0.35,1.29,0.33,-2.11,-1.32,0.87,
0.263,0.35,1.29,0.33,-2.10,-1.44,0.91,
0.287,0.70,1.35,0.87,-2.10,-1.44,0.91,
0.289,0.70,1.35,0.87,-2.10,-1.47,0.92,
0.289,0.70,1.35,0.87,-2.08,-1.53,0.94,
0.289,0.70,1.35,0.87,-2.06,-1.57,0.96,
0.29,0.70,1.35,0.87,-2.04,-1.60,0.98,
0.29,0.70,1.35,0.87,-2.00,-1.62,1.00,
0.29,0.92,1.15,0.86,-2.00,-1.62,1.00,
0.291,0.92,1.15,0.86,-1.98,-1.62,1.01,
0.291,0.92,1.15,0.86,-1.95,-1.62,1.03,
0.292,0.92,1.15,0.86,-1.90,-1.61,1.05,
0.293,0.92,1.15,0.86,-1.86,-1.59,1.08,
0.294,0.92,1.15,0.86,-1.78,-1.56,1.12,
0.295,0.71,0.88,0.35,-1.78,-1.56,1.12,
0.295,0.71,0.88,0.35,-1.76,-1.55,1.13,
0.296,0.71,0.88,0.35,-1.70,-1.53,1.16,
0.296,0.71,0.88,0.35,-1.63,-1.51,1.20,
0.297,0.71,0.88,0.35,-1.56,-1.50,1.24,
0.297,0.71,0.88,0.35,-1.45,-1.51,1.29,
0.298,0.45,0.65,-0.11,-1.45,-1.51,1.29,
0.298,0.45,0.65,-0.11,-1.41,-1.51,1.31,
0.299,0.45,0.65,-0.11,-1.32,-1.52,1.35,
0.299,0.45,0.65,-0.11,-1.23,-1.55,1.39,
0.299,0.45,0.65,-0.11,-1.13,-1.58,1.43,
0.302,0.45,0.65,-0.11,-0.98,-1.64,1.49,
0.304,0.29,0.33,-0.23,-0.98,-1.64,1.49,
0.305,0.29,0.33,-0.23,-0.93,-1.66,1.51,
0.306,0.29,0.33,-0.23,-0.82,-1.70,1.55,
0.307,0.29,0.33,-0.23,-0.71,-1.75,1.59,
0.309,0.29,0.33,-0.23,-0.60,-1.80,1.62,
0.313,0.29,0.33,-0.23,-0.42,-1.89,1.67,
0.315,0.12,0.15,-0.14,-0.42,-1.89,1.67,
0.346,0.12,0.15,-0.14,-0.36,-1.92,1.69,
0.348,0.12,0.15,-0.14,-0.24,-2.00,1.72,
0.351,0.12,0.15,-0.14,-0.11,-2.09,1.74,
0.352,0.12,0.15,-0.14,0.03,-2.19,1.77,
0.352,0.12,0.15,-0.14,0.25,-2.36,1.81,
0.353,-0.10,-0.06,0.40,0.25,-2.36,1.81,
0.353,-0.10,-0.06,0.40,0.32,-2.42,1.82,
0.354,-0.10,-0.06,0.40,0.47,-2.55,1.84,
0.354,-0.10,-0.06,0.40,0.79,-2.83,1.89,
0.355,-0.10,-0.06,0.40,0.79,-2.83,1.89,
0.355,-0.10,-0.06,0.40,1.03,-3.03,1.94,
0.355,-0.55,-0.32,0.78,1.03,-3.03,1.94,
0.356,-0.55,-0.32,0.78,1.11,-3.10,1.95,
0.356,-0.55,-0.32,0.78,1.26,-3.24,1.98,
0.357,-0.55,-0.32,0.78,1.42,-3.37,2.01,
0.357,-0.55,-0.32,0.78,1.58,-3.51,2.03,
0.358,-0.55,-0.32,0.78,1.81,-3.72,2.07,
0.358,-0.95,-0.50,0.58,1.81,-3.72,2.07,
0.359,-0.95,-0.50,0.58,1.89,-3.79,2.08,
0.359,-0.95,-0.50,0.58,2.04,-3.94,2.11,
0.359,-0.95,-0.50,0.58,2.19,-4.08,2.13,
0.36,-0.95,-0.50,0.58,2.34,-4.20,2.15,
0.36,-0.95,-0.50,0.58,2.54,-4.24,2.18,
0.361,-1.36,-0.78,0.30,2.54,-4.24,2.18,
0.361,-1.36,-0.78,0.30,2.60,-4.21,2.20,
0.362,-1.36,-0.78,0.30,2.70,-4.08,2.22,
0.362,-1.36,-0.78,0.30,2.79,-3.88,2.24,
0.362,-1.36,-0.78,0.30,2.85,-3.61,2.25,
0.363,-1.36,-0.78,0.30,2.85,-3.11,2.26,
0.363,-1.05,-1.03,0.27,2.85,-3.11,2.26,
0.364,-1.05,-1.03,0.27,2.82,-2.94,2.26,
0.364,-1.05,-1.03,0.27,2.74,-2.63,2.25,
0.373,-1.05,-1.03,0.27,2.61,-2.43,2.25,
0.375,-1.05,-1.03,0.27,2.45,-2.35,2.23,
0.377,-1.05,-1.03,0.27,2.14,-2.48,2.14,
0.381,-0.79,-1.45,-1.44,2.14,-2.48,2.14,
0.381,-0.79,-1.45,-1.44,2.01,-2.57,2.09,
0.382,-0.79,-1.45,-1.44,1.74,-2.75,1.97,
0.383,-0.79,-1.45,-1.44,1.44,-2.85,1.83,
0.383,-0.79,-1.45,-1.44,1.15,-2.82,1.66,
0.384,-0.79,-1.45,-1.44,0.75,-2.51,1.36,
0.384,0.86,-0.57,-2.32,0.75,-2.51,1.36,
