
time,ax,ay,az,wx,wy,wz,
0.002,-0.55,0.01,0.71,0.72,-0.51,0.37,
0.003,-0.55,0.01,0.71,0.72,-0.50,0.43,
0.003,-0.62,-0.05,0.18,0.72,-0.50,0.43,
0.004,-0.62,-0.05,0.18,0.71,-0.50,0.49,
0.004,-0.62,-0.05,0.18,0.69,-0.50,0.57,
0.004,-0.62,-0.05,0.18,0.68,-0.49,0.60,
0.005,-0.62,-0.05,0.18,0.66,-0.49,0.66,
0.005,-0.62,-0.05,0.18,0.65,-0.48,0.72,
0.005,-0.56,-0.08,-0.39,0.65,-0.48,0.72,
0.005,-0.56,-0.08,-0.39,0.62,-0.47,0.78,
0.006,-0.56,-0.08,-0.39,0.59,-0.46,0.87,
0.006,-0.56,-0.08,-0.39,0.57,-0.46,0.90,
0.012,-0.56,-0.08,-0.39,0.55,-0.45,0.97,
0.013,-0.56,-0.08,-0.39,0.52,-0.44,1.03,
0.013,-0.39,-0.18,-0.79,0.52,-0.44,1.03,
0.013,-0.39,-0.18,-0.79,0.49,-0.41,1.10,
0.021,-0.39,-0.18,-0.79,0.44,-0.37,1.19,
0.021,-0.39,-0.18,-0.79,0.42,-0.35,1.22,
0.022,-0.39,-0.18,-0.79,0.39,-0.32,1.28,
0.022,-0.39,-0.18,-0.79,0.35,-0.28,1.34,
0.022,-0.50,-0.02,-1.08,0.35,-0.28,1.34,
0.023,-0.50,-0.02,-1.08,0.31,-0.24,1.39,
0.025,-0.50,-0.02,-1.08,0.26,-0.18,1.48,
0.026,-0.50,-0.02,-1.08,0.24,-0.15,1.51,
0.028,-0.50,-0.02,-1.08,0.21,-0.10,1.57,
0.05,-0.50,-0.02,-1.08,0.18,-0.05,1.62,
0.051,-0.92,-0.37,-0.74,0.18,-0.05,1.62,
0.052,-0.92,-0.37,-0.74,0.15,-0.01,1.66,
0.052,-0.92,-0.37,-0.74,0.09,0.05,1.71,
0.052,-0.92,-0.37,-0.74,0.08,0.07,1.73,
0.053,-0.92,-0.37,-0.74,0.05,0.10,1.75,
0.053,-0.92,-0.37,-0.74,0.02,0.13,1.77,
0.054,-0.57,-0.53,-0.51,0.02,0.13,1.77,
0.054,-0.57,-0.53,-0.51,-0.01,0.17,1.78,
0.054,-0.57,-0.53,-0.51,-0.05,0.22,1.78,
0.055,-0.57,-0.53,-0.51,-0.07,0.24,1.78,
0.055,-0.57,-0.53,-0.51,-0.09,0.26,1.77,
0.055,-0.57,-0.53,-0.51,-0.12,0.29,1.76,
0.056,-0.02,-0.56,-0.50,-0.12,0.29,1.76,
0.056,-0.02,-0.56,-0.50,-0.14,0.31,1.74,
0.056,-0.02,-0.56,-0.50,-0.18,0.33,1.71,
0.057,-0.02,-0.56,-0.50,-0.19,0.33,1.69,
0.077,-0.02,-0.56,-0.50,-0.21,0.33,1.66,
0.078,-0.02,-0.56,-0.50,-0.23,0.32,1.63,
0.078,0.65,-0.36,-0.74,-0.23,0.32,1.63,
0.079,0.65,-0.36,-0.74,-0.26,0.31,1.59,
0.079,0.65,-0.36,-0.74,-0.28,0.29,1.52,
0.08,0.65,-0.36,-0.74,-0.29,0.28,1.49,
0.08,0.65,-0.36,-0.74,-0.31,0.26,1.43,
0.08,0.65,-0.36,-0.74,-0.32,0.24,1.37,
0.08,1.53,-0.04,-0.94,-0.32,0.24,1.37,
0.081,1.53,-0.04,-0.94,-0.32,0.22,1.31,
0.081,1.53,-0.04,-0.94,-0.33,0.19,1.16,
0.082,1.53,-0.04,-0.94,-0.32,0.19,1.12,
0.082,1.53,-0.04,-0.94,-0.32,0.18,1.08,
0.082,1.53,-0.04,-0.94,-0.31,0.16,0.99,
0.094,2.20,0.35,-0.65,-0.31,0.16,0.99,
0.095,2.20,0.35,-0.65,-0.30,0.14,0.87,
0.095,2.20,0.35,-0.65,-0.28,0.12,0.79,
0.096,2.20,0.35,-0.65,-0.27,0.11,0.74,
0.096,2.20,0.35,-0.65,-0.25,0.08,0.66,
0.096,2.20,0.35,-0.65,-0.22,0.06,0.57,
