
time,ax,ay,az,wx,wy,wz,
0.003,-0.67,-0.11,-0.92,-0.27,-0.01,0.32,
0.004,-0.67,-0.11,-0.92,-0.27,-0.05,0.32,
0.004,-0.67,-0.11,-0.92,-0.27,-0.06,0.32,
0.005,-0.33,0.18,-0.17,-0.27,-0.06,0.32,
0.005,-0.33,0.18,-0.17,-0.27,-0.09,0.31,
0.005,-0.33,0.18,-0.17,-0.27,-0.11,0.30,
0.006,-0.33,0.18,-0.17,-0.25,-0.14,0.29,
0.006,-0.33,0.18,-0.17,-0.23,-0.16,0.28,
0.006,-0.33,0.18,-0.17,-0.23,-0.16,0.27,
0.007,0.11,0.39,0.75,-0.23,-0.16,0.27,
0.007,0.11,0.39,0.75,-0.21,-0.17,0.26,
0.007,0.11,0.39,0.75,-0.18,-0.17,0.24,
0.01,0.11,0.39,0.75,-0.15,-0.17,0.22,
0.011,0.11,0.39,0.75,-0.12,-0.15,0.20,
0.013,0.11,0.39,0.75,-0.11,-0.15,0.19,
0.015,0.55,0.35,1.56,-0.11,-0.15,0.19,
0.015,0.55,0.35,1.56,-0.08,-0.13,0.17,
0.017,0.55,0.35,1.56,-0.05,-0.11,0.15,
0.022,0.55,0.35,1.56,-0.00,-0.06,0.13,
0.023,0.55,0.35,1.56,0.02,-0.04,0.11,
0.023,0.55,0.35,1.56,0.04,-0.03,0.11,
0.025,0.70,0.24,1.75,0.04,-0.03,0.11,
0.025,0.70,0.24,1.75,0.06,0.00,0.09,
0.027,0.70,0.24,1.75,0.09,0.03,0.08,
0.03,0.70,0.24,1.75,0.12,0.06,0.06,
0.031,0.70,0.24,1.75,0.13,0.08,0.05,
0.033,0.70,0.24,1.75,0.14,0.09,0.05,
0.035,0.61,0.18,1.41,0.14,0.09,0.05,
0.036,0.61,0.18,1.41,0.15,0.11,0.04,
0.042,0.61,0.18,1.41,0.16,0.12,0.03,
0.042,0.61,0.18,1.41,0.17,0.15,0.02,
0.043,0.61,0.18,1.41,0.18,0.16,0.02,
0.045,0.61,0.18,1.41,0.18,0.17,0.02,
0.046,0.36,0.24,0.82,0.18,0.17,0.02,
0.046,0.36,0.24,0.82,0.18,0.18,0.02,
0.046,0.36,0.24,0.82,0.18,0.19,0.02,
0.05,0.36,0.24,0.82,0.17,0.19,0.02,
0.051,0.36,0.24,0.82,0.17,0.19,0.02,
0.073,0.36,0.24,0.82,0.17,0.19,0.02,
0.074,0.06,0.25,0.24,0.17,0.19,0.02,
0.074,0.06,0.25,0.24,0.16,0.18,0.02,
0.075,0.06,0.25,0.24,0.15,0.18,0.03,
0.075,0.06,0.25,0.24,0.14,0.17,0.04,
0.075,0.06,0.25,0.24,0.13,0.16,0.04,
0.076,0.06,0.25,0.24,0.12,0.15,0.04,
0.076,-0.11,0.23,-0.12,0.12,0.15,0.04,
0.076,-0.11,0.23,-0.12,0.11,0.14,0.05,
0.077,-0.11,0.23,-0.12,0.10,0.13,0.05,
0.077,-0.11,0.23,-0.12,0.08,0.12,0.06,
0.084,-0.11,0.23,-0.12,0.07,0.11,0.06,
0.088,-0.11,0.23,-0.12,0.07,0.10,0.06,
0.092,-0.11,0.19,-0.29,0.07,0.10,0.06,
0.093,-0.11,0.19,-0.29,0.05,0.09,0.07,
0.094,-0.11,0.19,-0.29,0.04,0.09,0.08,
0.094,-0.11,0.19,-0.29,0.03,0.06,0.08,
0.095,-0.11,0.19,-0.29,0.02,0.05,0.09,
0.096,-0.11,0.19,-0.29,0.01,0.05,0.09,
0.096,-0.08,0.15,-0.37,0.01,0.05,0.09,
0.097,-0.08,0.15,-0.37,0.00,0.04,0.10,
0.097,-0.08,0.15,-0.37,-0.01,0.03,0.10,
0.098,-0.08,0.15,-0.37,-0.02,0.01,0.11,
0.098,-0.08,0.15,-0.37,-0.03,0.00,0.11,
0.099,-0.08,0.15,-0.37,-0.04,-0.00,0.11,
0.099,-0.02,0.18,-0.33,-0.04,-0.00,0.11,
0.1,-0.02,0.18,-0.33,-0.04,-0.01,0.11,
0.1,-0.02,0.18,-0.33,-0.05,-0.03,0.11,
0.101,-0.02,0.18,-0.33,-0.06,-0.04,0.11,
0.102,-0.02,0.18,-0.33,-0.07,-0.05,0.11,
0.103,-0.02,0.18,-0.33,-0.07,-0.06,0.11,
0.115,0.06,0.22,-0.24,-0.07,-0.06,0.11,
0.117,0.06,0.22,-0.24,-0.08,-0.07,0.11,
0.118,0.06,0.22,-0.24,-0.08,-0.09,0.11,
0.118,0.06,0.22,-0.24,-0.08,-0.10,0.10,
0.12,0.06,0.22,-0.24,-0.09,-0.12,0.10,
0.12,0.06,0.22,-0.24,-0.09,-0.13,0.10,
0.121,0.11,0.23,-0.08,-0.09,-0.13,0.10,
0.122,0.11,0.23,-0.08,-0.09,-0.15,0.09,
0.122,0.11,0.23,-0.08,-0.09,-0.16,0.09,
0.123,0.11,0.23,-0.08,-0.09,-0.17,0.09,
0.123,0.11,0.23,-0.08,-0.09,-0.18,0.08,
0.124,0.11,0.23,-0.08,-0.09,-0.19,0.08,
0.126,0.11,0.26,0.19,-0.09,-0.19,0.08,
0.126,0.11,0.26,0.19,-0.09,-0.19,0.07,
0.127,0.11,0.26,0.19,-0.09,-0.20,0.07,
0.138,0.11,0.26,0.19,-0.09,-0.20,0.06,
0.141,0.11,0.26,0.19,-0.08,-0.20,0.06,
0.142,0.11,0.26,0.19,-0.08,-0.20,0.05,
0.143,0.16,0.24,0.40,-0.08,-0.20,0.05,
0.144,0.16,0.24,0.40,-0.08,-0.20,0.05,
0.144,0.16,0.24,0.40,-0.08,-0.20,0.04,
0.145,0.16,0.24,0.40,-0.08,-0.20,0.04,
0.146,0.16,0.24,0.40,-0.08,-0.20,0.03,
0.146,0.16,0.24,0.40,-0.07,-0.19,0.03,
0.147,0.23,0.16,0.49,-0.07,-0.19,0.03,
0.148,0.23,0.16,0.49,-0.07,-0.18,0.02,
0.148,0.23,0.16,0.49,-0.07,-0.18,0.01,
0.171,0.23,0.16,0.49,-0.07,-0.17,0.01,
0.172,0.23,0.16,0.49,-0.07,-0.16,0.00,
0.173,0.23,0.16,0.49,-0.07,-0.15,-0.01,
0.173,0.23,0.16,0.52,-0.07,-0.15,-0.01,
0.173,0.23,0.16,0.52,-0.08,-0.14,-0.01,
0.174,0.23,0.16,0.52,-0.08,-0.13,-0.02,
0.174,0.23,0.16,0.52,-0.08,-0.12,-0.03,
0.174,0.23,0.16,0.52,-0.09,-0.11,-0.03,
0.175,0.23,0.16,0.52,-0.09,-0.10,-0.04,
0.175,0.27,0.18,0.50,-0.09,-0.10,-0.04,
0.175,0.27,0.18,0.50,-0.09,-0.09,-0.05,
0.176,0.27,0.18,0.50,-0.09,-0.08,-0.06,
0.176,0.27,0.18,0.50,-0.10,-0.07,-0.07,
0.176,0.27,0.18,0.50,-0.11,-0.06,-0.08,
0.177,0.27,0.18,0.50,-0.11,-0.05,-0.09,
0.192,0.30,0.26,0.56,-0.11,-0.05,-0.09,
0.193,0.30,0.26,0.56,-0.11,-0.04,-0.10,
0.193,0.30,0.26,0.56,-0.12,-0.03,-0.11,
0.194,0.30,0.26,0.56,-0.13,-0.02,-0.12,
0.194,0.30,0.26,0.56,-0.14,-0.01,-0.13,
0.195,0.30,0.26,0.56,-0.15,0.01,-0.13,
0.195,0.21,0.23,0.59,-0.15,0.01,-0.13,
0.195,0.21,0.23,0.59,-0.16,0.02,-0.14,
0.196,0.21,0.23,0.59,-0.17,0.04,-0.15,
0.196,0.21,0.23,0.59,-0.19,0.07,-0.17,
0.196,0.21,0.23,0.59,-0.19,0.08,-0.17,
0.197,0.21,0.23,0.59,-0.20,0.10,-0.18,
0.197,0.20,0.27,0.76,-0.20,0.10,-0.18,
0.197,0.20,0.27,0.76,-0.22,0.13,-0.19,
