
time,ax,ay,az,wx,wy,wz,
0.003,0.17,0.12,-2.30,-0.47,-0.06,0.52,
0.004,0.17,0.12,-2.30,-0.49,-0.05,0.52,
0.004,0.33,0.13,-2.49,-0.49,-0.05,0.52,
0.004,0.33,0.13,-2.49,-0.52,-0.04,0.51,
0.005,0.33,0.13,-2.49,-0.54,-0.04,0.51,
0.005,0.33,0.13,-2.49,-0.56,-0.03,0.51,
0.005,0.33,0.13,-2.49,-0.58,-0.03,0.51,
0.022,0.33,0.13,-2.49,-0.61,-0.02,0.51,
0.023,0.21,0.30,-2.64,-0.61,-0.02,0.51,
0.023,0.21,0.30,-2.64,-0.63,-0.02,0.51,
0.024,0.21,0.30,-2.64,-0.65,-0.01,0.51,
0.024,0.21,0.30,-2.64,-0.67,-0.01,0.51,
0.024,0.21,0.30,-2.64,-0.69,-0.00,0.52,
0.024,0.21,0.30,-2.64,-0.70,0.01,0.52,
0.025,0.06,0.39,-2.55,-0.70,0.01,0.52,
0.025,0.06,0.39,-2.55,-0.72,0.02,0.53,
0.025,0.06,0.39,-2.55,-0.73,0.02,0.54,
0.026,0.06,0.39,-2.55,-0.74,0.03,0.54,
0.026,0.06,0.39,-2.55,-0.75,0.04,0.55,
0.026,0.06,0.39,-2.55,-0.75,0.05,0.55,
0.036,-0.07,0.37,-2.14,-0.75,0.05,0.55,
0.037,-0.07,0.37,-2.14,-0.75,0.05,0.56,
0.038,-0.07,0.37,-2.14,-0.75,0.05,0.57,
0.038,-0.07,0.37,-2.14,-0.75,0.05,0.57,
0.039,-0.07,0.37,-2.14,-0.75,0.04,0.58,
0.039,-0.07,0.37,-2.14,-0.75,0.04,0.59,
0.039,-0.26,0.25,-1.61,-0.75,0.04,0.59,
0.04,-0.26,0.25,-1.61,-0.74,0.03,0.60,
0.04,-0.26,0.25,-1.61,-0.73,0.02,0.61,
0.051,-0.26,0.25,-1.61,-0.71,0.01,0.63,
0.052,-0.26,0.25,-1.61,-0.70,0.00,0.65,
0.052,-0.26,0.25,-1.61,-0.68,-0.01,0.67,
0.053,-0.58,0.20,-1.14,-0.68,-0.01,0.67,
0.054,-0.58,0.20,-1.14,-0.67,-0.01,0.68,
0.054,-0.58,0.20,-1.14,-0.65,-0.02,0.70,
0.055,-0.58,0.20,-1.14,-0.63,-0.03,0.72,
0.061,-0.58,0.20,-1.14,-0.61,-0.03,0.74,
0.062,-0.58,0.20,-1.14,-0.59,-0.04,0.76,
0.063,-0.73,0.15,-0.90,-0.59,-0.04,0.76,
0.064,-0.73,0.15,-0.90,-0.57,-0.05,0.78,
0.065,-0.73,0.15,-0.90,-0.56,-0.05,0.80,
0.066,-0.73,0.15,-0.90,-0.54,-0.06,0.82,
0.075,-0.73,0.15,-0.90,-0.52,-0.07,0.83,
0.076,-0.73,0.15,-0.90,-0.50,-0.08,0.85,
0.076,-0.72,0.19,-0.77,-0.50,-0.08,0.85,
0.077,-0.72,0.19,-0.77,-0.49,-0.09,0.86,
0.077,-0.72,0.19,-0.77,-0.47,-0.09,0.88,
0.077,-0.72,0.19,-0.77,-0.46,-0.09,0.89,
0.078,-0.72,0.19,-0.77,-0.45,-0.08,0.91,
0.078,-0.72,0.19,-0.77,-0.45,-0.07,0.92,
0.096,-0.76,0.29,-0.88,-0.45,-0.07,0.92,
0.097,-0.76,0.29,-0.88,-0.45,-0.06,0.93,
0.097,-0.76,0.29,-0.88,-0.44,-0.05,0.95,
0.098,-0.76,0.29,-0.88,-0.45,-0.04,0.96,
0.098,-0.76,0.29,-0.88,-0.45,-0.04,0.97,
0.099,-0.76,0.29,-0.88,-0.46,-0.03,0.98,
0.099,-0.51,0.44,-1.27,-0.46,-0.03,0.98,
0.099,-0.51,0.44,-1.27,-0.47,-0.04,0.99,
0.1,-0.51,0.44,-1.27,-0.48,-0.04,1.00,
0.1,-0.51,0.44,-1.27,-0.49,-0.04,1.01,
0.101,-0.51,0.44,-1.27,-0.51,-0.03,1.01,
0.101,-0.51,0.44,-1.27,-0.52,-0.00,1.01,
0.101,-0.39,0.91,-1.35,-0.52,-0.00,1.01,
0.102,-0.39,0.91,-1.35,-0.52,0.02,1.01,
0.102,-0.39,0.91,-1.35,-0.54,0.05,1.00,
0.108,-0.39,0.91,-1.35,-0.55,0.07,0.99,
0.108,-0.39,0.91,-1.35,-0.57,0.07,0.98,
0.109,-0.39,0.91,-1.35,-0.59,0.06,0.96,
0.109,0.27,1.22,-1.58,-0.59,0.06,0.96,
0.109,0.27,1.22,-1.58,-0.61,0.06,0.94,
0.111,0.27,1.22,-1.58,-0.62,0.04,0.92,
0.112,0.27,1.22,-1.58,-0.64,0.03,0.90,
0.115,0.27,1.22,-1.58,-0.65,0.02,0.88,
0.117,0.27,1.22,-1.58,-0.66,0.02,0.86,
0.121,0.60,1.05,-1.22,-0.66,0.02,0.86,
0.122,0.60,1.05,-1.22,-0.67,0.03,0.83,
0.124,0.60,1.05,-1.22,-0.68,0.04,0.81,
0.124,0.60,1.05,-1.22,-0.68,0.06,0.80,
0.127,0.60,1.05,-1.22,-0.68,0.10,0.77,
0.128,0.60,1.05,-1.22,-0.68,0.10,0.77,
0.129,0.38,1.13,-0.72,-0.68,0.10,0.77,
0.13,0.38,1.13,-0.72,-0.67,0.13,0.77,
0.131,0.38,1.13,-0.72,-0.67,0.15,0.76,
0.133,0.38,1.13,-0.72,-0.66,0.18,0.76,
0.135,0.38,1.13,-0.72,-0.65,0.21,0.75,
0.137,0.38,1.13,-0.72,-0.65,0.24,0.75,
0.139,0.22,1.25,-0.25,-0.65,0.24,0.75,
0.14,0.22,1.25,-0.25,-0.64,0.28,0.74,
0.141,0.22,1.25,-0.25,-0.63,0.30,0.73,
0.143,0.22,1.25,-0.25,-0.62,0.33,0.73,
0.145,0.22,1.25,-0.25,-0.62,0.36,0.72,
0.147,0.22,1.25,-0.25,-0.61,0.38,0.71,
0.15,0.27,1.35,-0.05,-0.61,0.38,0.71,
0.151,0.27,1.35,-0.05,-0.60,0.40,0.70,
0.152,0.27,1.35,-0.05,-0.60,0.42,0.69,
0.158,0.27,1.35,-0.05,-0.59,0.44,0.68,
0.16,0.27,1.35,-0.05,-0.59,0.45,0.67,
0.161,0.27,1.35,-0.05,-0.59,0.47,0.66,
0.161,0.25,1.38,-0.02,-0.59,0.47,0.66,
0.162,0.25,1.38,-0.02,-0.58,0.49,0.65,
0.162,0.25,1.38,-0.02,-0.58,0.50,0.65,
0.163,0.25,1.38,-0.02,-0.58,0.51,0.64,
0.165,0.25,1.38,-0.02,-0.58,0.52,0.64,
0.167,0.25,1.38,-0.02,-0.58,0.53,0.64,
0.169,-0.04,1.18,0.16,-0.58,0.53,0.64,
0.171,-0.04,1.18,0.16,-0.58,0.55,0.64,
0.173,-0.04,1.18,0.16,-0.58,0.56,0.64,
0.174,-0.04,1.18,0.16,-0.59,0.58,0.65,
0.175,-0.04,1.18,0.16,-0.59,0.60,0.67,
0.189,-0.04,1.18,0.16,-0.60,0.62,0.69,
0.189,-0.80,0.82,0.33,-0.60,0.62,0.69,
0.19,-0.80,0.82,0.33,-0.61,0.63,0.70,
0.19,-0.80,0.82,0.33,-0.62,0.65,0.73,
0.19,-0.80,0.82,0.33,-0.63,0.66,0.75,
0.19,-0.80,0.82,0.33,-0.63,0.67,0.78,
0.191,-0.80,0.82,0.33,-0.64,0.69,0.82,
0.191,-1.78,0.53,0.55,-0.64,0.69,0.82,
0.191,-1.78,0.53,0.55,-0.65,0.70,0.86,
0.191,-1.78,0.53,0.55,-0.65,0.71,0.90,
0.211,-1.78,0.53,0.55,-0.65,0.72,0.94,
0.212,-1.78,0.53,0.55,-0.64,0.74,0.98,
0.212,-1.78,0.53,0.55,-0.64,0.75,1.02,
0.213,-2.12,0.21,1.47,-0.64,0.75,1.02,
0.213,-2.12,0.21,1.47,-0.63,0.77,1.07,
0.213,-2.12,0.21,1.47,-0.62,0.78,1.11,
0.213,-2.12,0.21,1.47,-0.62,0.79,1.15,
0.213,-2.12,0.21,1.47,-0.62,0.80,1.18,
0.213,-2.12,0.21,1.47,-0.62,0.81,1.22,
0.214,-1.98,0.06,1.78,-0.62,0.81,1.22,
0.214,-1.98,0.06,1.78,-0.62,0.82,1.25,
0.214,-1.98,0.06,1.78,-0.63,0.82,1.28,
0.214,-1.98,0.06,1.78,-0.64,0.82,1.31,
0.214,-1.98,0.06,1.78,-0.66,0.83,1.33,
0.216,-1.98,0.06,1.78,-0.67,0.83,1.35,
0.229,-1.48,-0.05,1.39,-0.67,0.83,1.35,
0.231,-1.48,-0.05,1.39,-0.69,0.83,1.37,
0.231,-1.48,-0.05,1.39,-0.71,0.83,1.39,
0.232,-1.48,-0.05,1.39,-0.73,0.82,1.41,
0.233,-1.48,-0.05,1.39,-0.75,0.81,1.42,
0.233,-1.48,-0.05,1.39,-0.77,0.80,1.44,
0.234,-1.03,-0.14,1.06,-0.77,0.80,1.44,
0.235,-1.03,-0.14,1.06,-0.78,0.79,1.45,
0.264,-1.03,-0.14,1.06,-0.80,0.79,1.47,
0.264,-1.03,-0.14,1.06,-0.81,0.78,1.48,
0.265,-1.03,-0.14,1.06,-0.83,0.78,1.49,
0.265,-1.03,-0.14,1.06,-0.84,0.78,1.50,
0.266,-0.66,-0.12,0.89,-0.84,0.78,1.50,
0.266,-0.66,-0.12,0.89,-0.84,0.79,1.51,
0.266,-0.66,-0.12,0.89,-0.85,0.80,1.51,
0.267,-0.66,-0.12,0.89,-0.85,0.81,1.52,
0.267,-0.66,-0.12,0.89,-0.85,0.82,1.53,
0.268,-0.66,-0.12,0.89,-0.85,0.83,1.54,
0.268,-0.33,-0.06,1.11,-0.85,0.83,1.54,
0.268,-0.33,-0.06,1.11,-0.85,0.85,1.55,
0.269,-0.33,-0.06,1.11,-0.85,0.86,1.57,
0.269,-0.33,-0.06,1.11,-0.85,0.87,1.59,
0.27,-0.33,-0.06,1.11,-0.85,0.89,1.61,
0.27,-0.33,-0.06,1.11,-0.85,0.90,1.64,
0.27,-0.44,0.22,1.05,-0.85,0.90,1.64,
0.271,-0.44,0.22,1.05,-0.85,0.91,1.66,
0.271,-0.44,0.22,1.05,-0.85,0.92,1.68,
0.272,-0.44,0.22,1.05,-0.85,0.93,1.70,
0.272,-0.44,0.22,1.05,-0.85,0.95,1.72,
0.272,-0.44,0.22,1.05,-0.86,0.96,1.74,
0.273,-0.66,0.19,0.55,-0.86,0.96,1.74,
0.273,-0.66,0.19,0.55,-0.88,0.98,1.76,
0.273,-0.66,0.19,0.55,-0.89,0.99,1.78,
0.274,-0.66,0.19,0.55,-0.90,1.00,1.79,
0.286,-0.66,0.19,0.55,-0.92,1.01,1.81,
0.287,-0.66,0.19,0.55,-0.93,1.01,1.82,
0.287,-0.76,0.02,0.00,-0.93,1.01,1.82,
0.288,-0.76,0.02,0.00,-0.93,1.00,1.83,
0.288,-0.76,0.02,0.00,-0.94,1.00,1.84,
0.288,-0.76,0.02,0.00,-0.94,0.98,1.85,
