
time,ax,ay,az,wx,wy,wz,
0.002,-1.11,-0.85,-0.99,0.10,-0.00,-0.07,
0.002,-1.11,-0.85,-0.99,0.10,-0.00,-0.07,
0.002,-1.11,-0.85,-0.99,0.08,-0.01,-0.07,
0.002,-1.19,-0.80,-1.12,0.08,-0.01,-0.07,
0.002,-1.19,-0.80,-1.12,0.05,-0.02,-0.06,
0.012,-1.19,-0.80,-1.12,0.03,-0.03,-0.05,
0.012,-1.19,-0.80,-1.12,0.01,-0.04,-0.05,
0.012,-1.19,-0.80,-1.12,-0.02,-0.05,-0.04,
0.012,-1.19,-0.80,-1.12,-0.04,-0.07,-0.03,
0.012,-1.32,-0.72,-1.31,-0.04,-0.07,-0.03,
0.013,-1.32,-0.72,-1.31,-0.07,-0.09,-0.02,
0.014,-1.32,-0.72,-1.31,-0.10,-0.11,-0.00,
0.02,-1.32,-0.72,-1.31,-0.13,-0.12,0.01,
0.02,-1.32,-0.72,-1.31,-0.16,-0.13,0.02,
0.021,-1.32,-0.72,-1.31,-0.19,-0.14,0.03,
0.021,-1.39,-0.85,-1.57,-0.19,-0.14,0.03,
0.021,-1.39,-0.85,-1.57,-0.23,-0.15,0.04,
0.024,-1.39,-0.85,-1.57,-0.27,-0.16,0.05,
0.026,-1.39,-0.85,-1.57,-0.32,-0.17,0.07,
0.027,-1.39,-0.85,-1.57,-0.33,-0.17,0.07,
0.029,-1.39,-0.85,-1.57,-0.37,-0.18,0.08,
0.031,-1.38,-0.86,-1.89,-0.37,-0.18,0.08,
0.031,-1.38,-0.86,-1.89,-0.41,-0.18,0.09,
0.034,-1.38,-0.86,-1.89,-0.44,-0.19,0.10,
0.037,-1.38,-0.86,-1.89,-0.48,-0.21,0.11,
0.037,-1.38,-0.86,-1.89,-0.49,-0.22,0.11,
0.04,-1.38,-0.86,-1.89,-0.51,-0.24,0.12,
0.041,-1.11,-0.87,-1.92,-0.51,-0.24,0.12,
0.042,-1.11,-0.87,-1.92,-0.53,-0.26,0.12,
0.043,-1.11,-0.87,-1.92,-0.55,-0.28,0.12,
0.046,-1.11,-0.87,-1.92,-0.57,-0.31,0.12,
0.047,-1.11,-0.87,-1.92,-0.57,-0.31,0.12,
0.05,-1.11,-0.87,-1.92,-0.58,-0.33,0.12,
0.052,-0.87,-1.01,-1.82,-0.58,-0.33,0.12,
0.053,-0.87,-1.01,-1.82,-0.59,-0.35,0.11,
0.054,-0.87,-1.01,-1.82,-0.60,-0.37,0.10,
0.056,-0.87,-1.01,-1.82,-0.60,-0.39,0.09,
0.058,-0.87,-1.01,-1.82,-0.59,-0.40,0.08,
0.06,-0.87,-1.01,-1.82,-0.58,-0.42,0.07,
0.061,-0.64,-1.22,-1.53,-0.58,-0.42,0.07,
