
time,ax,ay,az,wx,wy,wz,
0.006,0.02,0.65,-0.58,-0.55,0.18,0.26,
0.006,0.02,0.65,-0.58,-0.56,0.17,0.26,
0.007,0.02,0.65,-0.58,-0.57,0.16,0.26,
0.007,0.02,0.65,-0.58,-0.58,0.16,0.26,
0.008,0.02,0.65,-0.58,-0.59,0.16,0.27,
0.009,0.02,0.65,-0.58,-0.60,0.15,0.27,
0.009,-0.09,0.61,-0.52,-0.60,0.15,0.27,
0.009,-0.09,0.61,-0.52,-0.60,0.15,0.28,
0.01,-0.09,0.61,-0.52,-0.61,0.14,0.30,
0.01,-0.09,0.61,-0.52,-0.62,0.14,0.31,
0.014,-0.09,0.61,-0.52,-0.62,0.13,0.33,
0.017,-0.09,0.61,-0.52,-0.63,0.12,0.33,
0.017,-0.18,0.36,-0.49,-0.63,0.12,0.33,
0.018,-0.18,0.36,-0.49,-0.63,0.11,0.34,
0.018,-0.18,0.36,-0.49,-0.64,0.10,0.35,
0.022,-0.18,0.36,-0.49,-0.64,0.10,0.35,
0.023,-0.18,0.36,-0.49,-0.64,0.10,0.35,
0.023,-0.18,0.36,-0.49,-0.65,0.11,0.34,
0.025,0.02,0.42,-0.42,-0.65,0.11,0.34,
0.025,0.02,0.42,-0.42,-0.65,0.12,0.34,
0.028,0.02,0.42,-0.42,-0.65,0.14,0.33,
0.029,0.02,0.42,-0.42,-0.65,0.15,0.33,
0.031,0.02,0.42,-0.42,-0.64,0.17,0.33,
0.033,0.02,0.42,-0.42,-0.64,0.18,0.33,
0.034,0.09,0.48,-0.30,-0.64,0.18,0.33,
0.035,0.09,0.48,-0.30,-0.64,0.19,0.34,
0.055,0.09,0.48,-0.30,-0.63,0.21,0.35,
0.056,0.09,0.48,-0.30,-0.63,0.22,0.35,
0.057,0.09,0.48,-0.30,-0.62,0.22,0.36,
0.057,0.09,0.48,-0.30,-0.62,0.23,0.37,
0.057,0.01,0.37,-0.23,-0.62,0.23,0.37,
0.057,0.01,0.37,-0.23,-0.61,0.23,0.38,
0.058,0.01,0.37,-0.23,-0.61,0.24,0.39,
0.058,0.01,0.37,-0.23,-0.60,0.24,0.40,
0.058,0.01,0.37,-0.23,-0.60,0.24,0.41,
0.059,0.01,0.37,-0.23,-0.59,0.24,0.42,
0.059,0.05,0.29,-0.18,-0.59,0.24,0.42,
0.059,0.05,0.29,-0.18,-0.59,0.24,0.42,
0.059,0.05,0.29,-0.18,-0.58,0.25,0.43,
0.06,0.05,0.29,-0.18,-0.58,0.25,0.44,
0.062,0.05,0.29,-0.18,-0.57,0.25,0.44,
0.07,0.05,0.29,-0.18,-0.57,0.25,0.44,
0.071,0.04,0.23,-0.23,-0.57,0.25,0.44,
0.071,0.04,0.23,-0.23,-0.56,0.26,0.44,
0.072,0.04,0.23,-0.23,-0.55,0.26,0.44,
0.072,0.04,0.23,-0.23,-0.55,0.26,0.44,
0.072,0.04,0.23,-0.23,-0.54,0.27,0.44,
0.091,0.04,0.23,-0.23,-0.53,0.28,0.43,
0.091,0.07,0.15,-0.38,-0.53,0.28,0.43,
0.092,0.07,0.15,-0.38,-0.53,0.28,0.41,
0.092,0.07,0.15,-0.38,-0.52,0.29,0.39,
0.092,0.07,0.15,-0.38,-0.52,0.29,0.38,
0.093,0.07,0.15,-0.38,-0.52,0.29,0.36,
0.093,0.07,0.15,-0.38,-0.52,0.30,0.34,
0.093,0.24,0.11,-0.50,-0.52,0.30,0.34,
0.094,0.24,0.11,-0.50,-0.52,0.32,0.30,
0.094,0.24,0.11,-0.50,-0.54,0.35,0.25,
0.094,0.24,0.11,-0.50,-0.54,0.35,0.23,
0.094,0.24,0.11,-0.50,-0.55,0.36,0.18,
0.095,0.24,0.11,-0.50,-0.55,0.37,0.14,
0.109,0.34,0.12,-0.70,-0.55,0.37,0.14,
0.11,0.34,0.12,-0.70,-0.56,0.38,0.10,
0.111,0.34,0.12,-0.70,-0.56,0.37,0.05,
0.112,0.34,0.12,-0.70,-0.56,0.37,0.04,
0.113,0.34,0.12,-0.70,-0.55,0.37,0.01,
0.114,0.34,0.12,-0.70,-0.55,0.36,-0.02,
0.115,0.18,0.11,-0.78,-0.55,0.36,-0.02,
0.117,0.18,0.11,-0.78,-0.54,0.36,-0.04,
0.118,0.18,0.11,-0.78,-0.53,0.35,-0.08,
0.119,0.18,0.11,-0.78,-0.53,0.35,-0.09,
0.12,0.18,0.11,-0.78,-0.52,0.35,-0.10,
0.122,0.18,0.11,-0.78,-0.52,0.36,-0.11,
0.123,0.02,0.13,-0.94,-0.52,0.36,-0.11,
0.124,0.02,0.13,-0.94,-0.51,0.37,-0.12,
0.125,0.02,0.13,-0.94,-0.51,0.38,-0.12,
0.126,0.02,0.13,-0.94,-0.51,0.39,-0.12,
0.127,0.02,0.13,-0.94,-0.51,0.41,-0.11,
0.128,0.02,0.13,-0.94,-0.51,0.43,-0.09,
0.129,-0.42,0.44,-1.10,-0.51,0.43,-0.09,
0.13,-0.42,0.44,-1.10,-0.51,0.45,-0.08,
0.131,-0.42,0.44,-1.10,-0.51,0.50,-0.04,
0.159,-0.42,0.44,-1.10,-0.50,0.51,-0.03,
0.161,-0.42,0.44,-1.10,-0.49,0.56,0.00,
0.162,-0.42,0.44,-1.10,-0.48,0.59,0.04,
0.163,-0.78,0.62,-0.54,-0.48,0.59,0.04,
0.164,-0.78,0.62,-0.54,-0.46,0.63,0.08,
0.165,-0.78,0.62,-0.54,-0.43,0.70,0.14,
0.166,-0.78,0.62,-0.54,-0.41,0.72,0.17,
0.167,-0.78,0.62,-0.54,-0.39,0.77,0.21,
0.168,-0.78,0.62,-0.54,-0.36,0.81,0.26,
0.169,-1.11,0.49,0.19,-0.36,0.81,0.26,
0.17,-1.11,0.49,0.19,-0.32,0.86,0.31,
0.17,-1.11,0.49,0.19,-0.27,0.93,0.38,
0.171,-1.11,0.49,0.19,-0.26,0.95,0.40,
0.172,-1.11,0.49,0.19,-0.23,0.99,0.44,
0.172,-1.11,0.49,0.19,-0.20,1.04,0.48,
0.173,-1.31,0.28,0.19,-0.20,1.04,0.48,
0.174,-1.31,0.28,0.19,-0.17,1.07,0.52,
0.174,-1.31,0.28,0.19,-0.13,1.13,0.56,
0.175,-1.31,0.28,0.19,-0.12,1.14,0.58,
0.175,-1.31,0.28,0.19,-0.10,1.18,0.61,
0.175,-1.31,0.28,0.19,-0.08,1.21,0.63,
0.176,-1.20,0.09,-0.02,-0.08,1.21,0.63,
0.177,-1.20,0.09,-0.02,-0.06,1.24,0.66,
0.177,-1.20,0.09,-0.02,-0.03,1.29,0.68,
0.178,-1.20,0.09,-0.02,-0.02,1.31,0.69,
0.178,-1.20,0.09,-0.02,-0.01,1.35,0.71,
0.182,-1.20,0.09,-0.02,0.01,1.38,0.72,
0.183,-1.04,-0.17,-0.19,0.01,1.38,0.72,
0.184,-1.04,-0.17,-0.19,0.02,1.41,0.73,
0.185,-1.04,-0.17,-0.19,0.04,1.45,0.75,
0.186,-1.04,-0.17,-0.19,0.04,1.46,0.75,
0.187,-1.04,-0.17,-0.19,0.05,1.47,0.76,
0.188,-1.04,-0.17,-0.19,0.05,1.48,0.76,
