
time,ax,ay,az,wx,wy,wz,
0.001,-0.23,-0.00,-0.46,-0.32,-0.22,0.00,
0.002,-0.23,-0.00,-0.46,-0.32,-0.22,0.01,
0.002,-0.23,-0.00,-0.46,-0.33,-0.23,0.01,
0.002,-0.29,0.04,-0.09,-0.33,-0.23,0.01,
0.002,-0.29,0.04,-0.09,-0.33,-0.24,0.01,
0.004,-0.29,0.04,-0.09,-0.34,-0.25,0.01,
0.006,-0.29,0.04,-0.09,-0.34,-0.27,0.02,
0.008,-0.29,0.04,-0.09,-0.34,-0.28,0.02,
0.01,-0.29,0.04,-0.09,-0.35,-0.31,0.02,
0.012,-0.00,0.11,0.27,-0.35,-0.31,0.02,
0.012,-0.00,0.11,0.27,-0.35,-0.33,0.02,
0.014,-0.00,0.11,0.27,-0.36,-0.35,0.02,
0.016,-0.00,0.11,0.27,-0.36,-0.37,0.02,
0.018,-0.00,0.11,0.27,-0.37,-0.40,0.02,
0.02,-0.00,0.11,0.27,-0.38,-0.42,0.02,
0.022,0.18,0.05,0.31,-0.38,-0.42,0.02,
0.022,0.18,0.05,0.31,-0.38,-0.44,0.02,
0.024,0.18,0.05,0.31,-0.38,-0.47,0.02,
0.026,0.18,0.05,0.31,-0.39,-0.49,0.01,
0.042,0.18,0.05,0.31,-0.40,-0.51,0.01,
0.043,0.18,0.05,0.31,-0.41,-0.53,0.00,
0.044,0.47,-0.17,0.15,-0.41,-0.53,0.00,
0.044,0.47,-0.17,0.15,-0.42,-0.55,0.01,
0.045,0.47,-0.17,0.15,-0.43,-0.55,0.01,
0.045,0.47,-0.17,0.15,-0.43,-0.55,0.01,
0.046,0.47,-0.17,0.15,-0.43,-0.54,0.02,
0.046,0.47,-0.17,0.15,-0.43,-0.55,0.02,
0.047,0.04,-0.03,0.31,-0.43,-0.55,0.02,
0.047,0.04,-0.03,0.31,-0.43,-0.55,0.02,
0.048,0.04,-0.03,0.31,-0.43,-0.55,0.01,
0.049,0.04,-0.03,0.31,-0.43,-0.56,0.01,
0.049,0.04,-0.03,0.31,-0.42,-0.56,0.01,
0.053,0.04,-0.03,0.31,-0.42,-0.56,0.00,
0.054,0.13,0.11,0.18,-0.42,-0.56,0.00,
0.054,0.13,0.11,0.18,-0.42,-0.56,-0.00,
0.055,0.13,0.11,0.18,-0.42,-0.55,-0.00,
0.058,0.13,0.11,0.18,-0.41,-0.55,-0.00,
0.059,0.13,0.11,0.18,-0.40,-0.54,-0.01,
0.06,0.13,0.11,0.18,-0.39,-0.53,-0.01,
0.063,0.05,0.19,0.27,-0.39,-0.53,-0.01,
0.064,0.05,0.19,0.27,-0.39,-0.52,-0.01,
0.065,0.05,0.19,0.27,-0.38,-0.51,-0.00,
0.066,0.05,0.19,0.27,-0.37,-0.51,-0.00,
0.069,0.05,0.19,0.27,-0.36,-0.51,0.00,
0.07,0.05,0.19,0.27,-0.36,-0.50,0.00,
0.073,-0.09,0.29,0.23,-0.36,-0.50,0.00,
0.073,-0.09,0.29,0.23,-0.35,-0.50,0.00,
0.074,-0.09,0.29,0.23,-0.35,-0.49,0.01,
0.076,-0.09,0.29,0.23,-0.34,-0.49,0.01,
0.079,-0.09,0.29,0.23,-0.34,-0.48,0.02,
0.086,-0.09,0.29,0.23,-0.33,-0.47,0.02,
0.087,-0.12,0.28,0.23,-0.33,-0.47,0.02,
0.088,-0.12,0.28,0.23,-0.33,-0.46,0.02,
0.089,-0.12,0.28,0.23,-0.32,-0.46,0.03,
0.089,-0.12,0.28,0.23,-0.31,-0.45,0.03,
0.09,-0.12,0.28,0.23,-0.30,-0.43,0.03,
0.091,-0.12,0.28,0.23,-0.29,-0.42,0.04,
0.093,0.02,0.21,0.28,-0.29,-0.42,0.04,
0.094,0.02,0.21,0.28,-0.28,-0.41,0.04,
0.095,0.02,0.21,0.28,-0.28,-0.39,0.05,
0.103,0.02,0.21,0.28,-0.27,-0.38,0.05,
0.104,0.02,0.21,0.28,-0.25,-0.37,0.04,
0.105,0.02,0.21,0.28,-0.24,-0.36,0.05,
0.107,0.18,0.10,0.34,-0.24,-0.36,0.05,
0.108,0.18,0.10,0.34,-0.22,-0.33,0.05,
0.109,0.18,0.10,0.34,-0.22,-0.33,0.05,
0.11,0.18,0.10,0.34,-0.21,-0.32,0.05,
0.122,0.18,0.10,0.34,-0.20,-0.31,0.05,
0.122,0.18,0.10,0.34,-0.19,-0.29,0.04,
0.123,0.27,0.04,0.32,-0.19,-0.29,0.04,
0.123,0.27,0.04,0.32,-0.18,-0.28,0.04,
0.123,0.27,0.04,0.32,-0.17,-0.27,0.03,
0.124,0.27,0.04,0.32,-0.16,-0.26,0.03,
0.124,0.27,0.04,0.32,-0.15,-0.25,0.03,
0.124,0.27,0.04,0.32,-0.14,-0.24,0.02,
0.125,0.30,-0.04,0.22,-0.14,-0.24,0.02,
0.125,0.30,-0.04,0.22,-0.14,-0.23,0.02,
0.125,0.30,-0.04,0.22,-0.13,-0.23,0.01,
0.126,0.30,-0.04,0.22,-0.12,-0.22,0.01,
0.13,0.30,-0.04,0.22,-0.11,-0.21,0.01,
0.132,0.30,-0.04,0.22,-0.11,-0.21,0.01,
0.133,0.28,-0.11,0.19,-0.11,-0.21,0.01,
0.133,0.28,-0.11,0.19,-0.10,-0.20,0.00,
0.134,0.28,-0.11,0.19,-0.10,-0.20,0.00,
0.136,0.28,-0.11,0.19,-0.09,-0.19,0.00,
0.138,0.28,-0.11,0.19,-0.09,-0.19,0.00,
0.14,0.28,-0.11,0.19,-0.08,-0.19,-0.00,
0.143,0.23,-0.05,0.20,-0.08,-0.19,-0.00,
0.144,0.23,-0.05,0.20,-0.08,-0.18,-0.00,
0.155,0.23,-0.05,0.20,-0.08,-0.18,-0.00,
0.156,0.23,-0.05,0.20,-0.07,-0.18,-0.00,
0.156,0.23,-0.05,0.20,-0.07,-0.18,-0.00,
0.157,0.23,-0.05,0.20,-0.06,-0.17,-0.00,
0.157,0.06,0.02,0.18,-0.06,-0.17,-0.00,
0.158,0.06,0.02,0.18,-0.06,-0.17,0.00,
0.158,0.06,0.02,0.18,-0.05,-0.17,0.00,
0.159,0.06,0.02,0.18,-0.05,-0.18,0.00,
0.159,0.06,0.02,0.18,-0.05,-0.18,0.00,
0.164,0.06,0.02,0.18,-0.05,-0.18,0.01,
0.167,-0.07,0.00,0.08,-0.05,-0.18,0.01,
0.2,-0.07,0.00,0.08,-0.04,-0.18,0.01,
0.201,-0.07,0.00,0.08,-0.04,-0.18,0.01,
0.201,-0.07,0.00,0.08,-0.04,-0.18,0.02,
0.202,-0.07,0.00,0.08,-0.04,-0.18,0.02,
0.202,-0.07,0.00,0.08,-0.05,-0.18,0.02,
0.202,-0.12,0.03,-0.01,-0.05,-0.18,0.02,
0.203,-0.12,0.03,-0.01,-0.05,-0.18,0.03,
0.203,-0.12,0.03,-0.01,-0.05,-0.18,0.03,
0.204,-0.12,0.03,-0.01,-0.05,-0.18,0.03,
0.204,-0.12,0.03,-0.01,-0.05,-0.18,0.03,
0.205,-0.12,0.03,-0.01,-0.05,-0.18,0.03,
0.205,-0.08,0.04,-0.11,-0.05,-0.18,0.03,
0.205,-0.08,0.04,-0.11,-0.06,-0.18,0.03,
0.206,-0.08,0.04,-0.11,-0.06,-0.19,0.03,
0.206,-0.08,0.04,-0.11,-0.06,-0.18,0.03,
0.207,-0.08,0.04,-0.11,-0.06,-0.19,0.04,
0.207,-0.08,0.04,-0.11,-0.06,-0.19,0.04,
0.207,-0.02,0.05,-0.21,-0.06,-0.19,0.04,
0.208,-0.02,0.05,-0.21,-0.06,-0.19,0.04,
0.208,-0.02,0.05,-0.21,-0.07,-0.19,0.05,
0.209,-0.02,0.05,-0.21,-0.07,-0.18,0.05,
0.209,-0.02,0.05,-0.21,-0.07,-0.18,0.05,
0.21,-0.02,0.05,-0.21,-0.08,-0.17,0.05,
0.21,-0.05,0.02,-0.27,-0.08,-0.17,0.05,
0.21,-0.05,0.02,-0.27,-0.09,-0.16,0.04,
0.211,-0.05,0.02,-0.27,-0.09,-0.16,0.03,
0.211,-0.05,0.02,-0.27,-0.10,-0.16,0.03,
0.212,-0.05,0.02,-0.27,-0.10,-0.15,0.02,
0.212,-0.05,0.02,-0.27,-0.11,-0.15,0.01,
0.226,-0.12,0.04,-0.23,-0.11,-0.15,0.01,
0.227,-0.12,0.04,-0.23,-0.11,-0.15,0.01,
0.227,-0.12,0.04,-0.23,-0.11,-0.15,0.00,
0.227,-0.12,0.04,-0.23,-0.11,-0.15,0.00,
0.228,-0.12,0.04,-0.23,-0.11,-0.15,0.00,
0.228,-0.12,0.04,-0.23,-0.11,-0.15,0.00,
0.228,-0.15,-0.07,-0.09,-0.11,-0.15,0.00,
0.228,-0.15,-0.07,-0.09,-0.11,-0.15,0.00,
0.228,-0.15,-0.07,-0.09,-0.11,-0.15,0.00,
0.229,-0.15,-0.07,-0.09,-0.10,-0.15,0.00,
0.231,-0.15,-0.07,-0.09,-0.10,-0.15,0.00,
0.231,-0.15,-0.07,-0.09,-0.10,-0.15,0.00,
0.233,-0.11,0.04,0.03,-0.10,-0.15,0.00,
0.234,-0.11,0.04,0.03,-0.09,-0.15,0.00,
0.235,-0.11,0.04,0.03,-0.09,-0.15,0.00,
0.237,-0.11,0.04,0.03,-0.08,-0.15,0.00,
0.238,-0.11,0.04,0.03,-0.08,-0.15,0.00,
0.241,-0.11,0.04,0.03,-0.08,-0.15,0.00,
0.243,-0.13,0.09,0.11,-0.08,-0.15,0.00,
0.243,-0.13,0.09,0.11,-0.07,-0.15,0.00,
0.259,-0.13,0.09,0.11,-0.07,-0.15,0.01,
0.26,-0.13,0.09,0.11,-0.07,-0.15,0.01,
0.26,-0.13,0.09,0.11,-0.07,-0.15,0.01,
0.26,-0.13,0.09,0.11,-0.06,-0.15,0.01,
0.261,-0.08,-0.04,0.02,-0.06,-0.15,0.01,
0.261,-0.08,-0.04,0.02,-0.06,-0.15,0.01,
0.262,-0.08,-0.04,0.02,-0.06,-0.15,0.01,
0.262,-0.08,-0.04,0.02,-0.06,-0.15,0.02,
0.263,-0.08,-0.04,0.02,-0.05,-0.15,0.02,
