
time,ax,ay,az,wx,wy,wz,
0.002,-0.21,0.18,-0.44,-0.10,-0.36,-0.15,
0.003,-0.21,0.18,-0.44,-0.10,-0.37,-0.15,
0.003,-0.21,0.18,-0.44,-0.11,-0.38,-0.16,
0.003,-0.13,0.18,-0.90,-0.11,-0.38,-0.16,
0.003,-0.13,0.18,-0.90,-0.13,-0.38,-0.16,
0.004,-0.13,0.18,-0.90,-0.14,-0.39,-0.17,
0.005,-0.13,0.18,-0.90,-0.16,-0.39,-0.18,
0.013,-0.13,0.18,-0.90,-0.17,-0.40,-0.18,
0.013,-0.13,0.18,-0.90,-0.19,-0.40,-0.19,
0.013,-0.03,0.19,-1.21,-0.19,-0.40,-0.19,
0.013,-0.03,0.19,-1.21,-0.21,-0.39,-0.19,
0.014,-0.03,0.19,-1.21,-0.23,-0.39,-0.19,
0.015,-0.03,0.19,-1.21,-0.25,-0.38,-0.19,
0.017,-0.03,0.19,-1.21,-0.27,-0.37,-0.18,
0.019,-0.03,0.19,-1.21,-0.29,-0.36,-0.17,
0.022,-0.31,0.11,-1.39,-0.29,-0.36,-0.17,
0.022,-0.31,0.11,-1.39,-0.30,-0.36,-0.17,
0.028,-0.31,0.11,-1.39,-0.33,-0.35,-0.16,
0.029,-0.31,0.11,-1.39,-0.35,-0.34,-0.15,
0.029,-0.31,0.11,-1.39,-0.37,-0.32,-0.14,
0.029,-0.31,0.11,-1.39,-0.40,-0.31,-0.13,
0.032,-0.36,0.38,-1.42,-0.40,-0.31,-0.13,
0.032,-0.36,0.38,-1.42,-0.43,-0.29,-0.12,
0.034,-0.36,0.38,-1.42,-0.46,-0.28,-0.11,
0.036,-0.36,0.38,-1.42,-0.49,-0.26,-0.10,
0.038,-0.36,0.38,-1.42,-0.52,-0.24,-0.09,
0.059,-0.36,0.38,-1.42,-0.56,-0.22,-0.07,
0.061,-0.41,0.40,-1.58,-0.56,-0.22,-0.07,
0.063,-0.41,0.40,-1.58,-0.59,-0.21,-0.05,
0.066,-0.41,0.40,-1.58,-0.62,-0.20,-0.03,
0.066,-0.41,0.40,-1.58,-0.67,-0.19,0.02,
0.067,-0.41,0.40,-1.58,-0.69,-0.19,0.03,
0.068,-0.41,0.40,-1.58,-0.72,-0.19,0.06,
0.069,-0.49,0.06,-1.64,-0.72,-0.19,0.06,
0.069,-0.49,0.06,-1.64,-0.74,-0.18,0.08,
0.069,-0.49,0.06,-1.64,-0.78,-0.17,0.10,
0.07,-0.49,0.06,-1.64,-0.80,-0.15,0.11,
0.07,-0.49,0.06,-1.64,-0.83,-0.14,0.11,
0.07,-0.49,0.06,-1.64,-0.87,-0.12,0.12,
0.071,-0.25,-0.12,-1.41,-0.87,-0.12,0.12,
0.071,-0.25,-0.12,-1.41,-0.88,-0.12,0.12,
0.071,-0.25,-0.12,-1.41,-0.90,-0.11,0.13,
0.072,-0.25,-0.12,-1.41,-0.92,-0.11,0.13,
0.073,-0.25,-0.12,-1.41,-0.93,-0.10,0.13,
0.074,-0.25,-0.12,-1.41,-0.95,-0.11,0.13,
0.075,-0.33,-0.27,-1.03,-0.95,-0.11,0.13,
0.076,-0.33,-0.27,-1.03,-0.96,-0.12,0.12,
0.077,-0.33,-0.27,-1.03,-0.96,-0.12,0.12,
0.078,-0.33,-0.27,-1.03,-0.97,-0.12,0.11,
0.078,-0.33,-0.27,-1.03,-0.97,-0.12,0.11,
0.082,-0.33,-0.27,-1.03,-0.98,-0.12,0.10,
0.083,-0.46,-0.51,-0.83,-0.98,-0.12,0.10,
0.084,-0.46,-0.51,-0.83,-0.98,-0.12,0.08,
0.084,-0.46,-0.51,-0.83,-0.98,-0.12,0.07,
0.088,-0.46,-0.51,-0.83,-0.97,-0.12,0.05,
0.089,-0.46,-0.51,-0.83,-0.97,-0.13,0.05,
0.089,-0.46,-0.51,-0.83,-0.97,-0.13,0.03,
0.099,-0.36,-0.66,-0.79,-0.97,-0.13,0.03,
0.099,-0.36,-0.66,-0.79,-0.96,-0.12,0.01,
0.1,-0.36,-0.66,-0.79,-0.95,-0.12,0.01,
0.1,-0.36,-0.66,-0.79,-0.94,-0.11,-0.01,
0.1,-0.36,-0.66,-0.79,-0.93,-0.11,-0.02,
0.101,-0.36,-0.66,-0.79,-0.91,-0.09,-0.03,
0.103,-0.34,-0.53,-0.72,-0.91,-0.09,-0.03,
0.104,-0.34,-0.53,-0.72,-0.90,-0.08,-0.03,
0.104,-0.34,-0.53,-0.72,-0.90,-0.08,-0.03,
0.105,-0.34,-0.53,-0.72,-0.87,-0.08,-0.03,
0.107,-0.34,-0.53,-0.72,-0.86,-0.08,-0.03,
0.11,-0.34,-0.53,-0.72,-0.84,-0.07,-0.03,
0.112,-0.37,-0.22,-0.64,-0.84,-0.07,-0.03,
0.113,-0.37,-0.22,-0.64,-0.81,-0.05,-0.02,
0.113,-0.37,-0.22,-0.64,-0.79,-0.04,-0.02,
0.115,-0.37,-0.22,-0.64,-0.77,-0.03,-0.01,
0.117,-0.37,-0.22,-0.64,-0.75,-0.02,-0.00,
0.12,-0.37,-0.22,-0.64,-0.74,-0.01,0.00,
0.122,-0.20,0.06,-0.68,-0.74,-0.01,0.00,
0.122,-0.20,0.06,-0.68,-0.72,-0.00,0.00,
0.124,-0.20,0.06,-0.68,-0.70,0.01,0.01,
0.127,-0.20,0.06,-0.68,-0.69,0.02,0.01,
0.128,-0.20,0.06,-0.68,-0.67,0.02,0.01,
0.129,-0.20,0.06,-0.68,-0.65,0.03,0.01,
0.132,-0.07,0.17,-0.79,-0.65,0.03,0.01,
0.132,-0.07,0.17,-0.79,-0.63,0.04,0.00,
0.134,-0.07,0.17,-0.79,-0.60,0.05,-0.00,
0.135,-0.07,0.17,-0.79,-0.57,0.06,-0.01,
0.137,-0.07,0.17,-0.79,-0.55,0.08,-0.02,
0.14,-0.07,0.17,-0.79,-0.51,0.09,-0.02,
0.143,-0.27,0.27,-0.76,-0.51,0.09,-0.02,
0.144,-0.27,0.27,-0.76,-0.48,0.10,-0.02,
0.144,-0.27,0.27,-0.76,-0.44,0.12,-0.02,
0.145,-0.27,0.27,-0.76,-0.41,0.14,-0.02,
0.148,-0.27,0.27,-0.76,-0.38,0.15,-0.01,
0.15,-0.27,0.27,-0.76,-0.35,0.18,-0.01,
0.152,-0.61,0.37,-0.89,-0.35,0.18,-0.01,
0.152,-0.61,0.37,-0.89,-0.31,0.21,-0.01,
0.153,-0.61,0.37,-0.89,-0.28,0.25,-0.00,
0.156,-0.61,0.37,-0.89,-0.25,0.29,0.00,
0.171,-0.61,0.37,-0.89,-0.22,0.33,0.00,
0.173,-0.61,0.37,-0.89,-0.19,0.36,0.01,
0.174,-0.72,0.41,-1.34,-0.19,0.36,0.01,
0.175,-0.72,0.41,-1.34,-0.16,0.41,0.01,
0.175,-0.72,0.41,-1.34,-0.14,0.44,0.01,
0.176,-0.72,0.41,-1.34,-0.11,0.48,0.02,
0.177,-0.72,0.41,-1.34,-0.09,0.50,0.02,
0.177,-0.72,0.41,-1.34,-0.07,0.52,0.02,
0.177,-0.73,0.28,-1.75,-0.07,0.52,0.02,
0.178,-0.73,0.28,-1.75,-0.06,0.53,0.02,
0.178,-0.73,0.28,-1.75,-0.05,0.54,0.02,
