
time,ax,ay,az,wx,wy,wz,
0.002,0.04,0.03,-0.23,0.03,-0.19,-0.09,
0.003,0.04,0.03,-0.23,0.02,-0.20,-0.09,
0.003,-0.04,-0.10,-0.21,0.02,-0.20,-0.09,
0.003,-0.04,-0.10,-0.21,0.01,-0.21,-0.09,
0.004,-0.04,-0.10,-0.21,0.01,-0.22,-0.08,
0.004,-0.04,-0.10,-0.21,-0.00,-0.23,-0.08,
0.004,-0.04,-0.10,-0.21,-0.02,-0.23,-0.09,
0.008,-0.04,-0.10,-0.21,-0.03,-0.24,-0.09,
0.008,-0.08,-0.29,-0.42,-0.03,-0.24,-0.09,
0.009,-0.08,-0.29,-0.42,-0.05,-0.25,-0.10,
0.01,-0.08,-0.29,-0.42,-0.07,-0.26,-0.10,
0.014,-0.08,-0.29,-0.42,-0.09,-0.28,-0.11,
0.015,-0.08,-0.29,-0.42,-0.12,-0.29,-0.12,
0.016,-0.08,-0.29,-0.42,-0.14,-0.30,-0.12,
0.022,-0.08,-0.46,-0.68,-0.14,-0.30,-0.12,
0.029,-0.08,-0.46,-0.68,-0.17,-0.32,-0.14,
0.029,-0.08,-0.46,-0.68,-0.20,-0.33,-0.15,
0.03,-0.08,-0.46,-0.68,-0.23,-0.34,-0.16,
0.03,-0.08,-0.46,-0.68,-0.27,-0.35,-0.17,
0.03,-0.08,-0.46,-0.68,-0.30,-0.36,-0.19,
0.03,-0.19,-0.53,-0.86,-0.30,-0.36,-0.19,
0.03,-0.19,-0.53,-0.86,-0.33,-0.37,-0.20,
0.031,-0.19,-0.53,-0.86,-0.36,-0.38,-0.21,
0.033,-0.19,-0.53,-0.86,-0.39,-0.38,-0.23,
0.034,-0.19,-0.53,-0.86,-0.42,-0.39,-0.25,
0.035,-0.19,-0.53,-0.86,-0.45,-0.40,-0.26,
0.038,-0.23,-0.57,-0.88,-0.45,-0.40,-0.26,
0.038,-0.23,-0.57,-0.88,-0.47,-0.41,-0.27,
0.039,-0.23,-0.57,-0.88,-0.49,-0.42,-0.29,
0.042,-0.23,-0.57,-0.88,-0.51,-0.44,-0.30,
0.044,-0.23,-0.57,-0.88,-0.53,-0.45,-0.32,
0.046,-0.23,-0.57,-0.88,-0.54,-0.47,-0.33,
0.048,-0.17,-0.59,-0.86,-0.54,-0.47,-0.33,
0.048,-0.17,-0.59,-0.86,-0.56,-0.48,-0.34,
0.049,-0.17,-0.59,-0.86,-0.57,-0.49,-0.36,
0.051,-0.17,-0.59,-0.86,-0.58,-0.50,-0.37,
0.053,-0.17,-0.59,-0.86,-0.58,-0.51,-0.38,
0.055,-0.17,-0.59,-0.86,-0.58,-0.52,-0.39,
0.059,-0.33,-0.46,-0.80,-0.58,-0.52,-0.39,
0.059,-0.33,-0.46,-0.80,-0.58,-0.53,-0.39,
0.06,-0.33,-0.46,-0.80,-0.58,-0.54,-0.40,
0.061,-0.33,-0.46,-0.80,-0.57,-0.55,-0.41,
0.063,-0.33,-0.46,-0.80,-0.57,-0.55,-0.43,
0.065,-0.33,-0.46,-0.80,-0.56,-0.54,-0.45,
0.068,-0.50,-0.16,-0.78,-0.56,-0.54,-0.45,
0.068,-0.50,-0.16,-0.78,-0.56,-0.53,-0.48,
0.069,-0.50,-0.16,-0.78,-0.55,-0.53,-0.50,
0.071,-0.50,-0.16,-0.78,-0.54,-0.53,-0.51,
0.075,-0.50,-0.16,-0.78,-0.52,-0.54,-0.53,
0.076,-0.50,-0.16,-0.78,-0.51,-0.54,-0.54,
0.078,-0.83,0.03,-0.82,-0.51,-0.54,-0.54,
0.079,-0.83,0.03,-0.82,-0.49,-0.54,-0.54,
0.079,-0.83,0.03,-0.82,-0.46,-0.54,-0.55,
