
time,ax,ay,az,wx,wy,wz,
0.043,-0.28,0.36,0.55,-0.47,-0.56,0.01,
0.044,-0.28,0.36,0.55,-0.47,-0.56,0.02,
0.044,-0.28,0.36,0.55,-0.47,-0.57,0.03,
0.044,-0.28,0.36,0.55,-0.49,-0.57,0.04,
0.044,-0.28,0.36,0.55,-0.49,-0.57,0.05,
0.045,-0.44,0.30,0.67,-0.49,-0.57,0.05,
0.045,-0.44,0.30,0.67,-0.49,-0.56,0.07,
0.045,-0.44,0.30,0.67,-0.49,-0.55,0.08,
0.046,-0.44,0.30,0.67,-0.49,-0.55,0.09,
0.046,-0.44,0.30,0.67,-0.50,-0.54,0.10,
0.046,-0.44,0.30,0.67,-0.50,-0.52,0.10,
0.046,-0.13,0.19,0.48,-0.50,-0.52,0.10,
0.047,-0.13,0.19,0.48,-0.50,-0.51,0.10,
0.047,-0.13,0.19,0.48,-0.50,-0.49,0.10,
0.047,-0.13,0.19,0.48,-0.50,-0.47,0.09,
0.047,-0.13,0.19,0.48,-0.51,-0.46,0.08,
0.048,-0.13,0.19,0.48,-0.50,-0.44,0.06,
0.048,0.50,-0.01,0.31,-0.50,-0.44,0.06,
0.048,0.50,-0.01,0.31,-0.50,-0.42,0.05,
0.048,0.50,-0.01,0.31,-0.50,-0.39,0.04,
0.049,0.50,-0.01,0.31,-0.50,-0.37,0.02,
0.049,0.50,-0.01,0.31,-0.50,-0.35,0.01,
0.049,0.50,-0.01,0.31,-0.50,-0.33,-0.00,
0.049,0.73,0.02,0.11,-0.50,-0.33,-0.00,
0.05,0.73,0.02,0.11,-0.49,-0.31,-0.01,
0.05,0.73,0.02,0.11,-0.49,-0.29,-0.02,
0.05,0.73,0.02,0.11,-0.49,-0.27,-0.03,
0.05,0.73,0.02,0.11,-0.48,-0.26,-0.04,
0.051,0.73,0.02,0.11,-0.48,-0.25,-0.06,
0.051,0.64,0.11,0.03,-0.48,-0.25,-0.06,
0.051,0.64,0.11,0.03,-0.47,-0.23,-0.07,
0.051,0.64,0.11,0.03,-0.47,-0.23,-0.07,
0.052,0.64,0.11,0.03,-0.46,-0.22,-0.08,
0.052,0.64,0.11,0.03,-0.46,-0.22,-0.09,
0.052,0.64,0.11,0.03,-0.45,-0.21,-0.10,
0.053,0.46,0.01,0.05,-0.45,-0.21,-0.10,
0.053,0.46,0.01,0.05,-0.44,-0.21,-0.11,
0.053,0.46,0.01,0.05,-0.43,-0.22,-0.12,
0.053,0.46,0.01,0.05,-0.42,-0.22,-0.13,
0.054,0.46,0.01,0.05,-0.41,-0.22,-0.14,
0.054,0.46,0.01,0.05,-0.41,-0.22,-0.16,
0.054,0.48,-0.09,0.04,-0.41,-0.22,-0.16,
0.054,0.48,-0.09,0.04,-0.40,-0.23,-0.17,
