
time,ax,ay,az,wx,wy,wz,
0.002,0.22,-0.59,-0.32,-0.34,-0.86,-0.83,
0.002,0.22,-0.59,-0.32,-0.35,-0.88,-0.82,
0.003,0.22,-0.59,-0.32,-0.36,-0.91,-0.81,
0.003,0.22,-0.59,-0.32,-0.37,-0.94,-0.80,
0.005,-0.44,-0.52,-0.25,-0.37,-0.94,-0.80,
0.005,-0.44,-0.52,-0.25,-0.39,-0.97,-0.78,
0.007,-0.44,-0.52,-0.25,-0.40,-1.01,-0.74,
0.009,-0.44,-0.52,-0.25,-0.41,-1.02,-0.73,
0.019,-0.44,-0.52,-0.25,-0.43,-1.05,-0.71,
0.02,-0.44,-0.52,-0.25,-0.44,-1.09,-0.68,
0.02,-1.07,-0.50,-0.46,-0.44,-1.09,-0.68,
0.021,-1.07,-0.50,-0.46,-0.46,-1.12,-0.66,
0.021,-1.07,-0.50,-0.46,-0.49,-1.17,-0.62,
0.021,-1.07,-0.50,-0.46,-0.51,-1.19,-0.60,
0.022,-1.07,-0.50,-0.46,-0.53,-1.24,-0.57,
0.023,-1.07,-0.50,-0.46,-0.56,-1.28,-0.54,
0.025,-1.34,-0.55,-0.83,-0.56,-1.28,-0.54,
0.026,-1.34,-0.55,-0.83,-0.59,-1.32,-0.52,
0.04,-1.34,-0.55,-0.83,-0.64,-1.39,-0.47,
0.041,-1.34,-0.55,-0.83,-0.65,-1.41,-0.45,
0.041,-1.34,-0.55,-0.83,-0.69,-1.45,-0.42,
0.041,-1.34,-0.55,-0.83,-0.72,-1.50,-0.38,
0.041,-1.34,-0.71,-1.11,-0.72,-1.50,-0.38,
0.042,-1.34,-0.71,-1.11,-0.76,-1.54,-0.35,
0.042,-1.34,-0.71,-1.11,-0.82,-1.60,-0.30,
0.042,-1.34,-0.71,-1.11,-0.84,-1.62,-0.29,
0.042,-1.34,-0.71,-1.11,-0.88,-1.67,-0.25,
0.042,-1.34,-0.71,-1.11,-0.92,-1.71,-0.23,
0.064,-0.63,-0.79,-0.84,-0.92,-1.71,-0.23,
0.064,-0.63,-0.79,-0.84,-0.96,-1.76,-0.20,
0.065,-0.63,-0.79,-0.84,-1.01,-1.82,-0.18,
0.065,-0.63,-0.79,-0.84,-1.02,-1.83,-0.17,
0.065,-0.63,-0.79,-0.84,-1.05,-1.86,-0.16,
0.065,-0.63,-0.79,-0.84,-1.07,-1.88,-0.15,
0.065,0.25,-0.95,-0.26,-1.07,-1.88,-0.15,
0.065,0.25,-0.95,-0.26,-1.09,-1.89,-0.15,
0.066,0.25,-0.95,-0.26,-1.12,-1.88,-0.15,
0.066,0.25,-0.95,-0.26,-1.12,-1.88,-0.16,
0.066,0.25,-0.95,-0.26,-1.13,-1.85,-0.16,
0.066,0.25,-0.95,-0.26,-1.13,-1.81,-0.18,
0.066,1.05,-1.07,0.47,-1.13,-1.81,-0.18,
0.067,1.05,-1.07,0.47,-1.12,-1.75,-0.19,
0.072,1.05,-1.07,0.47,-1.10,-1.65,-0.21,
0.073,1.05,-1.07,0.47,-1.09,-1.61,-0.22,
0.073,1.05,-1.07,0.47,-1.06,-1.53,-0.24,
0.073,1.05,-1.07,0.47,-1.03,-1.45,-0.26,
0.078,1.51,-1.31,1.36,-1.03,-1.45,-0.26,
0.078,1.51,-1.31,1.36,-0.99,-1.38,-0.28,
0.078,1.51,-1.31,1.36,-0.94,-1.29,-0.32,
0.078,1.51,-1.31,1.36,-0.92,-1.26,-0.34,
