
time,ax,ay,az,wx,wy,wz,
0.003,-0.95,0.35,0.82,-0.65,0.21,0.47,
0.003,-0.95,0.35,0.82,-0.64,0.20,0.48,
0.003,-0.95,0.35,0.82,-0.65,0.18,0.49,
0.003,-0.95,0.57,0.64,-0.65,0.18,0.49,
0.003,-0.95,0.57,0.64,-0.63,0.18,0.50,
0.004,-0.95,0.57,0.64,-0.61,0.16,0.51,
0.006,-0.95,0.57,0.64,-0.61,0.14,0.52,
0.007,-0.95,0.57,0.64,-0.61,0.13,0.53,
0.008,-0.95,0.57,0.64,-0.60,0.11,0.54,
0.011,-0.92,0.75,0.17,-0.60,0.11,0.54,
0.011,-0.92,0.75,0.17,-0.59,0.09,0.55,
0.012,-0.92,0.75,0.17,-0.59,0.07,0.56,
0.016,-0.92,0.75,0.17,-0.62,-0.01,0.57,
0.019,-0.92,0.75,0.17,-0.62,-0.03,0.58,
0.019,-0.92,0.75,0.17,-0.61,-0.05,0.59,
0.021,-0.77,0.73,-0.38,-0.61,-0.05,0.59,
0.021,-0.77,0.73,-0.38,-0.61,-0.09,0.60,
0.023,-0.77,0.73,-0.38,-0.62,-0.14,0.61,
0.026,-0.77,0.73,-0.38,-0.64,-0.19,0.62,
0.027,-0.77,0.73,-0.38,-0.66,-0.21,0.62,
0.029,-0.77,0.73,-0.38,-0.68,-0.23,0.62,
0.031,-0.35,0.47,-0.65,-0.68,-0.23,0.62,
0.031,-0.35,0.47,-0.65,-0.67,-0.27,0.63,
0.033,-0.35,0.47,-0.65,-0.69,-0.30,0.64,
0.036,-0.35,0.47,-0.65,-0.71,-0.34,0.65,
0.037,-0.35,0.47,-0.65,-0.74,-0.38,0.64,
0.04,-0.35,0.47,-0.65,-0.74,-0.40,0.64,
0.041,0.18,0.30,-0.48,-0.74,-0.40,0.64,
0.041,0.18,0.30,-0.48,-0.76,-0.42,0.64,
0.043,0.18,0.30,-0.48,-0.77,-0.44,0.63,
0.046,0.18,0.30,-0.48,-0.77,-0.45,0.62,
0.047,0.18,0.30,-0.48,-0.76,-0.45,0.62,
0.049,0.18,0.30,-0.48,-0.80,-0.45,0.61,
0.053,0.54,0.32,-0.12,-0.80,-0.45,0.61,
0.053,0.54,0.32,-0.12,-0.81,-0.43,0.59,
0.053,0.54,0.32,-0.12,-0.81,-0.41,0.59,
0.073,0.54,0.32,-0.12,-0.82,-0.38,0.57,
