
time,ax,ay,az,wx,wy,wz,
0.002,-1.06,0.12,0.44,-0.86,0.64,1.32,
0.002,-0.84,0.28,1.76,-0.86,0.64,1.32,
0.003,-0.84,0.28,1.76,-0.81,0.68,1.34,
0.003,-0.84,0.28,1.76,-0.76,0.71,1.34,
0.003,-0.84,0.28,1.76,-0.71,0.73,1.35,
0.004,-0.84,0.28,1.76,-0.65,0.75,1.35,
0.004,-0.84,0.28,1.76,-0.59,0.76,1.34,
0.014,-0.15,0.21,2.54,-0.59,0.76,1.34,
0.014,-0.15,0.21,2.54,-0.53,0.76,1.33,
0.014,-0.15,0.21,2.54,-0.47,0.75,1.32,
0.015,-0.15,0.21,2.54,-0.41,0.74,1.30,
0.015,-0.15,0.21,2.54,-0.35,0.72,1.28,
0.015,-0.15,0.21,2.54,-0.29,0.68,1.26,
0.016,0.52,0.08,2.46,-0.29,0.68,1.26,
0.016,0.52,0.08,2.46,-0.24,0.65,1.24,
0.017,0.52,0.08,2.46,-0.19,0.61,1.21,
0.019,0.52,0.08,2.46,-0.16,0.56,1.19,
0.021,0.52,0.08,2.46,-0.12,0.50,1.17,
0.024,0.52,0.08,2.46,-0.09,0.45,1.15,
0.025,0.82,0.19,1.88,-0.09,0.45,1.15,
0.025,0.82,0.19,1.88,-0.08,0.40,1.13,
0.027,0.82,0.19,1.88,-0.06,0.36,1.11,
0.029,0.82,0.19,1.88,-0.05,0.33,1.10,
0.031,0.82,0.19,1.88,-0.04,0.29,1.08,
0.033,0.82,0.19,1.88,-0.04,0.26,1.06,
0.036,0.64,0.37,1.30,-0.04,0.26,1.06,
0.036,0.64,0.37,1.30,-0.03,0.23,1.05,
0.059,0.64,0.37,1.30,-0.03,0.21,1.03,
0.059,0.64,0.37,1.30,-0.03,0.18,1.02,
0.059,0.64,0.37,1.30,-0.03,0.16,1.00,
0.059,0.64,0.37,1.30,-0.03,0.13,0.99,
0.06,0.32,0.21,1.16,-0.03,0.13,0.99,
0.06,0.32,0.21,1.16,-0.04,0.11,0.98,
0.06,0.32,0.21,1.16,-0.04,0.09,0.98,
0.06,0.32,0.21,1.16,-0.04,0.06,0.97,
0.06,0.32,0.21,1.16,-0.04,0.05,0.97,
0.061,0.32,0.21,1.16,-0.05,0.03,0.97,
0.061,-0.29,-0.07,1.35,-0.05,0.03,0.97,
0.061,-0.29,-0.07,1.35,-0.05,0.02,0.98,
0.061,-0.29,-0.07,1.35,-0.05,0.01,0.99,
0.063,-0.29,-0.07,1.35,-0.05,0.01,1.01,
0.064,-0.29,-0.07,1.35,-0.05,0.01,1.02,
0.064,-0.29,-0.07,1.35,-0.05,0.01,1.03,
0.072,-0.85,-0.32,1.61,-0.05,0.01,1.03,
0.073,-0.85,-0.32,1.61,-0.06,0.01,1.06,
0.073,-0.85,-0.32,1.61,-0.06,0.01,1.08,
0.077,-0.85,-0.32,1.61,-0.07,0.02,1.11,
0.078,-0.85,-0.32,1.61,-0.07,0.04,1.13,
0.078,-0.85,-0.32,1.61,-0.06,0.07,1.16,
0.078,-1.14,-0.41,1.73,-0.06,0.07,1.16,
0.078,-1.14,-0.41,1.73,-0.06,0.10,1.18,
0.078,-1.14,-0.41,1.73,-0.05,0.14,1.20,
0.081,-1.14,-0.41,1.73,-0.04,0.17,1.21,
0.081,-1.14,-0.41,1.73,-0.02,0.19,1.22,
0.083,-1.14,-0.41,1.73,-0.01,0.22,1.24,
0.085,-0.89,-0.75,1.88,-0.01,0.22,1.24,
0.085,-0.89,-0.75,1.88,0.00,0.24,1.24,
0.087,-0.89,-0.75,1.88,0.02,0.27,1.25,
0.089,-0.89,-0.75,1.88,0.04,0.30,1.25,
0.091,-0.89,-0.75,1.88,0.06,0.33,1.25,
0.093,-0.89,-0.75,1.88,0.08,0.35,1.25,
0.095,-0.47,-0.98,1.83,0.08,0.35,1.25,
0.095,-0.47,-0.98,1.83,0.09,0.38,1.24,
0.097,-0.47,-0.98,1.83,0.12,0.40,1.24,
0.099,-0.47,-0.98,1.83,0.14,0.42,1.23,
0.101,-0.47,-0.98,1.83,0.15,0.44,1.23,
0.105,-0.47,-0.98,1.83,0.17,0.46,1.22,
0.106,-0.30,-0.90,1.58,0.17,0.46,1.22,
0.106,-0.30,-0.90,1.58,0.18,0.47,1.22,
0.108,-0.30,-0.90,1.58,0.19,0.48,1.22,
0.109,-0.30,-0.90,1.58,0.20,0.49,1.22,
0.111,-0.30,-0.90,1.58,0.21,0.51,1.22,
0.113,-0.30,-0.90,1.58,0.22,0.52,1.22,
0.116,-0.45,-0.62,1.00,0.22,0.52,1.22,
0.116,-0.45,-0.62,1.00,0.22,0.53,1.21,
0.117,-0.45,-0.62,1.00,0.22,0.55,1.21,
0.121,-0.45,-0.62,1.00,0.22,0.56,1.21,
0.122,-0.45,-0.62,1.00,0.22,0.58,1.20,
0.123,-0.45,-0.62,1.00,0.21,0.59,1.20,
0.125,-0.55,-0.52,0.24,0.21,0.59,1.20,
0.126,-0.55,-0.52,0.24,0.21,0.60,1.19,
0.127,-0.55,-0.52,0.24,0.20,0.61,1.19,
0.129,-0.55,-0.52,0.24,0.18,0.62,1.18,
0.132,-0.55,-0.52,0.24,0.17,0.63,1.18,
0.135,-0.55,-0.52,0.24,0.16,0.63,1.17,
0.136,-0.65,-0.53,-0.54,0.16,0.63,1.17,
0.136,-0.65,-0.53,-0.54,0.14,0.64,1.17,
0.137,-0.65,-0.53,-0.54,0.12,0.64,1.17,
0.139,-0.65,-0.53,-0.54,0.09,0.65,1.16,
0.146,-0.65,-0.53,-0.54,0.07,0.65,1.16,
0.147,-0.65,-0.53,-0.54,0.05,0.64,1.16,
0.148,-0.91,-0.47,-1.21,0.05,0.64,1.16,
0.148,-0.91,-0.47,-1.21,0.02,0.64,1.16,
0.148,-0.91,-0.47,-1.21,-0.01,0.64,1.16,
0.15,-0.91,-0.47,-1.21,-0.04,0.64,1.16,
0.151,-0.91,-0.47,-1.21,-0.07,0.63,1.16,
0.154,-0.91,-0.47,-1.21,-0.10,0.62,1.16,
0.156,-1.07,-0.42,-1.65,-0.10,0.62,1.16,
0.156,-1.07,-0.42,-1.65,-0.14,0.62,1.15,
0.157,-1.07,-0.42,-1.65,-0.17,0.60,1.16,
0.16,-1.07,-0.42,-1.65,-0.21,0.59,1.16,
0.161,-1.07,-0.42,-1.65,-0.25,0.57,1.16,
0.163,-1.07,-0.42,-1.65,-0.29,0.56,1.16,
0.166,-1.30,-0.41,-1.95,-0.29,0.56,1.16,
0.166,-1.30,-0.41,-1.95,-0.33,0.54,1.16,
0.167,-1.30,-0.41,-1.95,-0.37,0.52,1.16,
0.169,-1.30,-0.41,-1.95,-0.41,0.50,1.16,
0.172,-1.30,-0.41,-1.95,-0.46,0.49,1.17,
0.174,-1.30,-0.41,-1.95,-0.50,0.47,1.17,
0.177,-1.47,-0.35,-1.85,-0.50,0.47,1.17,
0.178,-1.47,-0.35,-1.85,-0.54,0.46,1.18,
0.179,-1.47,-0.35,-1.85,-0.58,0.44,1.18,
0.18,-1.47,-0.35,-1.85,-0.62,0.43,1.19,
0.182,-1.47,-0.35,-1.85,-0.66,0.42,1.20,
0.184,-1.47,-0.35,-1.85,-0.69,0.41,1.21,
0.204,-1.71,-0.40,-1.31,-0.69,0.41,1.21,
0.204,-1.71,-0.40,-1.31,-0.73,0.40,1.21,
0.204,-1.71,-0.40,-1.31,-0.76,0.39,1.22,
0.205,-1.71,-0.40,-1.31,-0.79,0.37,1.23,
0.205,-1.71,-0.40,-1.31,-0.82,0.37,1.24,
0.205,-1.71,-0.40,-1.31,-0.84,0.35,1.25,
0.205,-1.66,-0.48,-0.42,-0.84,0.35,1.25,
0.205,-1.66,-0.48,-0.42,-0.87,0.33,1.27,
0.206,-1.66,-0.48,-0.42,-0.89,0.31,1.28,
0.206,-1.66,-0.48,-0.42,-0.91,0.29,1.30,
0.206,-1.66,-0.48,-0.42,-0.93,0.28,1.31,
0.206,-1.66,-0.48,-0.42,-0.94,0.27,1.33,
0.22,-1.78,-0.53,0.39,-0.94,0.27,1.33,
0.22,-1.78,-0.53,0.39,-0.95,0.26,1.35,
0.22,-1.78,-0.53,0.39,-0.96,0.25,1.36,
0.221,-1.78,-0.53,0.39,-0.96,0.24,1.38,
0.221,-1.78,-0.53,0.39,-0.96,0.24,1.39,
0.221,-1.78,-0.53,0.39,-0.95,0.23,1.41,
0.221,-1.70,-0.54,1.20,-0.95,0.23,1.41,
0.221,-1.70,-0.54,1.20,-0.94,0.22,1.42,
0.222,-1.70,-0.54,1.20,-0.94,0.20,1.43,
0.222,-1.70,-0.54,1.20,-0.93,0.19,1.45,
0.224,-1.70,-0.54,1.20,-0.91,0.18,1.46,
0.224,-1.70,-0.54,1.20,-0.89,0.17,1.47,
0.226,-1.57,-0.53,1.90,-0.89,0.17,1.47,
0.229,-1.57,-0.53,1.90,-0.86,0.18,1.49,
0.229,-1.57,-0.53,1.90,-0.83,0.18,1.50,
0.23,-1.57,-0.53,1.90,-0.80,0.18,1.51,
0.231,-1.57,-0.53,1.90,-0.76,0.18,1.52,
0.233,-1.57,-0.53,1.90,-0.73,0.19,1.52,
0.236,-1.10,-0.59,2.39,-0.73,0.19,1.52,
0.256,-1.10,-0.59,2.39,-0.69,0.19,1.52,
0.256,-1.10,-0.59,2.39,-0.65,0.19,1.52,
0.256,-1.10,-0.59,2.39,-0.61,0.19,1.52,
0.257,-1.10,-0.59,2.39,-0.56,0.18,1.51,
