
time,ax,ay,az,wx,wy,wz,
0.002,-0.60,-0.68,-1.19,-0.33,-0.36,0.46,
0.002,-0.60,-0.68,-1.19,-0.35,-0.35,0.47,
0.003,-0.60,-0.68,-1.19,-0.39,-0.31,0.50,
0.003,-0.60,-0.68,-1.19,-0.40,-0.29,0.51,
0.003,-0.60,-0.68,-1.19,-0.43,-0.27,0.53,
0.005,-0.60,-0.68,-1.19,-0.46,-0.25,0.55,
0.007,-0.34,-0.39,-1.51,-0.46,-0.25,0.55,
0.007,-0.34,-0.39,-1.51,-0.49,-0.23,0.56,
0.016,-0.34,-0.39,-1.51,-0.55,-0.18,0.58,
0.016,-0.34,-0.39,-1.51,-0.56,-0.17,0.58,
0.017,-0.34,-0.39,-1.51,-0.60,-0.12,0.59,
0.017,-0.34,-0.39,-1.51,-0.64,-0.07,0.60,
0.018,0.02,0.08,-1.61,-0.64,-0.07,0.60,
0.018,0.02,0.08,-1.61,-0.68,-0.01,0.62,
0.019,0.02,0.08,-1.61,-0.75,0.08,0.64,
0.02,0.02,0.08,-1.61,-0.77,0.11,0.65,
0.023,0.02,0.08,-1.61,-0.82,0.16,0.66,
0.024,0.02,0.08,-1.61,-0.86,0.21,0.67,
0.041,-0.03,0.26,-1.74,-0.86,0.21,0.67,
0.042,-0.03,0.26,-1.74,-0.91,0.26,0.69,
0.042,-0.03,0.26,-1.74,-0.98,0.31,0.71,
0.042,-0.03,0.26,-1.74,-1.00,0.33,0.71,
0.042,-0.03,0.26,-1.74,-1.04,0.35,0.72,
0.043,-0.03,0.26,-1.74,-1.08,0.37,0.73,
0.043,-0.04,0.18,-1.39,-1.08,0.37,0.73,
0.043,-0.04,0.18,-1.39,-1.12,0.38,0.73,
0.043,-0.04,0.18,-1.39,-1.17,0.40,0.74,
0.043,-0.04,0.18,-1.39,-1.19,0.40,0.74,
0.043,-0.04,0.18,-1.39,-1.22,0.41,0.75,
0.046,-0.04,0.18,-1.39,-1.26,0.41,0.75,
0.047,-0.19,0.03,-0.92,-1.26,0.41,0.75,
0.047,-0.19,0.03,-0.92,-1.28,0.41,0.76,
0.05,-0.19,0.03,-0.92,-1.32,0.39,0.76,
0.051,-0.19,0.03,-0.92,-1.33,0.38,0.77,
0.053,-0.19,0.03,-0.92,-1.35,0.36,0.78,
0.082,-0.19,0.03,-0.92,-1.37,0.33,0.78,
0.082,-0.23,-0.04,-0.38,-1.37,0.33,0.78,
0.083,-0.23,-0.04,-0.38,-1.39,0.30,0.79,
0.083,-0.23,-0.04,-0.38,-1.41,0.23,0.81,
0.083,-0.23,-0.04,-0.38,-1.42,0.20,0.82,
0.083,-0.23,-0.04,-0.38,-1.43,0.15,0.84,
0.083,-0.23,-0.04,-0.38,-1.44,0.10,0.86,
0.084,-0.21,-0.09,0.16,-1.44,0.10,0.86,
0.084,-0.21,-0.09,0.16,-1.45,0.05,0.87,
0.084,-0.21,-0.09,0.16,-1.46,-0.01,0.90,
0.084,-0.21,-0.09,0.16,-1.46,-0.04,0.91,
0.084,-0.21,-0.09,0.16,-1.46,-0.08,0.92,
