
time,ax,ay,az,wx,wy,wz,
0.004,-0.65,-0.65,-0.65,-0.33,-0.28,-1.95,
0.004,-0.62,-0.70,-0.48,-0.33,-0.28,-1.95,
0.005,-0.62,-0.70,-0.48,-0.33,-0.27,-1.96,
0.005,-0.62,-0.70,-0.48,-0.33,-0.27,-1.97,
0.005,-0.62,-0.70,-0.48,-0.33,-0.26,-1.98,
0.006,-0.62,-0.70,-0.48,-0.33,-0.26,-1.99,
0.006,-0.62,-0.70,-0.48,-0.33,-0.26,-2.00,
0.009,-0.56,-0.66,-0.48,-0.33,-0.26,-2.00,
0.009,-0.56,-0.66,-0.48,-0.34,-0.26,-2.01,
0.02,-0.56,-0.66,-0.48,-0.33,-0.26,-2.02,
0.021,-0.56,-0.66,-0.48,-0.34,-0.26,-2.05,
0.021,-0.56,-0.66,-0.48,-0.34,-0.26,-2.05,
0.021,-0.56,-0.66,-0.48,-0.34,-0.26,-2.07,
0.022,-0.37,-0.74,-0.53,-0.34,-0.26,-2.07,
0.022,-0.37,-0.74,-0.53,-0.34,-0.26,-2.08,
0.022,-0.37,-0.74,-0.53,-0.34,-0.26,-2.09,
0.022,-0.37,-0.74,-0.53,-0.34,-0.26,-2.11,
0.023,-0.37,-0.74,-0.53,-0.34,-0.27,-2.12,
0.027,-0.37,-0.74,-0.53,-0.34,-0.27,-2.13,
0.028,-0.32,-0.80,-0.57,-0.34,-0.27,-2.13,
0.028,-0.32,-0.80,-0.57,-0.34,-0.27,-2.14,
0.032,-0.32,-0.80,-0.57,-0.34,-0.28,-2.15,
0.034,-0.32,-0.80,-0.57,-0.33,-0.28,-2.16,
0.035,-0.32,-0.80,-0.57,-0.33,-0.28,-2.16,
0.035,-0.32,-0.80,-0.57,-0.33,-0.28,-2.17,
0.037,-0.42,-0.93,-0.57,-0.33,-0.28,-2.17,
0.038,-0.42,-0.93,-0.57,-0.32,-0.28,-2.17,
0.039,-0.42,-0.93,-0.57,-0.32,-0.28,-2.17,
0.044,-0.42,-0.93,-0.57,-0.32,-0.28,-2.18,
0.044,-0.42,-0.93,-0.57,-0.32,-0.28,-2.17,
0.046,-0.42,-0.93,-0.57,-0.31,-0.28,-2.17,
0.047,-0.62,-0.99,-0.62,-0.31,-0.28,-2.17,
0.048,-0.62,-0.99,-0.62,-0.31,-0.28,-2.17,
0.05,-0.62,-0.99,-0.62,-0.31,-0.29,-2.16,
0.052,-0.62,-0.99,-0.62,-0.31,-0.29,-2.16,
0.053,-0.62,-0.99,-0.62,-0.31,-0.29,-2.15,
0.055,-0.62,-0.99,-0.62,-0.31,-0.29,-2.15,
0.057,-0.83,-1.03,-0.71,-0.31,-0.29,-2.15,
0.057,-0.83,-1.03,-0.71,-0.31,-0.28,-2.14,
0.075,-0.83,-1.03,-0.71,-0.32,-0.28,-2.13,
0.076,-0.83,-1.03,-0.71,-0.32,-0.28,-2.12,
0.076,-0.83,-1.03,-0.71,-0.32,-0.28,-2.11,
0.076,-0.83,-1.03,-0.71,-0.32,-0.28,-2.10,
0.076,-0.92,-0.99,-0.79,-0.32,-0.28,-2.10,
0.076,-0.92,-0.99,-0.79,-0.33,-0.27,-2.09,
0.077,-0.92,-0.99,-0.79,-0.33,-0.27,-2.08,
0.077,-0.92,-0.99,-0.79,-0.34,-0.27,-2.06,
0.077,-0.92,-0.99,-0.79,-0.34,-0.26,-2.06,
0.077,-0.92,-0.99,-0.79,-0.34,-0.26,-2.05,
0.077,-0.90,-0.99,-0.71,-0.34,-0.26,-2.05,
0.099,-0.90,-0.99,-0.71,-0.35,-0.26,-2.04,
0.1,-0.90,-0.99,-0.71,-0.35,-0.27,-2.03,
0.1,-0.90,-0.99,-0.71,-0.36,-0.27,-2.02,
0.1,-0.90,-0.99,-0.71,-0.36,-0.27,-2.01,
0.1,-0.90,-0.99,-0.71,-0.37,-0.28,-2.00,
0.101,-0.72,-0.91,-0.56,-0.37,-0.28,-2.00,
0.101,-0.72,-0.91,-0.56,-0.37,-0.28,-2.00,
0.101,-0.72,-0.91,-0.56,-0.38,-0.28,-1.99,
0.101,-0.72,-0.91,-0.56,-0.38,-0.28,-1.98,
0.101,-0.72,-0.91,-0.56,-0.39,-0.28,-1.98,
0.102,-0.72,-0.91,-0.56,-0.39,-0.28,-1.97,
0.102,-0.55,-0.84,-0.34,-0.39,-0.28,-1.97,
0.102,-0.55,-0.84,-0.34,-0.39,-0.29,-1.96,
0.102,-0.55,-0.84,-0.34,-0.39,-0.29,-1.95,
0.102,-0.55,-0.84,-0.34,-0.40,-0.30,-1.95,
0.111,-0.55,-0.84,-0.34,-0.40,-0.30,-1.95,
0.111,-0.55,-0.84,-0.34,-0.40,-0.30,-1.94,
0.112,-0.35,-0.72,-0.20,-0.40,-0.30,-1.94,
0.112,-0.35,-0.72,-0.20,-0.40,-0.31,-1.94,
0.112,-0.35,-0.72,-0.20,-0.40,-0.31,-1.93,
0.116,-0.35,-0.72,-0.20,-0.40,-0.32,-1.92,
0.117,-0.35,-0.72,-0.20,-0.40,-0.32,-1.92,
0.117,-0.35,-0.72,-0.20,-0.40,-0.33,-1.92,
0.117,-0.16,-0.58,0.03,-0.40,-0.33,-1.92,
0.117,-0.16,-0.58,0.03,-0.40,-0.33,-1.91,
0.119,-0.16,-0.58,0.03,-0.39,-0.33,-1.91,
0.122,-0.16,-0.58,0.03,-0.39,-0.34,-1.90,
0.123,-0.16,-0.58,0.03,-0.39,-0.34,-1.90,
0.125,-0.16,-0.58,0.03,-0.38,-0.34,-1.90,
0.127,-0.01,-0.40,0.17,-0.38,-0.34,-1.90,
0.127,-0.01,-0.40,0.17,-0.38,-0.34,-1.90,
0.129,-0.01,-0.40,0.17,-0.38,-0.33,-1.90,
0.132,-0.01,-0.40,0.17,-0.37,-0.33,-1.89,
0.133,-0.01,-0.40,0.17,-0.37,-0.33,-1.89,
0.135,-0.01,-0.40,0.17,-0.37,-0.33,-1.89,
0.137,0.15,-0.28,0.14,-0.37,-0.33,-1.89,
0.137,0.15,-0.28,0.14,-0.36,-0.32,-1.89,
0.139,0.15,-0.28,0.14,-0.36,-0.32,-1.89,
