
time,ax,ay,az,wx,wy,wz,
0.003,-0.13,0.25,-1.33,-0.32,0.78,0.35,
0.004,-0.13,0.25,-1.33,-0.30,0.80,0.35,
0.004,-0.13,0.25,-1.33,-0.29,0.80,0.33,
0.004,-0.13,0.25,-1.33,-0.27,0.81,0.33,
0.005,-0.13,0.25,-1.33,-0.25,0.80,0.32,
0.005,-0.13,0.25,-1.33,-0.23,0.80,0.31,
0.005,-0.25,0.34,-1.19,-0.23,0.80,0.31,
0.005,-0.25,0.34,-1.19,-0.21,0.79,0.30,
0.01,-0.25,0.34,-1.19,-0.19,0.78,0.29,
0.01,-0.25,0.34,-1.19,-0.17,0.77,0.29,
0.011,-0.25,0.34,-1.19,-0.14,0.75,0.28,
0.012,-0.25,0.34,-1.19,-0.12,0.74,0.28,
0.015,-0.47,0.40,-1.05,-0.12,0.74,0.28,
0.015,-0.47,0.40,-1.05,-0.10,0.72,0.28,
0.016,-0.47,0.40,-1.05,-0.07,0.71,0.28,
0.018,-0.47,0.40,-1.05,-0.05,0.69,0.28,
0.02,-0.47,0.40,-1.05,-0.03,0.67,0.28,
0.028,-0.47,0.40,-1.05,-0.00,0.65,0.28,
0.028,-0.64,0.37,-1.01,-0.00,0.65,0.28,
0.028,-0.64,0.37,-1.01,0.02,0.63,0.28,
0.028,-0.64,0.37,-1.01,0.04,0.60,0.28,
0.028,-0.64,0.37,-1.01,0.06,0.58,0.28,
0.03,-0.64,0.37,-1.01,0.07,0.55,0.29,
0.032,-0.64,0.37,-1.01,0.09,0.53,0.29,
0.035,-0.70,0.30,-1.10,0.09,0.53,0.29,
0.035,-0.70,0.30,-1.10,0.11,0.50,0.30,
0.036,-0.70,0.30,-1.10,0.12,0.48,0.30,
0.039,-0.70,0.30,-1.10,0.13,0.46,0.31,
0.043,-0.70,0.30,-1.10,0.14,0.43,0.31,
0.043,-0.70,0.30,-1.10,0.15,0.41,0.32,
0.048,-0.62,0.26,-1.26,0.15,0.41,0.32,
