
time,ax,ay,az,wx,wy,wz,
0.003,-0.18,-0.23,-0.17,-0.27,-0.54,0.12,
0.004,-0.18,-0.23,-0.17,-0.27,-0.55,0.14,
0.004,-0.33,0.06,-0.05,-0.27,-0.55,0.14,
0.007,-0.33,0.06,-0.05,-0.28,-0.60,0.17,
0.008,-0.33,0.06,-0.05,-0.28,-0.60,0.17,
0.008,-0.33,0.06,-0.05,-0.28,-0.60,0.18,
0.008,-0.33,0.06,-0.05,-0.28,-0.60,0.18,
0.008,-0.33,0.06,-0.05,-0.28,-0.60,0.19,
0.009,-0.01,0.29,0.05,-0.28,-0.60,0.19,
0.01,-0.01,0.29,0.05,-0.28,-0.59,0.19,
0.013,-0.01,0.29,0.05,-0.28,-0.58,0.19,
0.014,-0.01,0.29,0.05,-0.28,-0.58,0.19,
0.015,-0.01,0.29,0.05,-0.28,-0.58,0.18,
0.018,-0.01,0.29,0.05,-0.28,-0.57,0.18,
0.02,0.46,0.35,-0.02,-0.28,-0.57,0.18,
0.02,0.46,0.35,-0.02,-0.28,-0.57,0.17,
0.023,0.46,0.35,-0.02,-0.29,-0.58,0.15,
0.023,0.46,0.35,-0.02,-0.29,-0.58,0.14,
0.025,0.46,0.35,-0.02,-0.30,-0.59,0.12,
0.027,0.46,0.35,-0.02,-0.30,-0.60,0.10,
0.03,0.71,0.22,-0.15,-0.30,-0.60,0.10,
0.03,0.71,0.22,-0.15,-0.30,-0.61,0.07,
0.046,0.71,0.22,-0.15,-0.31,-0.64,0.04,
0.047,0.71,0.22,-0.15,-0.32,-0.65,0.03,
0.047,0.71,0.22,-0.15,-0.32,-0.68,0.00,
0.047,0.71,0.22,-0.15,-0.32,-0.72,-0.01,
0.048,0.25,0.14,-0.13,-0.32,-0.72,-0.01,
0.048,0.25,0.14,-0.13,-0.32,-0.75,-0.02,
0.048,0.25,0.14,-0.13,-0.31,-0.81,-0.03,
0.048,0.25,0.14,-0.13,-0.31,-0.82,-0.03,
0.048,0.25,0.14,-0.13,-0.30,-0.86,-0.02,
0.049,0.25,0.14,-0.13,-0.28,-0.89,0.00,
0.051,-0.70,-0.24,-0.27,-0.28,-0.89,0.00,
0.052,-0.70,-0.24,-0.27,-0.26,-0.92,0.02,
0.087,-0.70,-0.24,-0.27,-0.23,-0.95,0.07,
0.088,-0.70,-0.24,-0.27,-0.23,-0.95,0.08,
0.088,-0.70,-0.24,-0.27,-0.22,-0.96,0.12,
0.088,-0.70,-0.24,-0.27,-0.21,-0.96,0.15,
0.089,-1.09,-1.05,-1.07,-0.21,-0.96,0.15,
0.089,-1.09,-1.05,-1.07,-0.21,-0.97,0.18,
0.089,-1.09,-1.05,-1.07,-0.23,-0.99,0.22,
0.089,-1.09,-1.05,-1.07,-0.24,-1.00,0.24,
0.089,-1.09,-1.05,-1.07,-0.26,-1.01,0.27,
0.09,-1.09,-1.05,-1.07,-0.30,-1.03,0.29,
0.09,-0.85,-1.31,-2.16,-0.30,-1.03,0.29,
0.09,-0.85,-1.31,-2.16,-0.34,-1.04,0.31,
0.09,-0.85,-1.31,-2.16,-0.40,-1.05,0.36,
0.09,-0.85,-1.31,-2.16,-0.42,-1.05,0.37,
0.09,-0.85,-1.31,-2.16,-0.47,-1.06,0.40,
0.091,-0.85,-1.31,-2.16,-0.52,-1.06,0.43,
0.091,-0.39,-0.95,-2.55,-0.52,-1.06,0.43,
0.091,-0.39,-0.95,-2.55,-0.57,-1.07,0.45,
0.091,-0.39,-0.95,-2.55,-0.66,-1.09,0.48,
0.091,-0.39,-0.95,-2.55,-0.68,-1.10,0.48,
0.092,-0.39,-0.95,-2.55,-0.74,-1.12,0.50,
0.092,-0.39,-0.95,-2.55,-0.80,-1.14,0.52,
0.092,-0.14,-0.48,-2.33,-0.80,-1.14,0.52,
0.092,-0.14,-0.48,-2.33,-0.85,-1.16,0.54,
0.092,-0.14,-0.48,-2.33,-0.92,-1.20,0.57,
0.098,-0.14,-0.48,-2.33,-0.94,-1.22,0.58,
0.098,-0.14,-0.48,-2.33,-0.98,-1.24,0.60,
0.098,-0.14,-0.48,-2.33,-1.03,-1.27,0.62,
0.1,-0.33,-0.20,-2.02,-1.03,-1.27,0.62,
0.1,-0.33,-0.20,-2.02,-1.07,-1.29,0.64,
0.113,-0.33,-0.20,-2.02,-1.14,-1.32,0.65,
0.114,-0.33,-0.20,-2.02,-1.16,-1.33,0.66,
0.115,-0.33,-0.20,-2.02,-1.20,-1.35,0.67,
0.115,-0.33,-0.20,-2.02,-1.25,-1.37,0.68,
0.116,-0.45,0.05,-1.85,-1.25,-1.37,0.68,
0.117,-0.45,0.05,-1.85,-1.29,-1.39,0.69,
0.118,-0.45,0.05,-1.85,-1.35,-1.44,0.70,
0.118,-0.45,0.05,-1.85,-1.37,-1.45,0.71,
0.118,-0.45,0.05,-1.85,-1.41,-1.49,0.71,
0.118,-0.45,0.05,-1.85,-1.45,-1.52,0.72,
0.127,-0.21,0.05,-1.61,-1.45,-1.52,0.72,
0.128,-0.21,0.05,-1.61,-1.49,-1.54,0.73,
0.129,-0.21,0.05,-1.61,-1.54,-1.59,0.73,
0.129,-0.21,0.05,-1.61,-1.55,-1.60,0.73,
0.129,-0.21,0.05,-1.61,-1.57,-1.63,0.72,
0.13,-0.21,0.05,-1.61,-1.60,-1.66,0.72,
0.13,0.34,-0.30,-1.29,-1.60,-1.66,0.72,
0.131,0.34,-0.30,-1.29,-1.61,-1.68,0.71,
0.133,0.34,-0.30,-1.29,-1.62,-1.69,0.72,
0.134,0.34,-0.30,-1.29,-1.62,-1.69,0.72,
0.144,0.34,-0.30,-1.29,-1.61,-1.70,0.73,
0.146,0.34,-0.30,-1.29,-1.60,-1.71,0.73,
0.146,0.41,-1.07,-0.66,-1.60,-1.71,0.73,
0.146,0.41,-1.07,-0.66,-1.59,-1.72,0.74,
0.146,0.41,-1.07,-0.66,-1.57,-1.72,0.75,
0.146,0.41,-1.07,-0.66,-1.56,-1.73,0.75,
0.147,0.41,-1.07,-0.66,-1.54,-1.74,0.75,
0.148,0.41,-1.07,-0.66,-1.52,-1.76,0.75,
0.18,0.40,-1.32,-0.45,-1.52,-1.76,0.75,
