
time,ax,ay,az,wx,wy,wz,
0.001,0.70,-0.50,-0.93,-0.55,0.08,-0.16,
0.002,0.70,-0.50,-0.93,-0.57,0.10,-0.17,
0.002,0.70,-0.50,-0.93,-0.58,0.11,-0.19,
0.002,0.70,-0.50,-0.93,-0.59,0.11,-0.20,
0.002,0.70,-0.50,-0.93,-0.59,0.11,-0.20,
0.003,0.70,-0.50,-0.93,-0.60,0.09,-0.21,
0.005,0.10,-0.55,-0.26,-0.60,0.09,-0.21,
0.005,0.10,-0.55,-0.26,-0.59,0.08,-0.21,
0.009,0.10,-0.55,-0.26,-0.59,0.05,-0.21,
0.01,0.10,-0.55,-0.26,-0.58,0.01,-0.20,
0.011,0.10,-0.55,-0.26,-0.58,0.00,-0.20,
0.013,0.10,-0.55,-0.26,-0.56,-0.03,-0.19,
0.015,-0.42,-0.40,0.67,-0.56,-0.03,-0.19,
0.015,-0.42,-0.40,0.67,-0.55,-0.06,-0.18,
0.017,-0.42,-0.40,0.67,-0.52,-0.09,-0.17,
0.02,-0.42,-0.40,0.67,-0.49,-0.14,-0.15,
0.021,-0.42,-0.40,0.67,-0.47,-0.15,-0.14,
0.035,-0.42,-0.40,0.67,-0.44,-0.19,-0.13,
0.036,-0.45,-0.23,1.51,-0.44,-0.19,-0.13,
0.036,-0.45,-0.23,1.51,-0.41,-0.24,-0.12,
0.036,-0.45,-0.23,1.51,-0.38,-0.28,-0.10,
0.037,-0.45,-0.23,1.51,-0.34,-0.34,-0.08,
0.037,-0.45,-0.23,1.51,-0.33,-0.36,-0.08,
0.037,-0.45,-0.23,1.51,-0.31,-0.40,-0.07,
0.037,-0.58,-0.22,1.55,-0.31,-0.40,-0.07,
0.037,-0.58,-0.22,1.55,-0.29,-0.43,-0.06,
0.038,-0.58,-0.22,1.55,-0.28,-0.46,-0.05,
0.041,-0.58,-0.22,1.55,-0.27,-0.50,-0.04,
0.041,-0.58,-0.22,1.55,-0.27,-0.51,-0.04,
0.043,-0.58,-0.22,1.55,-0.27,-0.52,-0.03,
0.045,-0.53,-0.28,0.88,-0.27,-0.52,-0.03,
0.046,-0.53,-0.28,0.88,-0.28,-0.54,-0.02,
0.048,-0.53,-0.28,0.88,-0.30,-0.55,-0.02,
0.05,-0.53,-0.28,0.88,-0.35,-0.55,-0.01,
0.051,-0.53,-0.28,0.88,-0.37,-0.55,-0.00,
0.053,-0.53,-0.28,0.88,-0.42,-0.54,-0.00,
0.062,-0.93,-0.45,-0.96,-0.42,-0.54,-0.00,
0.062,-0.93,-0.45,-0.96,-0.47,-0.50,0.01,
0.062,-0.93,-0.45,-0.96,-0.54,-0.44,0.02,
0.062,-0.93,-0.45,-0.96,-0.64,-0.34,0.03,
0.063,-0.93,-0.45,-0.96,-0.67,-0.31,0.03,
0.063,-0.93,-0.45,-0.96,-0.74,-0.24,0.02,
0.065,-0.91,-0.84,-2.86,-0.74,-0.24,0.02,
0.065,-0.91,-0.84,-2.86,-0.81,-0.17,-0.00,
0.067,-0.91,-0.84,-2.86,-0.88,-0.09,-0.02,
0.07,-0.91,-0.84,-2.86,-0.99,0.03,-0.07,
0.071,-0.91,-0.84,-2.86,-1.02,0.07,-0.09,
0.073,-0.91,-0.84,-2.86,-1.09,0.15,-0.13,
0.075,0.30,-0.83,-4.16,-1.09,0.15,-0.13,
0.075,0.30,-0.83,-4.16,-1.15,0.23,-0.18,
0.077,0.30,-0.83,-4.16,-1.21,0.31,-0.23,
0.08,0.30,-0.83,-4.16,-1.30,0.42,-0.31,
0.081,0.30,-0.83,-4.16,-1.33,0.46,-0.34,
0.084,0.30,-0.83,-4.16,-1.38,0.53,-0.39,
0.085,1.10,-0.57,-4.38,-1.38,0.53,-0.39,
0.086,1.10,-0.57,-4.38,-1.42,0.59,-0.45,
0.087,1.10,-0.57,-4.38,-1.46,0.66,-0.50,
0.092,1.10,-0.57,-4.38,-1.49,0.77,-0.55,
0.093,1.10,-0.57,-4.38,-1.50,0.81,-0.56,
0.093,1.10,-0.57,-4.38,-1.51,0.89,-0.58,
0.097,0.44,-0.01,-3.31,-1.51,0.89,-0.58,
0.098,0.44,-0.01,-3.31,-1.51,0.96,-0.59,
0.098,0.44,-0.01,-3.31,-1.50,1.05,-0.59,
0.1,0.44,-0.01,-3.31,-1.49,1.19,-0.59,
0.101,0.44,-0.01,-3.31,-1.48,1.24,-0.59,
0.103,0.44,-0.01,-3.31,-1.46,1.35,-0.58,
0.107,-0.77,0.09,-1.84,-1.46,1.35,-0.58,
0.108,-0.77,0.09,-1.84,-1.44,1.46,-0.57,
0.109,-0.77,0.09,-1.84,-1.42,1.57,-0.56,
0.11,-0.77,0.09,-1.84,-1.37,1.72,-0.53,
0.112,-0.77,0.09,-1.84,-1.36,1.76,-0.53,
0.113,-0.77,0.09,-1.84,-1.33,1.85,-0.51,
0.115,-2.02,-0.22,-0.56,-1.33,1.85,-0.51,
0.116,-2.02,-0.22,-0.56,-1.30,1.92,-0.50,
0.117,-2.02,-0.22,-0.56,-1.27,1.98,-0.49,
0.12,-2.02,-0.22,-0.56,-1.23,2.03,-0.46,
0.121,-2.02,-0.22,-0.56,-1.21,2.03,-0.45,
0.124,-2.02,-0.22,-0.56,-1.16,1.98,-0.43,
0.126,-2.37,-0.46,1.18,-1.16,1.98,-0.43,
0.126,-2.37,-0.46,1.18,-1.09,1.88,-0.41,
0.127,-2.37,-0.46,1.18,-1.00,1.73,-0.40,
0.13,-2.37,-0.46,1.18,-0.88,1.48,-0.38,
0.131,-2.37,-0.46,1.18,-0.85,1.40,-0.38,
0.133,-2.37,-0.46,1.18,-0.80,1.22,-0.37,
0.135,-1.47,-0.57,2.58,-0.80,1.22,-0.37,
0.136,-1.47,-0.57,2.58,-0.76,1.02,-0.37,
0.137,-1.47,-0.57,2.58,-0.73,0.79,-0.38,
0.141,-1.47,-0.57,2.58,-0.69,0.44,-0.38,
0.142,-1.47,-0.57,2.58,-0.68,0.33,-0.39,
0.144,-1.47,-0.57,2.58,-0.66,0.13,-0.40,
0.147,-1.19,-1.19,1.43,-0.66,0.13,-0.40,
0.147,-1.19,-1.19,1.43,-0.63,-0.05,-0.42,
0.147,-1.19,-1.19,1.43,-0.61,-0.20,-0.45,
0.15,-1.19,-1.19,1.43,-0.59,-0.39,-0.49,
0.151,-1.19,-1.19,1.43,-0.59,-0.44,-0.50,
0.153,-1.19,-1.19,1.43,-0.58,-0.52,-0.54,
0.169,-0.86,-1.60,0.55,-0.58,-0.52,-0.54,
0.17,-0.86,-1.60,0.55,-0.57,-0.56,-0.58,
0.17,-0.86,-1.60,0.55,-0.58,-0.58,-0.62,
0.171,-0.86,-1.60,0.55,-0.60,-0.58,-0.69,
0.171,-0.86,-1.60,0.55,-0.61,-0.56,-0.71,
0.171,-0.86,-1.60,0.55,-0.62,-0.52,-0.76,
0.172,-0.45,-1.07,-0.81,-0.62,-0.52,-0.76,
0.172,-0.45,-1.07,-0.81,-0.65,-0.47,-0.80,
0.172,-0.45,-1.07,-0.81,-0.68,-0.42,-0.85,
0.173,-0.45,-1.07,-0.81,-0.74,-0.34,-0.92,
0.173,-0.45,-1.07,-0.81,-0.76,-0.32,-0.94,
0.174,-0.45,-1.07,-0.81,-0.81,-0.28,-0.99,
0.177,-0.31,-0.36,-1.90,-0.81,-0.28,-0.99,
0.177,-0.31,-0.36,-1.90,-0.86,-0.25,-1.04,
0.196,-0.31,-0.36,-1.90,-0.91,-0.22,-1.08,
0.196,-0.31,-0.36,-1.90,-0.99,-0.17,-1.14,
0.197,-0.31,-0.36,-1.90,-1.02,-0.15,-1.15,
0.197,-0.31,-0.36,-1.90,-1.07,-0.10,-1.18,
0.197,-0.09,-0.24,-2.27,-1.07,-0.10,-1.18,
0.197,-0.09,-0.24,-2.27,-1.13,-0.05,-1.21,
0.197,-0.09,-0.24,-2.27,-1.23,0.02,-1.23,
0.198,-0.09,-0.24,-2.27,-1.28,0.09,-1.23,
0.198,-0.09,-0.24,-2.27,-1.31,0.13,-1.23,
0.198,-0.09,-0.24,-2.27,-1.35,0.21,-1.24,
0.198,0.45,-0.15,-1.97,-1.35,0.21,-1.24,
0.198,0.45,-0.15,-1.97,-1.38,0.30,-1.24,
0.198,0.45,-0.15,-1.97,-1.41,0.39,-1.24,
0.206,0.45,-0.15,-1.97,-1.43,0.57,-1.25,
0.207,0.45,-0.15,-1.97,-1.43,0.70,-1.26,
0.207,0.45,-0.15,-1.97,-1.42,1.00,-1.29,
0.224,0.42,-0.42,-2.07,-1.42,1.00,-1.29,
0.225,0.42,-0.42,-2.07,-1.40,1.23,-1.32,
0.227,0.42,-0.42,-2.07,-1.37,1.40,-1.34,
0.227,0.42,-0.42,-2.07,-1.34,1.60,-1.36,
0.227,0.42,-0.42,-2.07,-1.33,1.66,-1.37,
0.232,0.42,-0.42,-2.07,-1.30,1.77,-1.37,
0.26,0.05,-0.25,-1.26,-1.30,1.77,-1.37,
0.261,0.05,-0.25,-1.26,-1.27,1.87,-1.37,
0.261,0.05,-0.25,-1.26,-1.24,1.97,-1.37,
0.262,0.05,-0.25,-1.26,-1.17,2.09,-1.34,
0.262,0.05,-0.25,-1.26,-1.15,2.12,-1.33,
0.263,0.05,-0.25,-1.26,-1.09,2.15,-1.29,
0.263,-0.97,0.33,0.90,-1.09,2.15,-1.29,
0.263,-0.97,0.33,0.90,-1.01,2.15,-1.25,
0.264,-0.97,0.33,0.90,-0.93,2.13,-1.21,
0.264,-0.97,0.33,0.90,-0.82,2.00,-1.12,
0.265,-0.97,0.33,0.90,-0.80,1.90,-1.09,
0.265,-0.97,0.33,0.90,-0.79,1.60,-1.03,
0.265,-2.22,0.58,2.65,-0.79,1.60,-1.03,
0.266,-2.22,0.58,2.65,-0.79,1.28,-0.96,
0.266,-2.22,0.58,2.65,-0.79,1.07,-0.88,
0.267,-2.22,0.58,2.65,-0.72,0.92,-0.79,
0.267,-2.22,0.58,2.65,-0.69,0.88,-0.76,
0.268,-2.22,0.58,2.65,-0.62,0.80,-0.70,
