
time,ax,ay,az,wx,wy,wz,
0.002,-0.96,-0.31,0.05,0.10,-0.86,-0.42,
0.003,-0.96,-0.31,0.05,0.10,-0.89,-0.41,
0.003,-0.96,-0.31,0.05,0.09,-0.93,-0.40,
0.003,-0.96,-0.31,0.05,0.09,-0.96,-0.40,
0.003,-0.96,-0.31,0.05,0.09,-0.99,-0.39,
0.003,-0.96,-0.31,0.05,0.08,-1.01,-0.38,
0.004,-0.99,-0.49,-0.20,0.08,-1.01,-0.38,
0.005,-0.99,-0.49,-0.20,0.08,-1.03,-0.37,
0.005,-0.99,-0.49,-0.20,0.07,-1.05,-0.37,
0.024,-0.99,-0.49,-0.20,0.06,-1.07,-0.36,
0.024,-0.99,-0.49,-0.20,0.05,-1.09,-0.36,
0.024,-0.99,-0.49,-0.20,0.04,-1.11,-0.35,
0.025,-0.94,-0.54,-0.57,0.04,-1.11,-0.35,
0.025,-0.94,-0.54,-0.57,0.02,-1.13,-0.35,
0.025,-0.94,-0.54,-0.57,0.01,-1.14,-0.35,
0.025,-0.94,-0.54,-0.57,-0.01,-1.16,-0.34,
0.025,-0.94,-0.54,-0.57,-0.03,-1.17,-0.34,
0.026,-0.94,-0.54,-0.57,-0.05,-1.19,-0.34,
0.026,-0.88,-0.48,-0.91,-0.05,-1.19,-0.34,
0.026,-0.88,-0.48,-0.91,-0.07,-1.19,-0.33,
0.026,-0.88,-0.48,-0.91,-0.09,-1.19,-0.33,
0.072,-0.88,-0.48,-0.91,-0.11,-1.19,-0.32,
0.073,-0.88,-0.48,-0.91,-0.14,-1.20,-0.31,
0.073,-0.88,-0.48,-0.91,-0.16,-1.20,-0.31,
0.073,-0.92,-0.56,-1.20,-0.16,-1.20,-0.31,
0.073,-0.92,-0.56,-1.20,-0.19,-1.20,-0.30,
0.073,-0.92,-0.56,-1.20,-0.21,-1.20,-0.29,
0.073,-0.92,-0.56,-1.20,-0.23,-1.21,-0.28,
0.074,-0.92,-0.56,-1.20,-0.26,-1.22,-0.27,
0.074,-0.92,-0.56,-1.20,-0.28,-1.22,-0.26,
0.074,-0.83,-0.75,-1.15,-0.28,-1.22,-0.26,
0.074,-0.83,-0.75,-1.15,-0.30,-1.22,-0.25,
0.074,-0.83,-0.75,-1.15,-0.32,-1.22,-0.25,
0.075,-0.83,-0.75,-1.15,-0.33,-1.22,-0.25,
0.075,-0.83,-0.75,-1.15,-0.35,-1.21,-0.25,
0.075,-0.83,-0.75,-1.15,-0.36,-1.20,-0.25,
