
time,ax,ay,az,wx,wy,wz,
0.003,0.62,0.42,-0.11,0.12,0.11,0.85,
0.004,-0.01,-0.13,-0.06,0.12,0.11,0.85,
0.004,-0.01,-0.13,-0.06,0.12,0.06,0.87,
0.004,-0.01,-0.13,-0.06,0.12,0.02,0.89,
0.004,-0.01,-0.13,-0.06,0.11,-0.03,0.91,
0.005,-0.01,-0.13,-0.06,0.11,-0.07,0.93,
0.005,-0.01,-0.13,-0.06,0.10,-0.12,0.95,
0.008,-0.24,-0.49,-0.28,0.10,-0.12,0.95,
0.008,-0.24,-0.49,-0.28,0.08,-0.17,0.97,
0.009,-0.24,-0.49,-0.28,0.07,-0.22,0.98,
0.01,-0.24,-0.49,-0.28,0.05,-0.26,1.00,
0.012,-0.24,-0.49,-0.28,0.03,-0.30,1.02,
0.014,-0.24,-0.49,-0.28,0.01,-0.33,1.03,
0.018,-0.25,-0.34,-0.63,0.01,-0.33,1.03,
0.018,-0.25,-0.34,-0.63,-0.00,-0.36,1.05,
0.018,-0.25,-0.34,-0.63,-0.03,-0.38,1.06,
0.02,-0.25,-0.34,-0.63,-0.05,-0.39,1.08,
0.022,-0.25,-0.34,-0.63,-0.08,-0.40,1.09,
0.024,-0.25,-0.34,-0.63,-0.11,-0.40,1.10,
0.026,-0.19,-0.17,-1.16,-0.11,-0.40,1.10,
0.026,-0.19,-0.17,-1.16,-0.14,-0.40,1.11,
0.028,-0.19,-0.17,-1.16,-0.17,-0.39,1.13,
0.03,-0.19,-0.17,-1.16,-0.20,-0.38,1.14,
0.032,-0.19,-0.17,-1.16,-0.23,-0.36,1.15,
0.067,-0.19,-0.17,-1.16,-0.26,-0.34,1.16,
0.067,-0.28,-0.21,-1.62,-0.26,-0.34,1.16,
0.067,-0.28,-0.21,-1.62,-0.29,-0.32,1.17,
0.068,-0.28,-0.21,-1.62,-0.31,-0.30,1.19,
0.068,-0.28,-0.21,-1.62,-0.34,-0.29,1.21,
0.068,-0.28,-0.21,-1.62,-0.36,-0.27,1.23,
0.068,-0.28,-0.21,-1.62,-0.38,-0.26,1.25,
0.068,-0.59,-0.53,-1.47,-0.38,-0.26,1.25,
0.069,-0.59,-0.53,-1.47,-0.40,-0.25,1.27,
0.069,-0.59,-0.53,-1.47,-0.42,-0.24,1.29,
0.069,-0.59,-0.53,-1.47,-0.43,-0.23,1.31,
0.069,-0.59,-0.53,-1.47,-0.44,-0.23,1.34,
0.069,-0.59,-0.53,-1.47,-0.45,-0.23,1.36,
0.07,-0.74,-0.82,-1.00,-0.45,-0.23,1.36,
0.07,-0.74,-0.82,-1.00,-0.46,-0.23,1.38,
0.07,-0.74,-0.82,-1.00,-0.46,-0.23,1.40,
0.07,-0.74,-0.82,-1.00,-0.46,-0.23,1.42,
0.071,-0.74,-0.82,-1.00,-0.46,-0.24,1.43,
0.071,-0.74,-0.82,-1.00,-0.46,-0.25,1.45,
0.071,-0.63,-1.04,-0.50,-0.46,-0.25,1.45,
0.071,-0.63,-1.04,-0.50,-0.45,-0.26,1.47,
0.071,-0.63,-1.04,-0.50,-0.44,-0.27,1.48,
0.072,-0.63,-1.04,-0.50,-0.43,-0.29,1.49,
0.09,-0.63,-1.04,-0.50,-0.42,-0.31,1.50,
0.092,-0.63,-1.04,-0.50,-0.40,-0.34,1.51,
0.093,-0.58,-1.08,-0.05,-0.40,-0.34,1.51,
0.093,-0.58,-1.08,-0.05,-0.38,-0.37,1.52,
0.094,-0.58,-1.08,-0.05,-0.36,-0.40,1.52,
0.095,-0.58,-1.08,-0.05,-0.34,-0.44,1.53,
0.095,-0.58,-1.08,-0.05,-0.32,-0.48,1.54,
0.096,-0.58,-1.08,-0.05,-0.29,-0.52,1.55,
0.096,-0.54,-0.89,0.26,-0.29,-0.52,1.55,
0.097,-0.54,-0.89,0.26,-0.27,-0.57,1.55,
0.098,-0.54,-0.89,0.26,-0.25,-0.62,1.56,
0.099,-0.54,-0.89,0.26,-0.22,-0.67,1.58,
0.1,-0.54,-0.89,0.26,-0.20,-0.73,1.59,
0.101,-0.54,-0.89,0.26,-0.18,-0.79,1.60,
0.102,-0.86,-0.76,0.31,-0.18,-0.79,1.60,
0.103,-0.86,-0.76,0.31,-0.16,-0.85,1.62,
0.105,-0.86,-0.76,0.31,-0.14,-0.90,1.64,
0.105,-0.86,-0.76,0.31,-0.11,-0.96,1.66,
0.105,-0.86,-0.76,0.31,-0.09,-1.02,1.67,
0.106,-0.86,-0.76,0.31,-0.07,-1.06,1.69,
0.111,-1.04,-0.75,0.08,-0.07,-1.06,1.69,
0.112,-1.04,-0.75,0.08,-0.05,-1.11,1.71,
0.112,-1.04,-0.75,0.08,-0.04,-1.15,1.73,
0.112,-1.04,-0.75,0.08,-0.03,-1.18,1.74,
0.112,-1.04,-0.75,0.08,-0.01,-1.22,1.76,
0.114,-1.04,-0.75,0.08,-0.01,-1.25,1.77,
0.119,-0.78,-0.73,-0.42,-0.01,-1.25,1.77,
0.119,-0.78,-0.73,-0.42,0.00,-1.28,1.78,
0.119,-0.78,-0.73,-0.42,0.01,-1.31,1.80,
0.12,-0.78,-0.73,-0.42,0.01,-1.35,1.81,
0.123,-0.78,-0.73,-0.42,0.02,-1.38,1.83,
0.124,-0.78,-0.73,-0.42,0.02,-1.42,1.84,
0.126,-0.70,-0.57,-0.64,0.02,-1.42,1.84,
0.127,-0.70,-0.57,-0.64,0.03,-1.45,1.86,
0.128,-0.70,-0.57,-0.64,0.04,-1.48,1.87,
0.13,-0.70,-0.57,-0.64,0.05,-1.52,1.89,
0.134,-0.70,-0.57,-0.64,0.06,-1.54,1.90,
0.135,-0.70,-0.57,-0.64,0.07,-1.57,1.91,
0.138,-0.83,-0.49,-0.55,0.07,-1.57,1.91,
0.156,-0.83,-0.49,-0.55,0.09,-1.61,1.92,
0.156,-0.83,-0.49,-0.55,0.10,-1.64,1.93,
0.156,-0.83,-0.49,-0.55,0.12,-1.68,1.93,
0.157,-0.83,-0.49,-0.55,0.14,-1.71,1.94,
0.157,-0.83,-0.49,-0.55,0.16,-1.75,1.94,
