
time,ax,ay,az,wx,wy,wz,
0.002,-1.32,-0.77,0.21,-0.17,-1.85,0.49,
0.002,-1.17,-0.34,-0.51,-0.17,-1.85,0.49,
0.003,-1.17,-0.34,-0.51,-0.18,-1.86,0.51,
0.003,-1.17,-0.34,-0.51,-0.18,-1.88,0.53,
0.003,-1.17,-0.34,-0.51,-0.20,-1.89,0.56,
0.003,-1.17,-0.34,-0.51,-0.22,-1.90,0.58,
0.003,-1.17,-0.34,-0.51,-0.24,-1.91,0.59,
0.004,-1.09,-0.09,-1.34,-0.24,-1.91,0.59,
0.004,-1.09,-0.09,-1.34,-0.28,-1.92,0.61,
0.004,-1.09,-0.09,-1.34,-0.31,-1.93,0.62,
0.004,-1.09,-0.09,-1.34,-0.35,-1.93,0.63,
0.004,-1.09,-0.09,-1.34,-0.39,-1.94,0.64,
0.008,-1.09,-0.09,-1.34,-0.43,-1.94,0.64,
0.01,-0.83,-0.06,-1.91,-0.43,-1.94,0.64,
0.01,-0.83,-0.06,-1.91,-0.48,-1.94,0.65,
0.011,-0.83,-0.06,-1.91,-0.52,-1.93,0.65,
0.013,-0.83,-0.06,-1.91,-0.57,-1.93,0.65,
0.016,-0.83,-0.06,-1.91,-0.60,-1.92,0.64,
0.017,-0.83,-0.06,-1.91,-0.62,-1.92,0.64,
0.019,-0.50,-0.23,-1.82,-0.62,-1.92,0.64,
0.02,-0.50,-0.23,-1.82,-0.63,-1.92,0.63,
0.021,-0.50,-0.23,-1.82,-0.67,-1.93,0.61,
0.025,-0.50,-0.23,-1.82,-0.69,-1.94,0.59,
0.026,-0.50,-0.23,-1.82,-0.71,-1.95,0.58,
0.026,-0.50,-0.23,-1.82,-0.73,-1.97,0.55,
0.029,-0.01,-0.47,-1.10,-0.73,-1.97,0.55,
0.029,-0.01,-0.47,-1.10,-0.74,-1.99,0.53,
0.03,-0.01,-0.47,-1.10,-0.74,-2.00,0.51,
0.033,-0.01,-0.47,-1.10,-0.74,-2.02,0.49,
0.035,-0.01,-0.47,-1.10,-0.73,-2.02,0.47,
0.036,-0.01,-0.47,-1.10,-0.72,-2.03,0.45,
0.039,0.46,-0.64,0.18,-0.72,-2.03,0.45,
0.039,0.46,-0.64,0.18,-0.70,-2.04,0.43,
0.058,0.46,-0.64,0.18,-0.68,-2.03,0.40,
0.059,0.46,-0.64,0.18,-0.66,-2.03,0.37,
0.059,0.46,-0.64,0.18,-0.64,-2.01,0.34,
0.059,0.46,-0.64,0.18,-0.62,-2.00,0.31,
0.059,0.86,-0.51,0.79,-0.62,-2.00,0.31,
0.06,0.86,-0.51,0.79,-0.60,-1.97,0.27,
0.06,0.86,-0.51,0.79,-0.57,-1.95,0.24,
0.06,0.86,-0.51,0.79,-0.55,-1.92,0.20,
0.06,0.86,-0.51,0.79,-0.54,-1.90,0.17,
0.06,0.86,-0.51,0.79,-0.52,-1.86,0.14,
0.06,0.96,-0.30,0.81,-0.52,-1.86,0.14,
0.061,0.96,-0.30,0.81,-0.50,-1.83,0.11,
0.061,0.96,-0.30,0.81,-0.48,-1.79,0.09,
0.093,0.96,-0.30,0.81,-0.45,-1.72,0.07,
0.093,0.96,-0.30,0.81,-0.44,-1.71,0.06,
0.094,0.96,-0.30,0.81,-0.42,-1.67,0.06,
0.094,-0.14,-0.23,0.63,-0.42,-1.67,0.06,
0.094,-0.14,-0.23,0.63,-0.40,-1.64,0.07,
0.094,-0.14,-0.23,0.63,-0.37,-1.63,0.07,
0.094,-0.14,-0.23,0.63,-0.36,-1.62,0.09,
0.104,-0.14,-0.23,0.63,-0.33,-1.61,0.10,
0.105,-0.14,-0.23,0.63,-0.27,-1.63,0.18,
0.107,-0.14,-0.23,0.63,-0.27,-1.63,0.18,
0.107,-0.14,-0.23,0.63,-0.27,-1.63,0.18,
0.108,-1.91,-0.36,-0.01,-0.27,-1.63,0.18,
0.109,-1.91,-0.36,-0.01,-0.24,-1.66,0.22,
0.111,-1.91,-0.36,-0.01,-0.23,-1.67,0.24,
0.111,-1.91,-0.36,-0.01,-0.22,-1.70,0.26,
0.112,-2.05,-0.51,-0.24,-0.22,-1.70,0.26,
0.112,-2.05,-0.51,-0.24,-0.20,-1.74,0.29,
0.112,-2.05,-0.51,-0.24,-0.19,-1.78,0.31,
0.112,-2.05,-0.51,-0.24,-0.18,-1.83,0.32,
0.113,-2.05,-0.51,-0.24,-0.17,-1.87,0.33,
0.113,-2.05,-0.51,-0.24,-0.15,-1.92,0.34,
0.113,-1.58,-0.66,-0.46,-0.15,-1.92,0.34,
0.113,-1.58,-0.66,-0.46,-0.14,-1.96,0.35,
0.114,-1.58,-0.66,-0.46,-0.13,-2.01,0.35,
0.114,-1.58,-0.66,-0.46,-0.12,-2.06,0.35,
0.114,-1.58,-0.66,-0.46,-0.11,-2.11,0.34,
0.115,-1.58,-0.66,-0.46,-0.10,-2.15,0.34,
0.115,-0.48,-0.63,-0.51,-0.10,-2.15,0.34,
0.115,-0.48,-0.63,-0.51,-0.09,-2.21,0.33,
