
time,ax,ay,az,wx,wy,wz,
0.002,-0.60,-0.48,-2.17,-0.13,-1.52,-0.36,
0.002,-0.60,-0.48,-2.17,-0.19,-1.56,-0.35,
0.005,-0.60,-0.48,-2.17,-0.24,-1.58,-0.33,
0.006,-0.60,-0.48,-2.17,-0.30,-1.59,-0.32,
0.007,-0.60,-0.48,-2.17,-0.35,-1.60,-0.30,
0.007,-0.60,-0.48,-2.17,-0.40,-1.61,-0.28,
0.009,-0.85,-0.97,-2.45,-0.40,-1.61,-0.28,
0.009,-0.85,-0.97,-2.45,-0.45,-1.62,-0.26,
0.009,-0.85,-0.97,-2.45,-0.49,-1.63,-0.24,
0.01,-0.85,-0.97,-2.45,-0.53,-1.63,-0.22,
0.011,-0.85,-0.97,-2.45,-0.57,-1.64,-0.21,
0.013,-0.85,-0.97,-2.45,-0.60,-1.64,-0.20,
0.018,-0.79,-0.91,-2.39,-0.60,-1.64,-0.20,
0.018,-0.79,-0.91,-2.39,-0.63,-1.64,-0.18,
0.018,-0.79,-0.91,-2.39,-0.66,-1.65,-0.17,
0.033,-0.79,-0.91,-2.39,-0.68,-1.67,-0.16,
0.033,-0.79,-0.91,-2.39,-0.70,-1.70,-0.16,
0.037,-0.79,-0.91,-2.39,-0.71,-1.73,-0.15,
0.037,-0.48,-0.84,-1.87,-0.71,-1.73,-0.15,
0.038,-0.48,-0.84,-1.87,-0.72,-1.75,-0.14,
0.038,-0.48,-0.84,-1.87,-0.73,-1.78,-0.14,
0.038,-0.48,-0.84,-1.87,-0.73,-1.81,-0.14,
0.038,-0.48,-0.84,-1.87,-0.72,-1.84,-0.14,
0.039,-0.48,-0.84,-1.87,-0.70,-1.87,-0.15,
0.039,-0.16,-1.07,-1.38,-0.70,-1.87,-0.15,
0.04,-0.16,-1.07,-1.38,-0.69,-1.90,-0.15,
0.04,-0.16,-1.07,-1.38,-0.67,-1.93,-0.16,
0.046,-0.16,-1.07,-1.38,-0.64,-1.98,-0.17,
0.047,-0.16,-1.07,-1.38,-0.60,-2.02,-0.18,
0.049,-0.16,-1.07,-1.38,-0.57,-2.07,-0.20,
0.053,0.20,-1.24,-0.82,-0.57,-2.07,-0.20,
0.053,0.20,-1.24,-0.82,-0.53,-2.12,-0.21,
0.054,0.20,-1.24,-0.82,-0.49,-2.18,-0.22,
0.064,0.20,-1.24,-0.82,-0.44,-2.24,-0.24,
0.065,0.20,-1.24,-0.82,-0.39,-2.29,-0.25,
0.065,0.20,-1.24,-0.82,-0.34,-2.34,-0.26,
0.065,0.19,-1.29,-0.27,-0.34,-2.34,-0.26,
0.065,0.19,-1.29,-0.27,-0.29,-2.39,-0.28,
0.066,0.19,-1.29,-0.27,-0.23,-2.43,-0.29,
0.066,0.19,-1.29,-0.27,-0.18,-2.47,-0.30,
0.066,0.19,-1.29,-0.27,-0.13,-2.50,-0.31,
0.066,0.19,-1.29,-0.27,-0.09,-2.53,-0.31,
0.066,-0.17,-1.16,-0.16,-0.09,-2.53,-0.31,
0.067,-0.17,-1.16,-0.16,-0.04,-2.56,-0.31,
0.069,-0.17,-1.16,-0.16,-0.00,-2.59,-0.31,
0.077,-0.17,-1.16,-0.16,0.03,-2.62,-0.31,
0.078,-0.17,-1.16,-0.16,0.06,-2.64,-0.31,
0.078,-0.17,-1.16,-0.16,0.09,-2.66,-0.31,
0.079,-0.70,-1.11,-0.22,0.09,-2.66,-0.31,
0.079,-0.70,-1.11,-0.22,0.12,-2.68,-0.30,
0.079,-0.70,-1.11,-0.22,0.14,-2.70,-0.29,
0.081,-0.70,-1.11,-0.22,0.16,-2.73,-0.29,
0.084,-0.70,-1.11,-0.22,0.18,-2.75,-0.28,
0.084,-0.70,-1.11,-0.22,0.20,-2.76,-0.26,
0.092,-1.12,-1.16,-0.29,0.20,-2.76,-0.26,
0.093,-1.12,-1.16,-0.29,0.21,-2.78,-0.25,
0.093,-1.12,-1.16,-0.29,0.22,-2.79,-0.24,
0.093,-1.12,-1.16,-0.29,0.22,-2.79,-0.23,
0.094,-1.12,-1.16,-0.29,0.22,-2.80,-0.22,
0.094,-1.12,-1.16,-0.29,0.22,-2.81,-0.22,
0.095,-1.20,-1.16,-0.55,0.22,-2.81,-0.22,
0.095,-1.20,-1.16,-0.55,0.22,-2.81,-0.21,
0.097,-1.20,-1.16,-0.55,0.21,-2.81,-0.22,
0.113,-1.20,-1.16,-0.55,0.20,-2.81,-0.22,
0.113,-1.20,-1.16,-0.55,0.19,-2.81,-0.22,
0.114,-1.20,-1.16,-0.55,0.19,-2.81,-0.22,
0.114,-1.20,-1.16,-0.55,0.18,-2.81,-0.21,
0.124,-0.98,-0.80,-0.78,0.18,-2.81,-0.21,
0.125,-0.98,-0.80,-0.78,0.17,-2.82,-0.20,
0.125,-0.98,-0.80,-0.78,0.16,-2.83,-0.19,
0.125,-0.98,-0.80,-0.78,0.15,-2.85,-0.18,
0.126,-0.98,-0.80,-0.78,0.14,-2.87,-0.16,
0.126,-1.45,-0.71,-1.00,0.14,-2.87,-0.16,
0.126,-1.45,-0.71,-1.00,0.12,-2.89,-0.15,
0.126,-1.45,-0.71,-1.00,0.11,-2.92,-0.13,
0.127,-1.45,-0.71,-1.00,0.10,-2.95,-0.10,
0.127,-1.45,-0.71,-1.00,0.09,-2.97,-0.08,
0.127,-1.45,-0.71,-1.00,0.07,-3.00,-0.07,
0.128,-1.78,-0.83,-0.89,0.07,-3.00,-0.07,
0.128,-1.78,-0.83,-0.89,0.06,-3.02,-0.04,
0.128,-1.78,-0.83,-0.89,0.06,-3.03,-0.02,
0.134,-1.78,-0.83,-0.89,0.05,-3.05,0.00,
0.134,-1.78,-0.83,-0.89,0.05,-3.07,0.02,
0.134,-1.78,-0.83,-0.89,0.04,-3.09,0.03,
0.136,-1.61,-1.02,-0.37,0.04,-3.09,0.03,
0.147,-1.61,-1.02,-0.37,0.04,-3.11,0.04,
0.148,-1.61,-1.02,-0.37,0.03,-3.13,0.04,
0.148,-1.61,-1.02,-0.37,0.03,-3.15,0.04,
0.148,-1.61,-1.02,-0.37,0.02,-3.17,0.04,
0.149,-1.61,-1.02,-0.37,0.01,-3.19,0.04,
0.149,-0.75,-0.97,0.00,0.01,-3.19,0.04,
0.149,-0.75,-0.97,0.00,0.01,-3.21,0.02,
0.149,-0.75,-0.97,0.00,0.01,-3.23,0.01,
0.15,-0.75,-0.97,0.00,0.01,-3.25,-0.00,
0.152,-0.75,-0.97,0.00,0.00,-3.27,-0.02,
0.178,-0.75,-0.97,0.00,-0.01,-3.29,-0.03,
0.179,-0.22,-0.78,0.14,-0.01,-3.29,-0.03,
0.179,-0.22,-0.78,0.14,-0.01,-3.30,-0.05,
0.18,-0.22,-0.78,0.14,-0.02,-3.32,-0.06,
