
time,ax,ay,az,wx,wy,wz,
0.002,-0.28,0.38,0.16,-0.20,-0.15,0.02,
0.003,-0.29,0.25,0.33,-0.20,-0.15,0.02,
0.003,-0.29,0.25,0.33,-0.20,-0.14,0.01,
0.003,-0.29,0.25,0.33,-0.21,-0.14,0.00,
0.004,-0.29,0.25,0.33,-0.22,-0.13,-0.00,
0.004,-0.29,0.25,0.33,-0.22,-0.13,-0.01,
0.004,-0.29,0.25,0.33,-0.23,-0.13,-0.01,
0.005,-0.11,0.06,0.25,-0.23,-0.13,-0.01,
0.005,-0.11,0.06,0.25,-0.24,-0.13,-0.02,
0.008,-0.11,0.06,0.25,-0.24,-0.13,-0.02,
0.008,-0.11,0.06,0.25,-0.25,-0.13,-0.02,
0.01,-0.11,0.06,0.25,-0.25,-0.13,-0.02,
0.013,-0.11,0.06,0.25,-0.26,-0.13,-0.02,
0.015,0.24,-0.14,0.16,-0.26,-0.13,-0.02,
0.015,0.24,-0.14,0.16,-0.26,-0.14,-0.02,
0.016,0.24,-0.14,0.16,-0.26,-0.14,-0.02,
0.022,0.24,-0.14,0.16,-0.26,-0.14,-0.03,
0.023,0.24,-0.14,0.16,-0.27,-0.15,-0.03,
0.023,0.24,-0.14,0.16,-0.26,-0.16,-0.03,
0.024,0.64,-0.31,0.22,-0.26,-0.16,-0.03,
0.025,0.64,-0.31,0.22,-0.26,-0.16,-0.03,
0.026,0.64,-0.31,0.22,-0.26,-0.17,-0.03,
0.029,0.64,-0.31,0.22,-0.25,-0.17,-0.03,
0.03,0.64,-0.31,0.22,-0.25,-0.17,-0.03,
0.032,0.64,-0.31,0.22,-0.24,-0.16,-0.03,
0.035,0.85,-0.31,0.41,-0.24,-0.16,-0.03,
0.036,0.85,-0.31,0.41,-0.23,-0.16,-0.03,
0.036,0.85,-0.31,0.41,-0.23,-0.15,-0.03,
0.039,0.85,-0.31,0.41,-0.22,-0.14,-0.03,
0.04,0.85,-0.31,0.41,-0.21,-0.14,-0.03,
0.044,0.85,-0.31,0.41,-0.20,-0.13,-0.03,
0.045,0.73,-0.18,0.54,-0.20,-0.13,-0.03,
0.045,0.73,-0.18,0.54,-0.19,-0.12,-0.03,
0.048,0.73,-0.18,0.54,-0.17,-0.10,-0.03,
0.049,0.73,-0.18,0.54,-0.16,-0.09,-0.04,
0.066,0.73,-0.18,0.54,-0.15,-0.08,-0.04,
0.068,0.73,-0.18,0.54,-0.14,-0.07,-0.04,
0.069,0.51,-0.01,0.58,-0.14,-0.07,-0.04,
0.07,0.51,-0.01,0.58,-0.13,-0.06,-0.05,
0.071,0.51,-0.01,0.58,-0.12,-0.05,-0.05,
0.071,0.51,-0.01,0.58,-0.10,-0.04,-0.05,
0.073,0.51,-0.01,0.58,-0.09,-0.04,-0.05,
0.074,0.51,-0.01,0.58,-0.08,-0.03,-0.05,
0.075,0.23,0.06,0.46,-0.08,-0.03,-0.05,
0.076,0.23,0.06,0.46,-0.05,-0.01,-0.06,
0.077,0.23,0.06,0.46,-0.05,-0.01,-0.06,
0.078,0.23,0.06,0.46,-0.05,-0.01,-0.06,
0.078,0.23,0.06,0.46,-0.04,-0.01,-0.05,
0.079,0.23,0.06,0.46,-0.04,-0.00,-0.05,
0.079,-0.00,0.06,0.23,-0.04,-0.00,-0.05,
0.08,-0.00,0.06,0.23,-0.03,0.00,-0.05,
0.08,-0.00,0.06,0.23,-0.03,0.01,-0.05,
0.081,-0.00,0.06,0.23,-0.03,0.02,-0.05,
0.081,-0.00,0.06,0.23,-0.02,0.02,-0.05,
0.084,-0.00,0.06,0.23,-0.02,0.02,-0.05,
0.087,-0.00,0.06,-0.02,-0.02,0.02,-0.05,
0.088,-0.00,0.06,-0.02,-0.02,0.03,-0.05,
0.088,-0.00,0.06,-0.02,-0.02,0.03,-0.05,
0.089,-0.00,0.06,-0.02,-0.02,0.03,-0.04,
0.09,-0.00,0.06,-0.02,-0.01,0.03,-0.05,
0.092,-0.00,0.06,-0.02,-0.01,0.04,-0.05,
0.095,0.16,0.05,-0.23,-0.01,0.04,-0.05,
0.095,0.16,0.05,-0.23,-0.01,0.04,-0.05,
0.096,0.16,0.05,-0.23,-0.02,0.04,-0.05,
0.098,0.16,0.05,-0.23,-0.02,0.04,-0.05,
0.101,0.16,0.05,-0.23,-0.03,0.05,-0.05,
0.102,0.16,0.05,-0.23,-0.03,0.05,-0.05,
0.107,0.27,0.02,-0.44,-0.03,0.05,-0.05,
0.107,0.27,0.02,-0.44,-0.04,0.06,-0.05,
0.107,0.27,0.02,-0.44,-0.04,0.06,-0.05,
0.108,0.27,0.02,-0.44,-0.05,0.07,-0.05,
0.11,0.27,0.02,-0.44,-0.06,0.08,-0.06,
0.112,0.27,0.02,-0.44,-0.06,0.08,-0.06,
0.114,0.34,0.03,-0.59,-0.06,0.08,-0.06,
0.115,0.34,0.03,-0.59,-0.07,0.08,-0.06,
0.118,0.34,0.03,-0.59,-0.08,0.08,-0.06,
0.119,0.34,0.03,-0.59,-0.08,0.08,-0.06,
0.12,0.34,0.03,-0.59,-0.09,0.08,-0.06,
0.122,0.34,0.03,-0.59,-0.09,0.08,-0.06,
0.125,0.28,0.07,-0.54,-0.09,0.08,-0.06,
0.125,0.28,0.07,-0.54,-0.09,0.07,-0.06,
0.126,0.28,0.07,-0.54,-0.10,0.07,-0.06,
0.128,0.28,0.07,-0.54,-0.10,0.06,-0.06,
0.13,0.28,0.07,-0.54,-0.10,0.06,-0.07,
0.132,0.28,0.07,-0.54,-0.10,0.05,-0.07,
0.135,0.22,0.10,-0.38,-0.10,0.05,-0.07,
0.135,0.22,0.10,-0.38,-0.10,0.04,-0.07,
0.136,0.22,0.10,-0.38,-0.10,0.04,-0.07,
0.138,0.22,0.10,-0.38,-0.10,0.04,-0.07,
0.14,0.22,0.10,-0.38,-0.10,0.03,-0.07,
0.142,0.22,0.10,-0.38,-0.10,0.03,-0.07,
0.145,0.14,0.12,-0.20,-0.10,0.03,-0.07,
0.145,0.14,0.12,-0.20,-0.09,0.02,-0.07,
0.146,0.14,0.12,-0.20,-0.09,0.02,-0.07,
0.148,0.14,0.12,-0.20,-0.09,0.01,-0.07,
0.151,0.14,0.12,-0.20,-0.09,0.01,-0.07,
0.153,0.14,0.12,-0.20,-0.09,0.01,-0.07,
0.155,0.08,0.07,-0.09,-0.09,0.01,-0.07,
0.155,0.08,0.07,-0.09,-0.09,0.01,-0.07,
0.156,0.08,0.07,-0.09,-0.09,0.01,-0.07,
0.158,0.08,0.07,-0.09,-0.08,0.01,-0.06,
0.16,0.08,0.07,-0.09,-0.08,0.00,-0.06,
0.163,0.08,0.07,-0.09,-0.08,0.01,-0.06,
0.166,0.08,-0.02,-0.09,-0.08,0.01,-0.06,
0.167,0.08,-0.02,-0.09,-0.08,0.01,-0.06,
0.168,0.08,-0.02,-0.09,-0.08,0.01,-0.06,
0.168,0.08,-0.02,-0.09,-0.08,0.01,-0.06,
0.173,0.08,-0.02,-0.09,-0.08,0.01,-0.05,
0.174,0.08,-0.02,-0.09,-0.08,0.01,-0.05,
0.175,0.07,-0.08,-0.04,-0.08,0.01,-0.05,
0.178,0.07,-0.08,-0.04,-0.08,0.00,-0.05,
0.179,0.07,-0.08,-0.04,-0.07,0.00,-0.05,
0.179,0.07,-0.08,-0.04,-0.07,0.00,-0.05,
0.18,0.07,-0.08,-0.04,-0.07,0.00,-0.04,
0.183,0.07,-0.08,-0.04,-0.07,0.00,-0.04,
0.189,0.07,-0.07,0.01,-0.07,0.00,-0.04,
0.19,0.07,-0.07,0.01,-0.07,0.00,-0.04,
0.19,0.07,-0.07,0.01,-0.06,0.00,-0.04,
0.19,0.07,-0.07,0.01,-0.06,0.00,-0.04,
0.191,0.07,-0.07,0.01,-0.06,0.00,-0.04,
0.192,0.07,-0.07,0.01,-0.05,0.00,-0.03,
0.195,0.07,-0.07,0.10,-0.05,0.00,-0.03,
0.231,0.07,-0.07,0.10,-0.05,0.00,-0.03,
0.232,0.07,-0.07,0.10,-0.05,0.00,-0.03,
0.232,0.07,-0.07,0.10,-0.04,0.00,-0.03,
