
time,ax,ay,az,wx,wy,wz,
0.007,1.47,-0.53,1.98,-0.33,-0.31,-0.21,
0.008,0.80,-0.51,0.49,-0.33,-0.31,-0.21,
0.008,0.80,-0.51,0.49,-0.36,-0.34,-0.20,
0.008,0.80,-0.51,0.49,-0.39,-0.38,-0.18,
0.009,0.80,-0.51,0.49,-0.45,-0.43,-0.13,
0.009,0.80,-0.51,0.49,-0.47,-0.45,-0.12,
0.009,0.80,-0.51,0.49,-0.51,-0.48,-0.08,
0.009,-0.38,-0.10,-0.75,-0.51,-0.48,-0.08,
0.01,-0.38,-0.10,-0.75,-0.54,-0.51,-0.04,
0.01,-0.38,-0.10,-0.75,-0.58,-0.52,0.02,
0.01,-0.38,-0.10,-0.75,-0.62,-0.54,0.10,
0.011,-0.38,-0.10,-0.75,-0.64,-0.55,0.13,
0.011,-0.38,-0.10,-0.75,-0.66,-0.57,0.17,
0.011,-1.46,0.00,-0.48,-0.66,-0.57,0.17,
0.012,-1.46,0.00,-0.48,-0.67,-0.58,0.21,
0.012,-1.46,0.00,-0.48,-0.66,-0.58,0.25,
0.026,-1.46,0.00,-0.48,-0.64,-0.56,0.29,
0.027,-1.46,0.00,-0.48,-0.63,-0.55,0.30,
0.027,-1.46,0.00,-0.48,-0.60,-0.52,0.32,
0.027,-0.91,0.15,1.22,-0.60,-0.52,0.32,
0.027,-0.91,0.15,1.22,-0.56,-0.49,0.33,
0.028,-0.91,0.15,1.22,-0.53,-0.46,0.34,
0.028,-0.91,0.15,1.22,-0.47,-0.42,0.34,
0.028,-0.91,0.15,1.22,-0.45,-0.40,0.34,
0.029,-0.91,0.15,1.22,-0.42,-0.37,0.33,
0.029,0.22,0.22,2.14,-0.42,-0.37,0.33,
0.029,0.22,0.22,2.14,-0.38,-0.34,0.32,
0.03,0.22,0.22,2.14,-0.35,-0.32,0.30,
0.062,0.22,0.22,2.14,-0.29,-0.28,0.27,
0.062,0.22,0.22,2.14,-0.28,-0.28,0.26,
0.063,0.22,0.22,2.14,-0.25,-0.26,0.23,
0.063,1.06,0.01,2.15,-0.25,-0.26,0.23,
0.063,1.06,0.01,2.15,-0.22,-0.24,0.20,
0.063,1.06,0.01,2.15,-0.19,-0.23,0.17,
0.064,1.06,0.01,2.15,-0.15,-0.21,0.13,
0.064,1.06,0.01,2.15,-0.14,-0.21,0.11,
0.064,1.06,0.01,2.15,-0.12,-0.19,0.08,
0.065,1.28,0.07,1.72,-0.12,-0.19,0.08,
0.065,1.28,0.07,1.72,-0.09,-0.15,0.02,
0.065,1.28,0.07,1.72,-0.07,-0.10,-0.02,
