
time,ax,ay,az,wx,wy,wz,
0.009,0.37,0.54,2.00,0.28,-0.23,0.12,
0.009,0.26,0.48,1.60,0.28,-0.23,0.12,
0.01,0.26,0.48,1.60,0.31,-0.24,0.11,
0.01,0.26,0.48,1.60,0.33,-0.25,0.10,
0.01,0.26,0.48,1.60,0.35,-0.25,0.10,
0.011,0.26,0.48,1.60,0.37,-0.25,0.09,
0.011,0.26,0.48,1.60,0.38,-0.25,0.09,
0.011,0.11,0.34,0.75,0.38,-0.25,0.09,
0.012,0.11,0.34,0.75,0.38,-0.24,0.09,
0.012,0.11,0.34,0.75,0.38,-0.24,0.09,
0.012,0.11,0.34,0.75,0.37,-0.23,0.10,
0.012,0.11,0.34,0.75,0.36,-0.22,0.10,
0.013,0.11,0.34,0.75,0.34,-0.21,0.11,
0.013,-0.07,0.19,-0.16,0.34,-0.21,0.11,
0.013,-0.07,0.19,-0.16,0.32,-0.20,0.11,
0.014,-0.07,0.19,-0.16,0.30,-0.19,0.11,
0.014,-0.07,0.19,-0.16,0.27,-0.18,0.12,
0.014,-0.07,0.19,-0.16,0.24,-0.17,0.12,
0.015,-0.07,0.19,-0.16,0.21,-0.16,0.13,
0.015,-0.04,0.11,-0.76,0.21,-0.16,0.13,
0.015,-0.04,0.11,-0.76,0.18,-0.15,0.13,
0.016,-0.04,0.11,-0.76,0.15,-0.14,0.13,
0.016,-0.04,0.11,-0.76,0.12,-0.13,0.13,
0.016,-0.04,0.11,-0.76,0.09,-0.11,0.13,
0.016,-0.04,0.11,-0.76,0.06,-0.11,0.13,
0.017,0.15,0.06,-0.89,0.06,-0.11,0.13,
0.017,0.15,0.06,-0.89,0.03,-0.10,0.12,
0.017,0.15,0.06,-0.89,0.00,-0.09,0.12,
0.018,0.15,0.06,-0.89,-0.02,-0.08,0.11,
0.018,0.15,0.06,-0.89,-0.05,-0.07,0.10,
0.018,0.15,0.06,-0.89,-0.07,-0.06,0.09,
0.019,0.32,0.09,-0.75,-0.07,-0.06,0.09,
0.019,0.32,0.09,-0.75,-0.09,-0.06,0.08,
0.019,0.32,0.09,-0.75,-0.11,-0.05,0.07,
0.02,0.32,0.09,-0.75,-0.13,-0.04,0.06,
0.02,0.32,0.09,-0.75,-0.14,-0.03,0.05,
0.02,0.32,0.09,-0.75,-0.16,-0.02,0.04,
0.021,0.33,0.14,-0.60,-0.16,-0.02,0.04,
0.021,0.33,0.14,-0.60,-0.18,-0.01,0.03,
0.021,0.33,0.14,-0.60,-0.19,-0.00,0.01,
0.021,0.33,0.14,-0.60,-0.21,0.00,0.00,
0.025,0.33,0.14,-0.60,-0.22,0.01,-0.01,
0.026,0.33,0.14,-0.60,-0.24,0.01,-0.02,
0.027,0.19,0.19,-0.58,-0.24,0.01,-0.02,
0.027,0.19,0.19,-0.58,-0.26,0.00,-0.03,
0.029,0.19,0.19,-0.58,-0.27,0.00,-0.04,
0.03,0.19,0.19,-0.58,-0.29,-0.01,-0.05,
0.033,0.19,0.19,-0.58,-0.30,-0.01,-0.06,
0.035,0.19,0.19,-0.58,-0.32,-0.02,-0.06,
0.072,-0.09,0.21,-0.50,-0.32,-0.02,-0.06,
0.073,-0.09,0.21,-0.50,-0.33,-0.03,-0.07,
0.073,-0.09,0.21,-0.50,-0.35,-0.03,-0.08,
0.074,-0.09,0.21,-0.50,-0.36,-0.03,-0.09,
0.074,-0.09,0.21,-0.50,-0.37,-0.04,-0.10,
0.075,-0.09,0.21,-0.50,-0.38,-0.04,-0.11,
0.075,-0.27,0.20,-0.37,-0.38,-0.04,-0.11,
0.076,-0.27,0.20,-0.37,-0.39,-0.04,-0.11,
0.076,-0.27,0.20,-0.37,-0.40,-0.04,-0.11,
0.077,-0.27,0.20,-0.37,-0.41,-0.04,-0.12,
0.077,-0.27,0.20,-0.37,-0.42,-0.04,-0.13,
0.078,-0.27,0.20,-0.37,-0.42,-0.04,-0.13,
