
time,ax,ay,az,wx,wy,wz,
0.003,-1.98,0.10,-3.14,-0.39,-0.33,0.30,
0.004,-1.98,0.10,-3.14,-0.42,-0.34,0.32,
0.004,-1.98,0.10,-3.14,-0.46,-0.38,0.34,
0.005,-1.98,0.10,-3.14,-0.50,-0.41,0.36,
0.005,-1.02,0.28,-2.41,-0.50,-0.41,0.36,
0.008,-1.02,0.28,-2.41,-0.52,-0.43,0.36,
0.008,-1.02,0.28,-2.41,-0.54,-0.46,0.36,
0.008,-1.02,0.28,-2.41,-0.55,-0.47,0.36,
0.009,-1.02,0.28,-2.41,-0.55,-0.48,0.35,
0.012,-1.02,0.28,-2.41,-0.54,-0.48,0.34,
0.013,0.37,0.39,-0.65,-0.54,-0.48,0.34,
0.013,0.37,0.39,-0.65,-0.53,-0.48,0.32,
0.015,0.37,0.39,-0.65,-0.50,-0.47,0.28,
0.016,0.37,0.39,-0.65,-0.49,-0.46,0.27,
0.019,0.37,0.39,-0.65,-0.47,-0.45,0.24,
0.022,0.37,0.39,-0.65,-0.45,-0.43,0.21,
0.023,1.41,0.52,0.60,-0.45,-0.43,0.21,
0.024,1.41,0.52,0.60,-0.42,-0.41,0.17,
0.026,1.41,0.52,0.60,-0.38,-0.38,0.11,
0.027,1.41,0.52,0.60,-0.36,-0.37,0.09,
0.029,1.41,0.52,0.60,-0.33,-0.35,0.05,
0.03,1.41,0.52,0.60,-0.30,-0.32,0.02,
0.033,1.79,0.50,1.25,-0.30,-0.32,0.02,
0.033,1.79,0.50,1.25,-0.27,-0.30,-0.02,
0.036,1.79,0.50,1.25,-0.22,-0.27,-0.06,
0.036,1.79,0.50,1.25,-0.21,-0.26,-0.08,
0.039,1.79,0.50,1.25,-0.18,-0.24,-0.10,
0.041,1.79,0.50,1.25,-0.16,-0.22,-0.12,
0.043,1.18,0.34,1.25,-0.16,-0.22,-0.12,
0.043,1.18,0.34,1.25,-0.14,-0.20,-0.13,
0.054,1.18,0.34,1.25,-0.11,-0.17,-0.13,
0.061,1.18,0.34,1.25,-0.10,-0.16,-0.13,
0.063,1.18,0.34,1.25,-0.08,-0.14,-0.13,
0.063,1.18,0.34,1.25,-0.07,-0.12,-0.12,
