
time,ax,ay,az,wx,wy,wz,
0.004,0.13,-0.44,-2.45,0.04,-0.48,-0.01,
0.005,0.13,-0.44,-2.45,-0.03,-0.50,-0.01,
0.005,0.13,-0.44,-2.45,-0.09,-0.52,-0.01,
0.005,0.13,-0.44,-2.45,-0.15,-0.54,-0.02,
0.006,0.13,-0.44,-2.45,-0.21,-0.56,-0.02,
0.006,0.13,-0.44,-2.45,-0.27,-0.57,-0.03,
0.006,0.23,-0.34,-1.99,-0.27,-0.57,-0.03,
0.007,0.23,-0.34,-1.99,-0.32,-0.58,-0.03,
0.007,0.23,-0.34,-1.99,-0.36,-0.59,-0.04,
0.007,0.23,-0.34,-1.99,-0.40,-0.59,-0.04,
0.016,0.23,-0.34,-1.99,-0.43,-0.58,-0.05,
0.017,0.23,-0.34,-1.99,-0.46,-0.58,-0.06,
0.017,0.20,-0.30,-0.90,-0.46,-0.58,-0.06,
0.017,0.20,-0.30,-0.90,-0.48,-0.57,-0.06,
0.017,0.20,-0.30,-0.90,-0.49,-0.56,-0.07,
0.017,0.20,-0.30,-0.90,-0.49,-0.54,-0.07,
0.026,0.14,-0.24,0.20,-0.49,-0.54,-0.07,
0.026,0.14,-0.24,0.20,-0.47,-0.50,-0.07,
0.027,0.14,-0.24,0.20,-0.47,-0.50,-0.07,
0.027,0.14,-0.24,0.20,-0.47,-0.50,-0.07,
0.027,0.14,-0.24,0.20,-0.45,-0.48,-0.07,
0.027,0.14,-0.24,0.20,-0.43,-0.46,-0.07,
0.033,0.14,-0.24,0.20,-0.40,-0.45,-0.07,
0.033,0.14,-0.24,0.20,-0.37,-0.43,-0.06,
0.033,0.09,-0.16,0.91,-0.37,-0.43,-0.06,
0.034,0.09,-0.16,0.91,-0.34,-0.42,-0.06,
0.035,0.09,-0.16,0.91,-0.31,-0.40,-0.05,
0.037,0.09,-0.16,0.91,-0.27,-0.39,-0.05,
0.041,0.09,-0.16,0.91,-0.24,-0.38,-0.05,
0.043,0.09,-0.16,0.91,-0.20,-0.37,-0.04,
0.044,0.06,-0.04,1.18,-0.20,-0.37,-0.04,
0.045,0.06,-0.04,1.18,-0.16,-0.36,-0.04,
0.046,0.06,-0.04,1.18,-0.13,-0.35,-0.04,
0.047,0.06,-0.04,1.18,-0.09,-0.34,-0.04,
0.05,0.06,-0.04,1.18,-0.06,-0.34,-0.04,
0.052,0.06,-0.04,1.18,-0.02,-0.33,-0.03,
0.054,-0.01,0.07,1.06,-0.02,-0.33,-0.03,
0.055,-0.01,0.07,1.06,0.01,-0.32,-0.03,
0.056,-0.01,0.07,1.06,0.03,-0.32,-0.03,
0.059,-0.01,0.07,1.06,0.06,-0.31,-0.03,
0.061,-0.01,0.07,1.06,0.08,-0.30,-0.03,
0.062,-0.01,0.07,1.06,0.10,-0.29,-0.02,
0.064,-0.19,0.13,0.63,0.10,-0.29,-0.02,
0.064,-0.19,0.13,0.63,0.12,-0.28,-0.02,
0.065,-0.19,0.13,0.63,0.13,-0.27,-0.01,
0.067,-0.19,0.13,0.63,0.14,-0.26,-0.01,
0.07,-0.19,0.13,0.63,0.15,-0.24,-0.00,
0.071,-0.19,0.13,0.63,0.16,-0.23,-0.00,
0.076,-0.26,0.17,0.19,0.16,-0.23,-0.00,
0.078,-0.26,0.17,0.19,0.17,-0.22,0.00,
0.079,-0.26,0.17,0.19,0.17,-0.20,0.01,
0.079,-0.26,0.17,0.19,0.17,-0.19,0.01,
0.08,-0.26,0.17,0.19,0.17,-0.17,0.01,
0.081,-0.26,0.17,0.19,0.16,-0.16,0.01,
0.084,-0.21,0.13,-0.31,0.16,-0.16,0.01,
0.085,-0.21,0.13,-0.31,0.15,-0.14,0.01,
0.085,-0.21,0.13,-0.31,0.14,-0.13,0.01,
0.087,-0.21,0.13,-0.31,0.13,-0.11,0.01,
0.092,-0.21,0.13,-0.31,0.12,-0.10,0.01,
0.093,-0.21,0.13,-0.31,0.11,-0.09,0.00,
0.095,-0.05,0.11,-0.61,0.11,-0.09,0.00,
0.095,-0.05,0.11,-0.61,0.10,-0.08,-0.00,
0.095,-0.05,0.11,-0.61,0.08,-0.07,-0.01,
0.098,-0.05,0.11,-0.61,0.07,-0.06,-0.01,
0.1,-0.05,0.11,-0.61,0.06,-0.05,-0.02,
0.102,-0.05,0.11,-0.61,0.04,-0.05,-0.02,
0.104,0.09,0.05,-0.73,0.04,-0.05,-0.02,
0.104,0.09,0.05,-0.73,0.03,-0.04,-0.03,
0.108,0.09,0.05,-0.73,0.02,-0.03,-0.04,
0.111,0.09,0.05,-0.73,0.01,-0.03,-0.04,
0.112,0.09,0.05,-0.73,-0.00,-0.02,-0.05,
